time_s,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,body_yaw_rate_rad_s,raw_gait_gate_action,learned_gait_blend,gait_blend,desired_gait_blend,gait_gate_error,prior_component_l2,residual_component_l2,applied_action_l2,policy_residual_0,ema_residual_0,prior_component_0,residual_component_0,applied_action_0,policy_residual_1,ema_residual_1,prior_component_1,residual_component_1,applied_action_1,policy_residual_2,ema_residual_2,prior_component_2,residual_component_2,applied_action_2,policy_residual_3,ema_residual_3,prior_component_3,residual_component_3,applied_action_3,policy_residual_4,ema_residual_4,prior_component_4,residual_component_4,applied_action_4,policy_residual_5,ema_residual_5,prior_component_5,residual_component_5,applied_action_5,policy_residual_6,ema_residual_6,prior_component_6,residual_component_6,applied_action_6,policy_residual_7,ema_residual_7,prior_component_7,residual_component_7,applied_action_7,policy_residual_8,ema_residual_8,prior_component_8,residual_component_8,applied_action_8,policy_residual_9,ema_residual_9,prior_component_9,residual_component_9,applied_action_9,policy_residual_10,ema_residual_10,prior_component_10,residual_component_10,applied_action_10
0.02,-0.1,0.0,0.0,0.0,0.0,0.0,0.0540962852537632,0.5811444278806448,0.5568010995164514,0.5,0.0568010995164514,0.7911103963851929,0.01722637191414833,0.7877278327941895,-0.03192853927612305,-0.009578562341630459,-0.35455912351608276,-0.003352496773004532,-0.357911616563797,-0.0036440289113670588,-0.0010932086734101176,-0.05492233857512474,-0.000382623024052009,-0.055304963141679764,-0.009947258979082108,-0.0029841777868568897,-0.35455912351608276,-0.001044462202116847,-0.35560357570648193,0.06762469559907913,0.0202874094247818,-0.35455912351608276,0.00710059329867363,-0.34745854139328003,-0.07137230038642883,-0.02141169086098671,-0.03878192976117134,-0.007494091521948576,-0.046276021748781204,-0.01125854067504406,-0.003377562388777733,-0.35455912351608276,-0.0011821468360722065,-0.3557412624359131,0.010779829695820808,0.0032339489553123713,0.09304188936948776,0.001131882076151669,0.09417377412319183,0.026846135035157204,0.008053841069340706,-0.07210501283407211,0.0028188442811369896,-0.06928616762161255,-0.012060025706887245,-0.0036180077586323023,-0.19931471347808838,-0.0012663026573136449,-0.20058101415634155,0.12229287624359131,0.03668786585330963,-0.22127287089824677,0.012840752489864826,-0.2084321230649948,-0.007244211621582508,-0.00217326357960701,-0.12626342475414276,-0.0007606422295793891,-0.1270240694284439
0.04,-0.1,0.0,0.0,0.46097972011324156,-0.4548988077551869,-0.6209159688861821,0.12101463228464127,0.6815219484269619,0.6270653638988734,0.5,0.12706536389887335,0.6946187615394592,0.021730853244662285,0.6896534562110901,-0.032352056354284286,-0.01641061156988144,-0.29834771156311035,-0.005743714049458504,-0.3040914237499237,0.015373686328530312,0.0038468597922474146,-0.04864964261651039,0.0013464009389281273,-0.04730324074625969,0.029340621083974838,0.006713262293487787,-0.29834771156311035,0.0023496418725699186,-0.29599806666374207,0.024570077657699585,0.021572209894657135,-0.29834771156311035,0.007550273556262255,-0.2907974421977997,-0.11098933964967728,-0.04828498885035515,-0.030614936724305153,-0.016899745911359787,-0.04751468449831009,0.036834362894296646,0.008686015382409096,-0.29834771156311035,0.003040105337277055,-0.29530760645866394,-0.05873841792345047,-0.015357762575149536,0.12153138965368271,-0.005375216715037823,0.11615617573261261,-0.034522466361522675,-0.004719051532447338,-0.040995482355356216,-0.0016516679897904396,-0.04264714941382408,-0.008723157458007336,-0.005149552598595619,-0.1819848269224167,-0.0018023434095084667,-0.18378716707229614,-0.023525377735495567,0.018623892217874527,-0.22615556418895721,0.0065183620899915695,-0.2196372002363205,0.020712628960609436,0.004692504182457924,-0.14976797997951508,0.0016423764172941446,-0.14812560379505157
0.06,-0.1,0.0,0.0,0.4435010797401887,-0.44214128387988805,-0.7195445454502126,0.029723860323429108,0.5445857904851437,0.5312100533396006,0.5,0.031210053339600585,0.8336347937583923,0.02947000041604042,0.8306252360343933,-0.04439957067370415,-0.02480730041861534,-0.3750319480895996,-0.008682554587721825,-0.383714497089386,0.05932503938674927,0.020490314811468124,-0.06428530067205429,0.007171609904617071,-0.05711369216442108,0.028046684339642525,0.013113290071487427,-0.3750319480895996,0.004589651245623827,-0.37044230103492737,0.04816630482673645,0.02955043874680996,-0.3750319480895996,0.010342653840780258,-0.36468929052352905,-0.09358552098274231,-0.061875149607658386,-0.03602292761206627,-0.021656302735209465,-0.057679228484630585,-0.003908230923116207,0.0049077412113547325,-0.3750319480895996,0.0017177093541249633,-0.37331423163414,-0.004204758442938328,-0.012011861428618431,0.13365380465984344,-0.0042041512206196785,0.12944965064525604,0.010740665718913078,-8.113612420856953e-05,-0.026354966685175896,-2.8397642381605692e-05,-0.02638336457312107,-0.07989060133695602,-0.027571868151426315,-0.17257116734981537,-0.009650154039263725,-0.18222132325172424,0.009017718955874443,0.015742039307951927,-0.22792446613311768,0.005509713664650917,-0.2224147468805313,-0.004063456319272518,0.0020657158456742764,-0.16319479048252106,0.0007230005576275289,-0.16247178614139557
0.08,-0.1,0.0,0.0,0.36315060136045463,-0.3131550033996169,-0.419096997356716,-0.005451078526675701,0.49182338220998645,0.4942763675469905,0.5,0.005723632453009497,0.8748914003372192,0.03327454626560211,0.8669168949127197,0.037936653941869736,-0.005984112620353699,-0.3960344195365906,-0.0020944394636899233,-0.398128867149353,0.009102966636419296,0.017074109986424446,-0.07208957523107529,0.005975938402116299,-0.06611363589763641,-0.005462229251861572,0.007540633901953697,-0.39612361788749695,0.002639221725985408,-0.3934843838214874,0.08389897644519806,0.045855000615119934,-0.39643535017967224,0.016049249097704887,-0.3803861141204834,-0.044680189341306686,-0.056716661900281906,-0.0367160439491272,-0.019850831478834152,-0.05656687542796135,-0.01795189082622528,-0.0019501487258821726,-0.39960771799087524,-0.0006825520540587604,-0.40029028058052063,-0.024517908692359924,-0.015763675794005394,0.14911602437496185,-0.0055172862485051155,0.143598735332489,0.09844639897346497,0.02947712503373623,-0.004377474542707205,0.010316994041204453,0.005939519498497248,-0.060309600085020065,-0.03739318996667862,-0.15557336807250977,-0.013087616302073002,-0.1686609834432602,0.05449148267507553,0.027366872876882553,-0.22511343657970428,0.009578404948115349,-0.2155350297689438,0.022317517548799515,0.008141256868839264,-0.1764982044696808,0.0028494398575276136,-0.17364875972270966
0.1,-0.1,0.0,0.0,0.3131635794727174,-0.22133926939100074,-0.12532726247757586,-0.0035399734042584896,0.49469003989361227,0.4962830279255286,0.5,0.003716972074471414,0.8796590566635132,0.03138863295316696,0.8734139204025269,-0.06658868491649628,-0.024165485054254532,-0.3972586989402771,-0.008457919582724571,-0.4057166278362274,0.019081024453043938,0.017676183953881264,-0.07575765252113342,0.00618666410446167,-0.06957098841667175,0.020768867805600166,0.011509103700518608,-0.39620497822761536,0.004028186202049255,-0.3921768069267273,0.021796319633722305,0.038637395948171616,-0.39793726801872253,0.01352308876812458,-0.3844141662120819,-0.021965021267533302,-0.04629116877913475,-0.034253623336553574,-0.016201909631490707,-0.05045553296804428,0.04330753535032272,0.011627157218754292,-0.4000000059604645,0.004069504793733358,-0.3959304988384247,-0.04585700482130051,-0.024791674688458443,0.16748088598251343,-0.008677085861563683,0.1588038057088852,0.018798774108290672,0.026273619383573532,0.020494692027568817,0.009195766411721706,0.029690459370613098,-0.04971151426434517,-0.041088685393333435,-0.13724854588508606,-0.014381039887666702,-0.15162958204746246,-0.03898288309574127,0.007461944594979286,-0.2229541391134262,0.002611680654808879,-0.2203424572944641,0.02744937315583229,0.013933692127466202,-0.19163775444030762,0.004876791965216398,-0.18676096200942993
0.12,-0.1,0.0,0.0,0.2864426287784111,-0.13252921248460459,0.19441636812222554,0.0011271405965089798,0.5016907108947635,0.5011834976263344,0.5,0.0011834976263344066,0.8822320103645325,0.03794107958674431,0.8762516975402832,-0.05982918292284012,-0.03486459702253342,-0.3990531861782074,-0.012202608399093151,-0.411255806684494,0.038347914814949036,0.02387770265340805,-0.07884228229522705,0.008357196114957333,-0.07048508524894714,0.06320372223854065,0.027017489075660706,-0.3917340040206909,0.009456121362745762,-0.38227787613868713,-0.00010244199074804783,0.027015445753932,-0.3990531861782074,0.009455406107008457,-0.3895977735519409,-0.06488047540187836,-0.05186796188354492,-0.030968723818659782,-0.018153786659240723,-0.049122512340545654,0.007989377714693546,0.010535823181271553,-0.3990531861782074,0.0036875379737466574,-0.3953656554222107,-0.06246289610862732,-0.03609304130077362,0.1846442073583603,-0.012632564641535282,0.17201164364814758,0.031043140217661858,0.027704475447535515,0.04557085409760475,0.009696566499769688,0.055267419666051865,-0.08988920599222183,-0.05572884529829025,-0.11742780357599258,-0.0195050947368145,-0.13693289458751678,0.05506762117147446,0.0217436496168375,-0.21878574788570404,0.007610277272760868,-0.21117547154426575,-0.007625236175954342,0.007466013077646494,-0.20529387891292572,0.002613104647025466,-0.2026807814836502
0.14,-0.1,0.0,0.0,0.26808238645781685,-0.07469571585648772,0.3907519538907555,0.005691410042345524,0.5085371150635183,0.5059759805444628,0.5,0.0059759805444628,0.875156819820404,0.04072529450058937,0.8666269183158875,-0.04218833148479462,-0.03706171736121178,-0.39521920680999756,-0.012971600517630577,-0.4081908166408539,0.05373675748705864,0.03283542022109032,-0.08167492598295212,0.011492396704852581,-0.07018253207206726,0.04077658802270889,0.031145218759775162,-0.38220566511154175,0.010900826193392277,-0.37130483984947205,0.03659716621041298,0.029889963567256927,-0.39521920680999756,0.010461486876010895,-0.38475772738456726,-0.05789550021290779,-0.05367622524499893,-0.02840607799589634,-0.018786678090691566,-0.047192756086587906,0.0012027882039546967,0.007735912222415209,-0.39521920680999756,0.0027075691614300013,-0.39251163601875305,-0.05072764307260513,-0.040483422577381134,0.19842667877674103,-0.014169197529554367,0.18425747752189636,0.03693437576293945,0.03047344647347927,0.07019131630659103,0.010665706358850002,0.08085702359676361,-0.043885719031095505,-0.05217590555548668,-0.09492619335651398,-0.018261566758155823,-0.1131877601146698,0.033171750605106354,0.025172080844640732,-0.21019580960273743,0.008810227736830711,-0.20138558745384216,0.04578381031751633,0.018961353227496147,-0.21506445109844208,0.006636473350226879,-0.20842798054218292
0.16,-0.1,0.0,0.0,0.2543436690416669,0.020395460119820904,0.7629315239448715,0.025044072419404984,0.5375661086291075,0.5262962760403752,0.5,0.02629627604037521,0.8458126187324524,0.038185954093933105,0.8350315093994141,-0.011555612087249756,-0.02940988540649414,-0.3789629638195038,-0.01029345951974392,-0.38925641775131226,0.0027327558491379023,0.023804619908332825,-0.08182542771100998,0.008331616409122944,-0.07349380850791931,0.011655095964670181,0.025298181921243668,-0.36095377802848816,0.008854363113641739,-0.3520994186401367,0.022148331627249718,0.02756747417151928,-0.3789629638195038,0.00964861549437046,-0.3693143427371979,-0.052044790238142014,-0.05318679288029671,-0.025145819410681725,-0.018615378066897392,-0.04376119747757912,0.03305608779191971,0.015331964939832687,-0.3789629638195038,0.005366187542676926,-0.37359678745269775,-0.058772213757038116,-0.04597005993127823,0.21011272072792053,-0.01608952134847641,0.19402319192886353,0.03275572508573532,0.03115813061594963,0.09490981698036194,0.010905345901846886,0.10581516474485397,-0.022734196856617928,-0.04334339126944542,-0.07032091170549393,-0.015170186758041382,-0.08549109846353531,-0.003409791737794876,0.01659751869738102,-0.19857396185398102,0.005809131544083357,-0.19276483356952667,0.048237115144729614,0.027744080871343613,-0.22229032218456268,0.009710428304970264,-0.2125798910856247
0.18,-0.1,0.0,0.0,0.2376526519959112,0.08228923566711384,0.9820943576066526,0.07203328609466553,0.6080499291419983,0.5756349503993988,0.5,0.07563495039939883,0.7764401435852051,0.04263452813029289,0.7624814510345459,0.008286353200674057,-0.018101012334227562,-0.3394920527935028,-0.006335354410111904,-0.3458274006843567,0.04854048043489456,0.031225377693772316,-0.07650701701641083,0.010928882285952568,-0.06557813286781311,-0.015442982316017151,0.013075831346213818,-0.31840190291404724,0.004576541017740965,-0.3138253688812256,0.08883454650640488,0.0459475964307785,-0.3394920527935028,0.016081659123301506,-0.32341039180755615,-0.10591902583837509,-0.06900646537542343,-0.020724982023239136,-0.02415226213634014,-0.044877246022224426,-0.020883195102214813,0.00446741608902812,-0.3394920527935028,0.0015635956078767776,-0.33792844414711,-0.08366498351097107,-0.05727853626012802,0.219338059425354,-0.020047487691044807,0.19929057359695435,0.005942929536104202,0.023593571037054062,0.1198330670595169,0.008257749490439892,0.12809081375598907,-0.0243210569024086,-0.037636689841747284,-0.04326847940683365,-0.013172841630876064,-0.05644132196903229,-0.014186795800924301,0.0073622241616249084,-0.18357215821743011,0.0025767784100025892,-0.180995374917984,0.04896428808569908,0.03411014378070831,-0.22669820487499237,0.011938550509512424,-0.21475964784622192
0.2,-0.1,0.0,0.0,0.21701382379535644,0.15593517723275416,1.2615713866515104,0.06634443253278732,0.599516648799181,0.5696616541594267,0.5,0.06966165415942671,0.7837086915969849,0.03925926238298416,0.7690709233283997,0.018749859184026718,-0.007045750971883535,-0.3442706763744354,-0.0024660127237439156,-0.34673669934272766,-0.020158983767032623,0.01581006869673729,-0.0808928906917572,0.005533523857593536,-0.07535936683416367,-0.001580541953444481,0.0086789196357131,-0.31785666942596436,0.003037621732801199,-0.3148190379142761,0.06473536789417267,0.05158393085002899,-0.3442706763744354,0.018054375424981117,-0.32621631026268005,-0.07075497508049011,-0.06953101605176926,-0.019263247027993202,-0.02433585561811924,-0.04359910264611244,0.0016560349613428116,0.0036240017507225275,-0.3442706763744354,0.001268400577828288,-0.3430022895336151,-0.04520075023174286,-0.05365519970655441,0.22468233108520508,-0.018779318779706955,0.20590300858020782,-0.0007841922342777252,0.016280241310596466,0.139829620718956,0.005698084365576506,0.1455277055501938,0.013770848512649536,-0.022214427590370178,-0.019135063514113426,-0.007775049656629562,-0.02691011317074299,-0.04113547503948212,-0.007187086623162031,-0.16807687282562256,-0.002515480387955904,-0.17059235274791718,0.026311762630939484,0.03177063167095184,-0.22811029851436615,0.0111197205260396,-0.21699057519435883
