trial,generation,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
10,1,reverse_right,-0.25,-0.15,0.05695106860492157,-0.06789005039329954,-0.3855767523991407,3.0,False,0.5281636118888855,-3.2936561040898455,0.317743611016993,-0.013905995677376532,-0.05695106860492157,0.06789005039329954,1.7118883575615196,0.0,1.9278837619957034,-0.8048040767235869,0.6263502400697145,0.9505463240242868,2.7361570907875343,1.8767351247576638,0.18353626963822695,1.024026453447324,2.988312551016776,-0.6339889799812406,-0.12953316170861695,0.26154543946764963
11,1,reverse_right,-0.25,-0.15,0.08866747493024983,-0.08188713033064028,-0.5742506395158583,3.0,False,0.34814974665641785,-4.085122440575318,0.34544901445832293,-0.03390115151422851,-0.08866747493024983,0.08188713033064028,2.108343436628123,0.0,2.8712531975792914,-0.6297794019633165,0.018995451191744978,1.0606318765364435,1.7833950739751527,2.997980702329957,0.3853813487869492,0.8707070913944911,2.2892734131475887,0.5697405148301455,-0.4181280740246994,0.21588296287488484
12,1,reverse_right,-0.25,-0.15,0.07760755965808201,-0.0969518796745533,-1.0133270223542787,3.0,False,0.43865445256233215,-4.64122853674326,0.331874699570767,-0.016666602815341606,-0.07760755965808201,0.0969518796745533,1.9700944957260251,0.0,5.066635111771394,-0.7706018891007467,0.1263685541192565,0.783816769397228,1.569230167611547,3.120293612880827,0.3747783677432196,0.5557576538749567,-0.40079004248724415,1.3526823531999321,-0.33718797945847107,0.25290101604437576
13,1,reverse_right,-0.25,-0.15,0.054314362850296456,-0.01007939996113813,-0.44512584688975626,3.0,False,0.3108821511268616,-4.003258197089362,0.33494030177364004,-0.04138837341145149,-0.054314362850296456,0.01007939996113813,1.6789295356287057,0.6640200012953956,2.2256292344487814,-0.5335223435346186,0.1703259136640026,0.17998496585007873,2.364173764050239,2.193394858666302,0.531773889118071,0.4682264210744972,2.7016326365983847,2.030332745902534,-0.21712115196408804,0.2193116872645331
14,1,reverse_right,-0.25,-0.15,0.028027357079633514,0.02614110638114239,0.08698611167676946,3.0,False,0.16572420299053192,-3.9504259156134,0.3291274838749553,-0.03748274869748232,-0.028027357079633514,-0.02614110638114239,1.3503419634954188,1.8713702127047465,0.4349305583838473,-0.2355720829893344,0.4073967764986295,0.8805764425414662,2.4639310132025383,2.4640368851460863,0.413101029235112,0.6318752638052673,2.2609018114932278,-1.1178671540887066,0.1209901177578857,0.15084695279526905
15,1,reverse_right,-0.25,-0.15,0.038085929130060696,-0.0221617504143391,-0.02412221751275571,3.0,False,0.19602683186531067,-2.686494632508709,0.3151763325820264,-0.021256288277194668,-0.038085929130060696,0.0221617504143391,1.4760741141257585,0.2612749861886967,0.12061108756377854,-0.3702349628615431,0.32418445030509035,0.7769638936983934,2.6057286498240737,3.0873928765394654,0.2990844882722703,1.3754185361286626,1.7903749823981308,-1.0253186984692197,0.13218424940095352,0.19073479665465487
16,2,reverse_right,-0.25,-0.15,0.11771159210665523,0.07084435886076411,0.6296183960699612,3.0,False,0.2652805745601654,-7.500416998444998,0.4289336146890718,-0.13738597943566502,-0.11771159210665523,-0.07084435886076411,2.4713949013331904,3.361478628692137,3.1480919803498058,-0.4872516327941907,3.358706557587979e-07,1.280560849885341,2.6064466961418677,2.7771618178017006,0.22085540461003467,0.7794960174027603,1.5408846803795608,-0.4044226044052328,0.20743906862567651,-0.68898213662705
17,2,reverse_right,-0.25,-0.15,0.3234313759831754,0.07171911766320013,-0.8673273109434235,3.0,False,0.14561191201210022,-11.137984300929308,0.6148031474377029,-0.3142392984797708,-0.3234313759831754,-0.07171911766320013,5.0428921997896925,3.3906372554400046,4.336636554717117,-0.06003158738231029,0.12351471453917981,0.9558701310278304,2.9972743746523207,1.1143441936553335,0.42954523810899947,1.4730475664178342,0.05182072946889349,-0.4737176429829115,0.3557729459511785,-0.2556691416174052
18,2,reverse_right,-0.25,-0.15,0.1422668029224127,0.06493824940441768,0.41042818804087666,3.0,False,0.17076918482780457,-7.332509858841215,0.44729374658272003,-0.1554032307531766,-0.1422668029224127,-0.06493824940441768,2.7783350365301587,3.1646083134805894,2.0521409402043833,-0.22352471934984264,0.3237872467019174,1.089860284684016,1.851258519769309,-0.16621826097275028,0.4507073197455469,1.1139514268138342,0.7208685883469199,1.7455187249100588,-0.2508774200184292,-0.1258766862351952
19,2,reverse_right,-0.25,-0.15,0.09499273793101887,-0.10221338118816213,-0.44826810884323903,3.0,False,0.15557341277599335,-3.9110474100449206,0.3482865919937323,-0.02886725000070914,-0.09499273793101887,0.10221338118816213,2.187409224137736,0.0,2.241340544216195,-0.061518671441206374,0.0742915875871099,0.9318866714346103,1.4457238858539085,3.1414323821736874,0.13324589439699575,1.3971608917213238,2.251385632937799,-1.4195303364540819,-0.5338885746018702,-0.24775941925661144
20,2,reverse_right,-0.25,-0.15,0.06044142212542022,-0.08243121785655204,-0.36470766307743663,3.0,False,0.09878040850162506,-3.2635473497786895,0.3177096424278024,-0.009417580190635733,-0.06044142212542022,0.08243121785655204,1.7555177765677525,0.0,1.8235383153871831,-0.16474365542701142,0.0878035617129983,1.4992425871414832,2.990177378696493,1.6924192271222802,0.11405589872137321,1.3147451176133218,2.9812622947853358,0.33264713628259646,-0.3903950617394549,-0.09350350708376709
21,2,reverse_right,-0.25,-0.15,0.036663063225886756,-0.013008329942866619,-0.026001988542127503,3.0,False,0.23489584028720856,-2.9145413450879185,0.3177143835004818,-0.02474558681034395,-0.036663063225886756,0.013008329942866619,1.4582882903235845,0.5663890019044461,0.1300099427106375,-0.26422200875267465,0.08055379237193078,1.165987172651687,2.1251037283610206,0.07216188079505681,0.18180234082266444,0.5814704756632983,1.0160886306838872,-1.4989779342492147,-0.5096510273636806,-0.5423027371073849
