trial,generation,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
0,0,reverse_left,-0.25,0.15,0.2585901486309603,0.09422691276201951,-0.7081073402400812,3.0,False,0.41491734981536865,-6.998061043311685,0.5116391077160909,-0.17325987644690496,-0.2585901486309603,0.09422691276201951,4.232376857887004,0.0,3.5405367012004056,-0.5384773851882412,0.3857899796638023,0.9053310812109551,1.7875118088553688,2.162674695491252,0.2769580016525539,1.3856878005580842,-0.14250286126683864,-0.4642657442078204,0.2719267884449881,-0.505425468399385
1,0,reverse_left,-0.25,0.15,0.07153993348060358,-0.05863744888369782,-0.40043073760029974,3.0,False,0.36442989110946655,-6.059490863040774,0.3832982049258888,-0.09151370542532465,-0.07153993348060358,-0.05863744888369782,1.8942491685075447,2.954581629456594,2.0021536880014987,-0.35255559772935974,0.698248553668327,1.068986436527029,-0.06365364091532255,2.9383274099103627,0.19110784235268524,1.4988419099209933,1.578160640917444,2.0917853133892557,-0.3628801980650015,-0.0042306805845020445
2,0,reverse_left,-0.25,0.15,0.03504907024530373,0.03276556252388822,0.14696829005086057,3.0,False,0.2502649426460266,-2.635606780392055,0.30821564817194547,-0.013196586945414254,-0.03504907024530373,0.03276556252388822,1.4381133780662965,0.0,0.7348414502543028,-0.45358137957248623,0.2234537020632733,1.0038868225393076,2.960146081674478,2.726944861450244,0.32620059683460273,0.9070290569913315,1.6775324758586123,-0.22710622620921495,-0.13634090575241253,-0.4084140592575688
3,0,reverse_left,-0.25,0.15,0.022854013620914892,-0.0451991939215333,-0.17210788273079025,3.0,False,0.3306999206542969,-4.547796151421321,0.3354877614111411,-0.042851948425447185,-0.022854013620914892,-0.0451991939215333,1.2856751702614362,2.506639797384443,0.8605394136539513,-0.383539851353238,0.50214913882648,1.1920140125498688,0.14454249485144022,2.6108980016619174,0.15603634383538367,0.9293974396411997,0.15404403330964112,-0.715881662138115,0.2732611113446737,0.4303393893027545
4,0,reverse_left,-0.25,0.15,0.06892437014687276,0.059782601419778696,0.2906948267738594,3.0,False,0.3545973300933838,-3.33714993872537,0.33143918428598934,-0.02834426513124451,-0.06892437014687276,0.059782601419778696,1.8615546268359096,0.0,1.453474133869297,-0.3401470619650828,0.5243414362807297,1.0750809273648563,2.443405195466224,2.5866906572701467,0.5896428724020568,0.8646351468952727,1.9777698612780537,-1.7830095231175664,-0.02036584066682323,-0.4788361628440384
5,0,reverse_left,-0.25,0.15,0.18262456147796133,-0.018871399182592202,-0.7438966439148266,3.0,False,0.4771842956542969,-7.311258030152538,0.4644152889988493,-0.16630852430712964,-0.18262456147796133,-0.018871399182592202,3.282807018474516,1.62904663941974,3.7194832195741325,-0.6191230701529171,0.24135996268794047,0.7719555467771202,2.9647230850214177,-1.0291727293531592,0.681852173006568,1.0315684733543395,-1.0505240661521564,-0.9107948375816153,0.395986554292896,-0.45976999331814106
6,0,reverse_left,-0.25,0.15,0.09833337582741757,0.049284712975637336,0.18943252383145529,3.0,False,0.29117369651794434,-3.654630506854473,0.36260130964424925,-0.058963398500014114,-0.09833337582741757,0.049284712975637336,2.2291671978427194,0.0,0.9471626191572764,-0.6085128693314241,0.18595308928144422,0.9279665879315578,2.0182329805734645,2.382111732432783,0.3184135761141851,0.584010587234154,0.5120816179778114,-1.7922942882838002,-0.08342346408443646,0.04819309631675184
7,0,reverse_left,-0.25,0.15,0.26373342021499746,-0.07501603338169557,-0.9450241401108997,3.0,False,0.6163024306297302,-10.43685794448653,0.5608513549280517,-0.26474497287222604,-0.26373342021499746,-0.07501603338169557,4.296667752687468,3.5005344460565193,4.725120700554498,-0.8797068499751659,0.42398390308159195,1.1960179441508287,-0.5492860724373498,1.6480862945712413,0.3521980996404722,1.0229307968261914,-0.4148037021544986,1.6721063082468577,-0.2947571257429611,0.4074021364607545
8,1,reverse_left,-0.25,0.15,0.03868072921256293,0.028531863372314892,0.32153393516375556,3.0,False,0.2579658329486847,-3.0467853438755563,0.31319494190439773,-0.01848892906168114,-0.03868072921256293,0.028531863372314892,1.4835091151570365,0.04893788758950357,1.6076696758187776,-0.3171002548028875,0.3641573427583905,0.915550357873069,1.4925756599262172,1.072611924911305,0.19741477952048028,0.6125354865210905,2.979331368284809,-2.406366164787838,-0.11305433410450716,-0.6991256084804837
9,1,reverse_left,-0.25,0.15,0.09157440499111508,0.05683785520159063,0.5974698729084521,3.0,False,0.21435342729091644,-4.238151817635794,0.354051210093221,-0.04928156920739394,-0.09157440499111508,0.05683785520159063,2.1446800623889386,0.0,2.9873493645422604,-0.3491039920462685,0.2552922593098613,0.9884080223612941,2.854190167238986,3.1233471726487485,0.10124448762464078,0.66844429797048,2.4305630843887167,1.9139189866483157,0.27042450805169693,-0.4787952302848182
