trial,generation,direction,score,lateral_term,forward_penalty,yaw_penalty,lateral_deficit_penalty,body_vx_m_s,body_vy_m_s,signed_lateral_m_s,off_axis_forward_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
20,2,right,-1.3659470152175472,0.12747622389813534,1.005588562825595,0.8337033808376966,0.3626188805093233,0.0804470850260476,-0.0191214335847203,0.0191214335847203,0.0804470850260476,0.16674067616753932,6.0,False,0.5020337104797363,-0.8168658970332948,0.03237981277296786,1.040561238049154,1.9791841519392799,-2.3498007982170273,0.6657428152217036,1.1648419821684552,0.3508229315611997,-0.059084501019172286,0.04340221932905397,0.23873658085380944
21,2,right,-6.540034765387945,-0.7032390562240441,0.7628876223174733,1.5617469542787805,4.51619528112022,0.06103100978539786,0.10548585843360662,-0.10548585843360662,0.06103100978539786,0.31234939085575614,6.0,False,0.2852807641029358,-0.4549444690126633,0.17286115023458706,1.216174117559635,0.9603236569172484,0.892787486839203,0.4822152202234122,1.106560189632883,-0.5753007212344512,0.6033551057246571,-0.27891422602254656,-0.3568895548603843
22,2,right,-1.0643574774406794,0.2470816930923906,0.9580812538675199,1.2644452566759348,0.0,0.0766465003094016,-0.03706225396385859,0.03706225396385859,0.0766465003094016,-0.25288905133518697,6.0,False,0.42798322439193726,-0.5858925207495076,0.1607047943039302,1.1234860779784714,2.5953005852333444,0.1952865114980784,0.8682376185521117,1.0056594412868738,1.5667511295551284,1.8763190119687154,-0.0032495859680118366,-0.33274910206277675
23,2,right,-0.18885703133944512,0.5109048323159946,0.1575536415385466,1.1754388731282621,0.0,0.012604291323083728,-0.07663572484739918,0.07663572484739918,0.012604291323083728,-0.23508777462565245,6.0,False,0.08774390071630478,-0.19812388417730176,0.08337676388218457,0.900727559869436,2.2598813769455317,-2.7027277907008775,0.2995516086308154,0.947855122441516,-1.4318414813199545,-1.4867621855517439,0.24121082695146367,-0.19170841525555696
24,2,right,-3.744456406448388,-0.31614700342526725,0.9643727319946104,0.3413706422244459,2.580735017126336,0.07714981855956883,0.04742205051379009,-0.04742205051379009,0.07714981855956883,0.06827412844488918,6.0,False,0.09140761941671371,-0.29206287521221297,0.15948110780755384,0.9879729691205641,1.5196113677184595,-2.590239951402399,0.2109578265473404,1.1525265305880599,0.5151109325287409,0.9751804384972331,0.08747272812576123,0.04322431328670506
25,2,right,-2.825425870108085,0.03569330267336138,1.9998091215438354,1.2685191432690186,0.8215334866331931,0.15998472972350683,-0.005353995401004207,0.005353995401004207,0.15998472972350683,0.25370382865380375,6.0,False,0.2729864716529846,-0.5427268236285648,0.14625717861977827,0.8418232527049243,1.0169631397307954,-3.1353688133713296,0.4800384326098863,1.1332400483966112,0.3652633308937223,2.1991436790422103,0.135983752821222,-0.1343547135720879
26,2,right,-3.933354738302564,-0.3685856515872995,0.5872404862518413,0.6146506374819135,2.842928257936497,0.046979238900147303,0.05528784773809492,-0.05528784773809492,0.046979238900147303,0.1229301274963827,6.0,False,0.17235848307609558,-0.17206964243067213,0.22537112693961814,0.9710161370998938,1.340969819640323,-2.9747760416218467,0.26250073191886025,0.9043602229748302,-0.9726306784753986,0.00021442580511399356,0.39503517056660764,-0.3943876844077417
27,2,right,-1.3455675809042122,0.1782129701262613,0.6784278345361178,1.8699248607145726,0.10893514936869352,0.05427422676288943,-0.026731945518939194,0.026731945518939194,0.05427422676288943,-0.37398497214291454,6.0,False,0.2491743564605713,-0.2856981647154002,0.2218582478656565,1.0921766495887812,1.9188173811713636,-1.3978321982338648,0.7090618646843512,1.2989013793990731,0.7186980017763727,0.6292669265067752,-0.10645543617181585,-0.2974469394563418
28,2,right,-0.9427897158364411,0.6210969720593938,1.125528182465464,1.5419889796299526,0.0,0.09004225459723712,-0.09316454580890908,0.09316454580890908,0.09004225459723712,-0.30839779592599054,6.0,False,0.2511235177516937,-0.38422752924695946,0.276898970522371,0.7890540972024653,0.7348995845155795,-0.9658125827398631,0.605525870290903,1.0984423237150482,0.4123332878692709,-1.5230162012452508,0.2162515836572627,-0.033691533508106386
29,2,right,-0.39081635918693847,0.11087101421439638,0.05522774323920993,0.028466196278942313,0.4456449289280181,-0.004418219459136795,-0.016630652132159456,0.016630652132159456,0.004418219459136795,0.005693239255788463,6.0,False,0.15749630331993103,-0.42725555388970604,0.10447584020811171,1.0880512422914148,-0.6959635944555664,-1.0771818154395643,0.3294988067964705,0.6859697562150702,-1.7772036950051238,-0.11969406344425337,0.1107146837121098,0.004797810661076873
