cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok
-0.25,-0.15,0.0,-0.06691252826121012,0.03523412343444774,-0.002307087973066816,6.0,-8415.127247608385,False,0.26044712091369027,0.002307087973066816,0.03924921267229547,0.06463922336403852,True,True
-0.25,-0.075,0.0,-0.06347831068724873,0.04286223438754952,0.01966885227632864,6.0,-8467.907554896783,False,0.2206396312517499,0.01966885227632864,0.0484848220957701,0.059294933095009314,True,True
-0.25,0.0,0.0,-0.06031445217029332,0.04924727245908986,0.008171230759824288,6.0,-8467.902255712903,False,0.19597423529667304,0.008171230759824288,0.06031445217029332,0.04924727245908986,True,True
-0.25,0.075,0.0,-0.060686026231943385,0.0034615151424793413,-0.016142695697888954,6.0,-8255.82428043984,False,0.2023796814889334,0.016142695697888954,0.059121330127623,0.014122471131014955,True,True
-0.25,0.15,0.0,-0.05650944242455468,-0.0015479717332888363,-0.03152857582953731,6.0,-7638.940831269387,False,0.24577506709861852,0.03152857582953731,0.04766002222871707,0.03040124307950774,True,True
-0.125,-0.15,0.0,0.01826122270773425,-0.015404664552542184,-0.10105803164800653,6.0,-6211.609271418451,False,0.19656978978451578,0.10105803164800653,0.00014364121803207508,0.023890485804150173,True,False
-0.125,-0.075,0.0,-0.027687474092565497,0.051535474616826116,0.04885002404900166,6.0,-6734.892881177516,False,0.15962754785747527,0.04885002404900166,-0.002772969779075811,0.058436392806301335,False,True
-0.125,0.0,0.0,-0.026493694054572484,0.0263287995758507,0.026669401435046963,6.0,-5807.163415383187,False,0.10196419959044196,0.026669401435046963,0.026493694054572484,0.0263287995758507,True,True
-0.125,0.075,0.0,-0.033887108982425494,0.02655978434807194,0.02617822672444096,6.0,-6040.462769235251,False,0.10318921165502576,0.02617822672444096,0.042722852537433346,0.005340053451754522,True,True
-0.125,0.15,0.0,0.023501583601166134,0.021207223360289972,0.098220964805165,6.0,-6284.954766674432,False,0.1965713601891699,0.098220964805165,0.0012464930776721953,0.031630950182110325,True,False
0.0,-0.15,0.0,0.02055204530778239,-0.01576446003033721,-0.1059280415594596,6.0,-10378.710114691456,False,0.13579973032845122,0.1059280415594596,0.01576446003033721,0.02055204530778239,True,False
0.0,-0.075,0.0,0.006769104714428115,-0.014192201805935065,-0.0721367606608605,6.0,-7070.408049526019,False,0.06118340542863743,0.0721367606608605,0.014192201805935065,0.006769104714428115,True,False
0.0,0.0,0.0,-2.409727367683958e-06,-4.827673982169548e-05,-0.00021033109946285342,6.0,1788.4338173689355,False,4.833684302680765e-05,0.00021033109946285342,0.0,4.833684302680765e-05,True,True
0.0,0.075,0.0,0.006554465043193621,0.014291633813165346,0.07375248821534826,6.0,-7231.17300092496,False,0.06106117209059499,0.07375248821534826,0.014291633813165346,0.006554465043193621,True,False
0.0,0.15,0.0,0.023079006947338984,0.023113219371501282,0.09828695321951401,6.0,-10118.757463215747,False,0.12896858400378006,0.09828695321951401,0.023113219371501282,0.023079006947338984,True,False
0.125,-0.15,0.0,0.026069831202932697,-0.01821925917586831,-0.09814065949613086,6.0,-7136.404367852096,False,0.16478271132122205,0.09814065949613086,0.03068592183540558,0.00836371358776973,True,False
0.125,-0.075,0.0,0.05957672721459704,0.033482289874175265,0.07586097744684461,6.0,-9136.769439095071,False,0.12668311583750155,0.07586097744684461,0.03386012610136575,0.059362799977935816,True,False
0.125,0.0,0.0,0.03993109432137483,-0.034813621249491146,-0.008789809524804237,6.0,-9515.917161747633,False,0.09191684795434321,0.008789809524804237,0.03993109432137483,0.034813621249491146,True,True
0.125,0.075,0.0,0.047195232683186955,0.010688991697684433,0.03316542219536952,6.0,-8564.806320596583,False,0.10094299186215912,0.03316542219536952,0.04596901901144899,0.015116012128149644,True,True
0.125,0.15,0.0,0.023746115328786187,0.02395512098222524,0.10503981776786746,6.0,-6967.497642283582,False,0.16167764436562324,0.10503981776786746,0.03360472627999751,0.002906576358451135,True,False
0.25,-0.15,0.0,0.0754011411179757,0.024873176838365835,0.08755377104405437,6.0,-9616.821810615744,False,0.24711412242210565,0.08755377104405437,0.05185880119197992,0.060122140238486256,True,False
0.25,-0.075,0.0,0.10036722177893707,0.016941267078457264,0.11367083750954816,6.0,-10028.956017201146,False,0.17562222214214807,0.11367083750954816,0.0912663259206773,0.04506709987104413,True,False
0.25,0.0,0.0,0.13982998133605115,0.013632905319407577,0.01909276305367147,6.0,-10371.667694377331,False,0.11101031087184095,0.01909276305367147,0.13982998133605115,0.013632905319407577,True,True
0.25,0.075,0.0,0.08209693111322373,0.007873185027338598,0.06303826205700232,6.0,-9893.724142376468,False,0.18082436182652892,0.06303826205700232,0.0808969416265142,0.016049235999276237,True,False
0.25,0.15,0.0,0.05099688487528284,-0.008514778604414458,0.02824868028118314,6.0,-9297.879535520995,False,0.25441928949147696,0.02824868028118314,0.03934865056355573,0.033539043225653174,True,True
0.0,0.0,-0.5,0.05491091406531628,-0.030312506581357517,-0.363765413484264,6.0,-4137.371676134229,False,0.06272205783241963,0.136234586515736,0.0,0.06272205783241963,False,True
0.0,0.0,-0.25,0.06078339696179841,-0.03158669083074376,-0.389451370122436,6.0,-3275.68390062499,False,0.06850065973297305,0.13945137012243602,0.0,0.06850065973297305,False,True
0.0,0.0,0.25,0.05631786005496985,0.02625323028657975,0.37015756631926705,6.0,-3081.87616423938,False,0.0621364101123597,0.12015756631926705,0.0,0.0621364101123597,False,True
0.0,0.0,0.5,0.05386372450343433,0.024750952003110425,0.3674287057087711,6.0,-4003.536997361788,False,0.0592782459460648,0.13257129429122888,0.0,0.0592782459460648,False,True
-0.125,0.0,-0.25,-0.014751370937865495,0.052536331375133916,0.09603153633056365,6.0,-3892.9929916717924,False,0.12212627204839265,0.34603153633056366,0.014751370937865495,0.052536331375133916,True,False
-0.125,0.0,0.25,-0.009589375325162448,-0.06645109454651137,-0.11533231396900774,6.0,-4075.264014665858,False,0.1331741726246708,0.3653323139690077,0.009589375325162448,0.06645109454651137,True,False
0.125,0.0,-0.25,0.05078461703504203,0.024484060884358245,0.02690858056505115,6.0,-5302.802488043992,False,0.07814980682013446,0.27690858056505113,0.05078461703504203,0.024484060884358245,True,False
0.125,0.0,0.25,0.0472416479431542,-0.009877857687181668,0.01826183612455227,6.0,-5355.221840239211,False,0.07838324685214686,0.23173816387544774,0.0472416479431542,0.009877857687181668,True,True
0.25,0.0,-0.25,0.09243944950472166,0.025719125641489936,0.03827595585862542,6.0,-5635.620300039944,False,0.15964585962729474,0.2882759558586254,0.09243944950472166,0.025719125641489936,True,False
0.25,0.0,0.25,0.07311564269979105,-0.011469930828872175,0.06947898701136723,6.0,-5933.68340046299,False,0.1772558466475143,0.18052101298863277,0.07311564269979105,0.011469930828872175,True,True
