cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok
0.25,0.15,0.0,0.06972862068320763,-0.01993068314162526,-0.012496309163868199,6.0,-10314.524985335092,False,0.2477381829144597,0.012496309163868199,0.049537547076406785,0.05296549917188829,True,True
0.0,0.0,-0.5,0.05724209517186276,-0.026734479972577208,-0.3793830363698276,6.0,-4090.5899323503872,False,0.06317744755107416,0.12061696363017238,0.0,0.06317744755107416,False,True
0.0,0.0,-0.25,0.06508662908411462,-0.03177507890735531,-0.4004611654597509,6.0,-3209.6708116557525,False,0.07242875758358534,0.1504611654597509,0.0,0.07242875758358534,False,True
0.0,0.0,0.25,0.05553659219789237,0.027276246863637835,0.3636062059267721,6.0,-3163.6600043428257,False,0.06187331182279734,0.11360620592677212,0.0,0.06187331182279734,False,True
0.0,0.0,0.5,0.05602141014960569,0.02721112420450641,0.37255463163934827,6.0,-4172.014185596566,False,0.06228036348339192,0.12744536836065173,0.0,0.06228036348339192,False,True
-0.125,0.0,-0.25,-0.014846612228613928,0.05966086279966117,0.1091921849820332,6.0,-4094.061171194658,False,0.12527245262831466,0.3591921849820332,0.014846612228613928,0.05966086279966117,True,False
-0.125,0.0,0.25,-0.01106778765985264,-0.07029677552142678,-0.12163997804591187,6.0,-4280.180703032416,False,0.13387376762245207,0.37163997804591187,0.01106778765985264,0.07029677552142678,True,False
0.125,0.0,-0.25,0.05325750719253556,0.026654979128550336,0.03808125627797251,6.0,-5404.12710155228,False,0.07653413086050263,0.2880812562779725,0.05325750719253556,0.026654979128550336,True,False
0.125,0.0,0.25,0.04797936890215779,-0.01276035898711556,0.010984156370307105,6.0,-5493.712575710094,False,0.07807050900429661,0.2390158436296929,0.04797936890215779,0.01276035898711556,True,True
0.25,0.0,-0.25,0.09111392472030737,0.0025218712625279843,0.011126145806042173,6.0,-5796.543065091541,False,0.1589060878394812,0.26112614580604215,0.09111392472030737,0.0025218712625279843,True,False
0.25,0.0,0.25,0.10932402275710797,-0.050569312223306885,-0.07964273073139176,6.0,-5922.020742454489,False,0.14948908291905794,0.3296427307313918,0.10932402275710797,0.050569312223306885,True,False
