cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok
-0.25,-0.15,0.0,-0.06657149034141513,0.031367472933599025,-0.0073668431285576945,6.0,-9265.458999988146,False,0.2579538299655373,0.0073668431285576945,0.040946150339079924,0.06114813535118353,True,True
-0.25,-0.075,0.0,-0.07002679835753463,-0.01061916216103268,-0.03227920906374641,6.0,-9663.41093396082,False,0.1911419514138299,0.03227920906374641,0.07012490193018689,0.009950739796155461,True,True
-0.25,0.0,0.0,-0.06441353910417168,0.04588483874047456,0.020620777457236967,6.0,-8750.694304614943,False,0.19117466593165047,0.020620777457236967,0.06441353910417168,0.04588483874047456,True,True
-0.25,0.075,0.0,-0.07057123047253898,0.042939219578831976,0.01267894130811853,6.0,-9174.914417915652,False,0.1822706146787053,0.01267894130811853,0.0799334734808441,0.020849819321388647,True,True
-0.25,0.15,0.0,-0.0746081861002887,0.01858015852878824,-0.01557981657823652,6.0,-9085.142974133121,False,0.2191653784596221,0.01557981657823652,0.07353540447947464,0.02245324057169201,True,True
-0.125,-0.15,0.0,0.06961341294111131,-0.15979349505336463,-0.19058329986308478,6.0,-13171.830024140269,False,0.19485967525875586,0.19058329986308478,0.07819134226893183,0.15577580786778833,True,False
-0.125,-0.075,0.0,-0.02800554489159604,0.05330429644891366,0.053170834468740935,6.0,-7377.592335187368,False,0.1608412783119648,0.053170834468740935,-0.003410277643747967,0.06011679109018896,False,False
-0.125,0.0,0.0,-0.030743012295486132,0.027761648401976882,0.025801642468071595,6.0,-6320.2954424795325,False,0.09826031168851371,0.025801642468071595,0.030743012295486132,0.027761648401976882,True,True
-0.125,0.075,0.0,-0.034355475630773125,0.043283022395129295,0.04041626795306952,6.0,-7393.3101424417,False,0.09603330915110254,0.04041626795306952,0.05172850861724626,0.019439139119554395,True,True
-0.125,0.15,0.0,-0.02130633546507127,0.07767455447727085,0.12394993732498343,6.0,-8488.568151024498,False,0.12642525908513536,0.12394993732498343,0.07331122921144176,0.033358057732729575,True,False
0.0,-0.15,0.0,0.06432723567906747,-0.13464317641627924,-0.17963844464585935,6.0,-18164.960362252124,False,0.06613490213716063,0.17963844464585935,0.13464317641627924,0.06432723567906747,True,False
0.0,-0.075,0.0,-0.09217903502316964,-0.040786199331356486,0.05353698328268234,6.0,-17864.95977002708,False,0.09832374410078375,0.05353698328268234,0.040786199331356486,0.09217903502316964,True,False
