trial,generation,score,target_m_s,activity_scale,body_vx_m_s,body_vy_m_s,signed_lateral_m_s,target_abs_error_m_s,yaw_rate_rad_s,terminated,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
36,3,0.7837362495694541,0.0375,0.6,0.01055278475616548,-0.026842936626224122,0.026842936626224122,0.010657063373775876,-0.16946153277601703,False,-0.4428415372200579,0.1409074113958408,1.2336023384049,2.9988785735956878,-0.4261394892614492,0.550944384113121,1.2050927065331727,-1.9484114628259053,0.7812543744875584,-0.08481758718063054,-0.3677380530836829
37,3,-0.3945299027877684,0.0375,0.6,-0.06166992458684579,-0.018697445544706117,0.018697445544706117,0.01880255445529388,-0.12200212941370998,False,-0.6252328937843852,0.1558444998298142,1.477049729535232,2.9995543700644447,-0.3615582032335163,0.7118552065749294,1.1415203662502167,-1.1785788200702674,0.5727115736022461,0.08865163193027781,-0.3777177234939415
38,3,-5.373713198139102,0.0375,0.6,-0.06609118705386048,0.03400765338658504,-0.03400765338658504,0.07150765338658505,0.043689979292086845,False,-0.49721438658892436,0.20333654964581174,1.129594567949551,1.8676008152024757,0.04015741459782607,0.6345328309160727,1.0478026619920606,-1.0889616427094726,0.148207924467068,0.032255181479164174,-0.33502145679019824
39,3,1.1326350050051885,0.0375,0.6,-0.008972671822236048,-0.028129277674192616,0.028129277674192616,0.009370722325807383,-0.10893034834580402,False,-0.4006009141569805,0.38752221403271714,1.2700494066708825,1.7523356570296675,-0.2610119206999073,0.513176711965792,0.9525794095293296,-1.5389448711341227,1.0567321040160014,-0.10157221516047232,-0.3999699929579204
40,3,0.8930343481786918,0.0375,0.6,-0.09651765244914756,-0.03425816185259302,0.03425816185259302,0.0032418381474069793,-0.02101504681949969,False,-0.4424296908057751,0.15833814239493257,1.1975858954396814,2.3236258404829577,-0.038909540872451576,0.8812242409604216,1.035806358312549,-0.4837245004178934,0.5842328856811694,0.033731387511000466,-0.31879631085048715
41,3,0.6423797239268572,0.0375,0.6,-0.08584875654273043,-0.03978796637320649,0.03978796637320649,0.002287966373206489,-0.1477508285382061,False,-0.4796898295154044,0.23522454182052618,1.2652513426332783,2.8365347299532164,0.006258969450799512,0.6440660140634411,1.1124915909465845,-0.8688635112196312,0.2588879943853519,0.216113993903422,-0.3994384100904608
42,3,1.4733835382475782,0.0375,0.6,-0.004192196962422957,-0.029902969612981903,0.029902969612981903,0.007597030387018096,-0.070630565743027,False,-0.5043241222110446,0.3801457078483431,1.2294739109531527,2.1183288770653297,-0.6725293555179728,0.665523857835266,0.9997977098904238,-2.246795531830414,0.039913009896594076,0.09124093077021755,-0.24484982731874796
43,3,1.1631912990001245,0.0375,0.6,0.013650032394445342,-0.0471780132055252,0.0471780132055252,0.0096780132055252,-0.17615660823273668,False,-0.37056677498304136,0.4074275659310834,1.1972886185917715,2.8007988784310225,0.7450109274148917,0.6234766543684856,1.0801577672570193,-2.571057337762647,0.6854319138975633,-0.048244221992296055,-0.28444116327517427
44,3,-3.790236584735899,0.0375,0.6,-0.032693462690643556,0.005530592044807975,-0.005530592044807975,0.043030592044807976,-0.03417256303233529,False,-0.40844030547373045,0.13764314722569893,1.2740294172519009,2.9967138320741435,0.6292848834763856,0.5948983045045233,1.408791133351754,-1.4253920501636834,1.4261308015713219,-0.1422309295223329,-0.2157553204957009
45,3,1.2572705487427913,0.0375,0.6,-0.04418223017048003,-0.04301234330584539,0.04301234330584539,0.0055123433058453936,-0.0866351980949734,False,-0.4947997009863999,0.25163438528076887,1.3342606086589006,2.870430394287621,0.2257940393082727,0.5795613844390793,1.0694959064842608,-1.250903900866672,-0.03571067010210127,0.10568713197726509,-0.34580983957494416
46,3,-1.8065098165802165,0.0375,0.6,-0.018939107640064328,-0.11287321742922289,0.11287321742922289,0.0753732174292229,-0.32801228204261185,False,-0.47973043029716633,0.1459801336622383,1.1902654342117673,2.1139308123890252,-1.6946170124552364,0.645926174112539,1.4786240267681012,-0.4378948430223968,-0.678466753923451,0.10066540817122549,-0.36849193588758744
47,3,0.786948871057888,0.0375,0.6,-0.07125987654001102,-0.04517587195381942,0.04517587195381942,0.00767587195381942,-0.13367208089194405,False,-0.518641463933988,0.09885346700427876,1.1060512787299346,2.4891463341100053,-0.09623587824856994,0.6774939303030554,1.4506033836237642,-0.7687318309330435,0.8929925709254416,-0.032501073117895685,-0.3273551393747925
48,4,-5.2470308388761,0.0375,0.6,-0.00865456731640758,0.043848840667428356,-0.043848840667428356,0.08134884066742835,0.05901981603369085,False,-0.5215965502433109,0.10556996944563932,1.197722185262668,2.689159972110293,-0.8674687425092453,0.44456493295736954,1.1875616448757718,-1.474575136583026,-1.5426160292605706,-0.18945817630051742,-0.28865899158283503
49,4,0.8505451934171473,0.0375,0.6,-0.0065623399545363436,-0.05760884725892603,0.05760884725892603,0.020108847258926033,-0.14121841280252578,False,-0.5705194309841594,0.3830320005131401,1.4030494952730892,2.226385422438513,-1.150659506165893,0.4989294519964327,1.0626642993119348,-1.5635705981917498,1.0796399013513538,-0.01705358942777513,-0.39952235097195976
50,4,0.5695874033952115,0.0375,0.6,-0.043803695608336767,-0.022162366212487485,0.022162366212487485,0.015337633787512513,-0.0011061826576643046,False,-0.47958017777489137,0.23726607115212317,1.151206676850434,2.9665424450541664,-1.4263058667833401,0.5547776214241453,0.8918058556605007,-1.1753308486873082,0.275624196977585,-0.029761721017314335,-0.37930998050178105
51,4,0.4407141170717589,0.0375,0.6,-0.025393896424385023,-0.022775399496667167,0.022775399496667167,0.014724600503332831,-0.10867045803300697,False,-0.6646192411616282,0.3128179436598036,1.2674034382173354,2.9989540339710894,-0.12280930411005642,0.6313892834212261,1.1731165726780017,-1.4653934277802614,1.2582955512607814,-0.09594740068427782,-0.2859405219232721
52,4,0.9031704995607965,0.0375,0.6,-0.011766545750373175,-0.024785935753496174,0.024785935753496174,0.012714064246503825,-0.07406764955257021,False,-0.48361100119538336,0.44679225043714116,1.1347369802928617,2.657195196702771,-0.013934273114317275,0.8081749810118768,1.210968325641418,-1.9712878759797925,-0.10002153605120112,0.07661740127356431,-0.2632145516408563
53,4,0.3210020219350357,0.0375,0.6,0.011596330904934,-0.02081186126978275,0.02081186126978275,0.01668813873021725,-0.12390563157310004,False,-0.41626740102107285,0.4713737467620599,1.1842627368493786,2.8427425881124755,1.1633107316253763,0.7258468442706377,1.0352357285974851,-2.544160126150862,0.8987239868825387,-0.04446293455593575,-0.39365919667296706
54,4,1.007609136559517,0.0375,0.6,-0.05635754566202841,-0.034304363009017146,0.034304363009017146,0.003195636990982853,-0.10339915099445258,False,-0.39548060772943483,0.3353415321841693,1.0092558712162,2.0180412934246865,0.38089509362604845,0.6511634993234419,1.13900443404761,-1.194033527795899,-0.43127439945378443,0.14952682915796345,-0.371537899735049
55,4,-1.5068345825096583,0.0375,0.6,-0.02862761854936895,-0.0005302662128155629,0.0005302662128155629,0.03696973378718443,-0.06207126375112234,False,-0.4561249245007353,0.46461975293598967,1.3950764267599305,2.5402673675310634,0.1713908462675673,0.9351853664994543,1.1177934805849532,-1.6937984110210778,0.4775070043290959,0.06767967332901725,-0.35997866609951157
56,4,-1.772936196060368,0.0375,0.6,-0.0009269017981601446,-0.11705063114829788,0.11705063114829788,0.07955063114829788,-0.3425710134166771,False,-0.6335822889687999,0.30793739265225467,1.1115554313660116,2.4529132940136247,-0.211252538428921,0.8978541584729796,1.2634876593518647,-0.9815937142599296,0.5387322391680747,0.24508976462061027,-0.22540784282468632
57,4,0.47700745150017787,0.0375,0.6,0.007145175791223739,-0.05774775732937176,0.05774775732937176,0.020247757329371764,-0.24427439590709088,False,-0.35930447571269586,0.3887964388846714,1.1397914666400446,2.1841333098678852,-0.01817460603183818,0.7339810455744475,1.3132093804255964,-1.647463481824568,1.008984687969316,0.2549080873037104,-0.3999933324890716
58,4,-1.1076194330751596,0.0375,0.6,0.008531153317263746,-0.00028917771549561333,0.00028917771549561333,0.03721082228450438,0.00039719694179862763,False,-0.5370586487852315,0.38319935866052257,1.4779955514842786,2.781659452049219,-0.1481404881813333,0.7884683130745367,0.9268140859836534,-2.5319377585340446,-0.23835388424119452,-0.04635855578217152,-0.2858205062391758
59,4,1.1429931102100528,0.0375,0.6,0.001717850380871869,-0.05352285332937495,0.05352285332937495,0.016022853329374954,-0.13129617685045228,False,-0.5436121400225611,0.3351499852450696,1.1744851679230262,2.1204554205893427,0.14368655682108722,0.5841123884392634,0.716894631541971,-1.9426833545388007,0.4102426400575645,0.23510238548200002,-0.3693797994845128
60,5,-0.13426116659029597,0.0375,0.6,-0.012693039451253352,-0.012981024522527694,0.012981024522527694,0.024518975477472303,-0.02083083825571408,False,-0.40685882571514354,0.29010047950855944,1.3473866836673847,0.6725532069787601,-0.46192634061097904,0.7430862479862073,0.8681165508292963,-1.6650310228956298,-0.5278176127072736,-0.12561867628087708,-0.39013164786980525
61,5,1.1502349644532743,0.0375,0.6,-0.05422045259029631,-0.031765343339269496,0.031765343339269496,0.005734656660730503,-0.04406053737874097,False,-0.47295138981822316,0.24979073385399764,1.2451181860062641,2.085599210564234,-0.1595490007737852,0.5269421303239561,0.8053675683954103,-1.0108235649858706,1.5187842737883441,0.051363796080605484,-0.3324648266836176
62,5,1.1586938665375854,0.0375,0.6,0.015214944634871752,-0.0480280187397675,0.0480280187397675,0.010528018739767504,-0.16297022711555412,False,-0.7203659442705652,0.1481791656827972,1.0478550999401306,2.536506878588046,-1.1531375289832209,0.451510899460826,1.2470964159409907,-2.114659165133379,0.6705631730763333,-0.0737919606848294,-0.3882764480935502
63,5,1.1478620470664482,0.0375,0.6,0.030113238388421375,-0.03392903954679782,0.03392903954679782,0.003570960453202175,-0.1351710388752898,False,-0.5350958610079358,0.2780522514356083,0.9138564977096991,0.9557623239193385,-0.009809616943509791,0.8172957933099468,1.1058077246208107,-2.6054036326585996,0.33675044054024017,0.31507288146162804,-0.31958339030252136
64,5,-0.5977583227846806,0.0375,0.6,0.05080580941160829,-0.07197629226592901,0.07197629226592901,0.034476292265929014,-0.22262721630510476,False,-0.43336650531817267,0.5301715093399411,1.0457535084376886,2.9575332021165943,1.62266961779501,0.5327178343189887,0.9753255684362657,-2.602651959175795,0.7836498574124686,-0.07614370275809879,-0.3665177070796617
65,5,0.7460663264268532,0.0375,0.6,-0.016261263484351907,-0.02267096671437611,0.02267096671437611,0.014829033285623888,-0.04443653199520411,False,-0.5690237088369843,0.6192798631617104,1.0639230017953767,2.6653542212602703,0.7172156456158869,0.6736914771031555,1.0804593540152103,-1.6953782002242819,-0.15587876238560794,0.023545108127138392,-0.21581182769839735
66,5,-5.320324093766464,0.0375,0.6,0.03212021830932411,0.03808406601091382,-0.03808406601091382,0.07558406601091382,0.07883431003888057,False,-0.4635941651996005,0.3946572010610443,1.1439664944809316,1.0801395975365056,-0.19266930960771056,0.6868943416898173,0.6535794325905037,-0.14577221030372378,0.5098794326886749,0.08507395952432506,-0.30469138685983
67,5,-0.36501469025449207,0.0375,0.6,-0.006545659295794718,-0.07061042547905944,0.07061042547905944,0.03311042547905944,-0.3016912204193457,False,-0.5609754842621906,0.22866530228374213,1.114383802525123,1.6411461234557594,-0.7252191260123015,0.5491555939392169,0.5561403388461115,-1.0102800178706133,-0.9432500485849658,0.3136812843362672,-0.2582581435302026
