time_s,segment_index,segment_label,world_x_m,world_y_m,world_z_m,relative_forward_m,relative_lateral_m,relative_z_m
0.02,0,head,-0.010430500362112061,-0.0032494026747255577,0.0912554990647622,0.011851842813512165,-0.0022154830543283047,0.0038954641432338982
0.02,1,seg1,-0.15036874941873152,-0.005276596976681991,0.08959278918092868,0.0007775533162020233,-0.004875439936738405,0.0037660657864266728
0.02,2,seg2,-0.3262643543928335,0.0013222730099420898,0.08913810685870437,0.0011895310255547742,0.0009088439306844151,0.0033095909707616805
0.02,3,seg3,-0.5005715381379029,0.00799560852813455,0.08871713209264355,1.5127552434290952e-05,0.006726929058640543,0.002886793600696533
0.02,4,seg4,-0.6751484117259358,0.009245499155954946,0.08831235879522352,-0.0009139764911136883,0.007057877223962384,0.002480195929594059
0.02,5,seg5,-0.8513029004453534,0.004701098398595912,0.08789485380519377,-0.00029092071483253606,0.0015358956879656363,0.0020608536789410575
0.02,6,seg6,-1.0171025941474368,-0.007295220089162753,0.08770788925614166,-0.010054427968043355,-0.011415096789934721,0.0018720195107717608
0.04,0,head,-0.03530579394472039,-0.014642168357563582,0.09182530662339132,0.036675365314410124,-0.01372061544327168,0.004465271701863019
0.04,1,seg1,-0.15761698253454443,-0.01387925148589916,0.09015010264877939,0.007986812124525898,-0.013510782161157054,0.004323379254277379
0.04,2,seg2,-0.3323728027045847,0.006391622007972468,0.08902904931546675,0.00732083989189382,0.0059505194083752525,0.0032005334275240632
0.04,3,seg3,-0.5006099218676746,0.0231240292107063,0.0881022208063498,0.00012191984789537912,0.021855021504983512,0.0022718823144027844
0.04,4,seg4,-0.6704579565875209,0.023062638381129354,0.08729815675642584,-0.005541904179160444,0.02089608487826236,0.0014659938907963799
0.04,5,seg5,-0.8458138442859411,0.004632669169738977,0.08650555572383589,-0.005780230184061104,0.0014922880319621233,0.0006715555975831816
0.04,6,seg6,-0.9930589514249907,-0.028377154660099314,0.08644477333940605,-0.034193154927519294,-0.03238809326937135,0.0006089035940361476
0.06,0,head,-0.056463127839599794,-0.030556046771275373,0.08661026205436932,0.057760522193646434,-0.02973000215919158,-0.0007497728671589793
0.06,1,seg1,-0.1720936315298604,-0.020802363534623742,0.0859241551785789,0.02243200760582404,-0.02049928515184822,9.743178407689568e-05
0.06,2,seg2,-0.3444805757916539,0.014689983300096483,0.08628618057630108,0.019466013415349637,0.014194045918930583,0.0004576646883583946
0.06,3,seg3,-0.5017016704801044,0.03913921775297686,0.0868995382817926,0.0012860761176727688,0.03786510955148575,0.0010691997898455846
0.06,4,seg4,-0.6631895043271976,0.037884883010683046,0.08740958375871961,-0.012743257662409585,0.035751045063987484,0.0015774208930901534
0.06,5,seg5,-0.8364764624022129,0.006567139215754425,0.08759410103963941,-0.0151087691554837,0.003468960854788674,0.0017601009133867002
0.06,6,seg6,-0.9730069447030107,-0.04424813550773127,0.08821093562561125,-0.05431672336991332,-0.048168239014616504,0.0023750658802413477
0.08,0,head,-0.0703154785459942,-0.04189645896886113,0.09219903090072926,0.07156145125142918,-0.04113293713307087,0.004838995979200955
0.08,1,seg1,-0.18656497118417661,-0.01901154153730362,0.0903034356155199,0.03691129719628465,-0.01877391917751587,0.004476712221017892
0.08,2,seg2,-0.35627289303330967,0.02987194076336796,0.08887554921718198,0.031326861139531884,0.02932252467896714,0.003047033329239293
0.08,3,seg3,-0.5047757245036659,0.057704376338510686,0.08809245342734214,0.004444048199665783,0.05641617781653915,0.002262114935395118
0.08,4,seg4,-0.6553344298455427,0.052904254763251383,0.08734525870913605,-0.02053033598354819,0.05080578299477098,0.00151309584350659
0.08,5,seg5,-0.8244453402109654,0.005675178704196542,0.08605343619655217,-0.027143801684196882,0.0026314127970414954,0.0002194360702994641
0.08,6,seg6,-0.9524501265563388,-0.05828366314098965,0.08570136032049226,-0.07493679837001317,-0.062110667612213795,-0.00013450942487763795
0.1,0,head,-0.08929011512042602,-0.05942762440441069,0.0881787007208473,0.09045661994201169,-0.0587497244327552,0.0008186657993189961
0.1,1,seg1,-0.20365339187803452,-0.01816942827062238,0.08803086760923977,0.05400335111919019,-0.018009086370382545,0.0022041442147377605
0.1,2,seg2,-0.36684722293976396,0.047864392937291445,0.0893705596429494,0.041982442711089495,0.04726697701281408,0.0035420437550067185
0.1,3,seg3,-0.5077396458710381,0.080513485309413,0.09063138760414305,0.007511079401301745,0.07921165108485156,0.004801049112196032
0.1,4,seg4,-0.6522619096838245,0.07206980620453922,0.09116080837210222,-0.023516160338648114,0.0699850320705542,0.0053286455064727595
0.1,5,seg5,-0.8138258105511935,0.008217489717106504,0.09018847161629871,-0.037751726737068725,0.00522171809539045,0.004354471490046002
0.1,6,seg6,-0.9344249293891429,-0.06838931884649829,0.08952756013040318,-0.09300750784989525,-0.07213471215565265,0.0036916903850332805
0.12,0,head,-0.10615406512108015,-0.06976696861289258,0.0896851608889723,0.10727364421693655,-0.06916521975379823,0.0023251259674439972
0.12,1,seg1,-0.21755922003097078,-0.011689359104874467,0.08870558864789096,0.0679383392200627,-0.01159196399219276,0.002878865253388957
0.12,2,seg2,-0.3739352266863135,0.06868539595920212,0.08883577053380785,0.04916452414418925,0.06805571603742727,0.0030072546458651678
0.12,3,seg3,-0.5111630515657242,0.10480305747107635,0.08946349147779871,0.011044284714855468,0.10348549467334953,0.0036331529858516926
0.12,4,seg4,-0.65218247912267,0.09086676572475404,0.09001254457345982,-0.02351059242381423,0.0887821585907636,0.004180381707830361
0.12,5,seg5,-0.8014881856069522,0.010103870193538799,0.08993377198403751,-0.05008069555045802,0.007163868590303218,0.004099771857784804
0.12,6,seg6,-0.9146603052012667,-0.07941076066243913,0.09034748889900009,-0.1128217676450845,-0.08306666796015003,0.004511619153630186
