time_s,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,body_yaw_rate_rad_s,raw_gait_gate_action,learned_gait_blend,gait_blend,desired_gait_blend,gait_gate_error,prior_component_l2,residual_component_l2,applied_action_l2,policy_residual_0,ema_residual_0,prior_component_0,residual_component_0,applied_action_0,policy_residual_1,ema_residual_1,prior_component_1,residual_component_1,applied_action_1,policy_residual_2,ema_residual_2,prior_component_2,residual_component_2,applied_action_2,policy_residual_3,ema_residual_3,prior_component_3,residual_component_3,applied_action_3,policy_residual_4,ema_residual_4,prior_component_4,residual_component_4,applied_action_4,policy_residual_5,ema_residual_5,prior_component_5,residual_component_5,applied_action_5,policy_residual_6,ema_residual_6,prior_component_6,residual_component_6,applied_action_6,policy_residual_7,ema_residual_7,prior_component_7,residual_component_7,applied_action_7,policy_residual_8,ema_residual_8,prior_component_8,residual_component_8,applied_action_8,policy_residual_9,ema_residual_9,prior_component_9,residual_component_9,applied_action_9,policy_residual_10,ema_residual_10,prior_component_10,residual_component_10,applied_action_10
0.02,0.0,0.0,-0.125,0.0,0.0,0.0,0.05721541866660118,0.5858231279999018,0.9100761895999312,0.85,0.06007618959993122,0.6286745071411133,0.005118579138070345,0.6279738545417786,-0.028503546491265297,-0.008551063947379589,-0.15559999644756317,-0.0009352726046927273,-0.15653526782989502,-0.04470391571521759,-0.013411175459623337,-0.11589878797531128,-0.0014668472576886415,-0.11736563593149185,-0.022720593959093094,-0.006816178560256958,-0.13577289879322052,-0.0007455195300281048,-0.1365184187889099,0.06572519242763519,0.019717559218406677,-0.1853993982076645,0.0021566080395132303,-0.1832427829504013,-0.01847701519727707,-0.005543104838579893,-0.19030916690826416,-0.0006062770844437182,-0.19091545045375824,-0.0685579776763916,-0.0205673947930336,-0.14313463866710663,-0.002249558921903372,-0.14538419246673584,0.02558445930480957,0.0076753380708396435,-0.25,0.0008394900942221284,-0.2491605132818222,0.061023782938718796,0.018307136371731758,-0.25,0.0020023430697619915,-0.24799765646457672,-0.0325300432741642,-0.009759013541042805,-0.25,-0.001067392062395811,-0.2510673999786377,0.07697102427482605,0.023091308772563934,-0.21136654913425446,0.0025256117805838585,-0.20884093642234802,-0.01687154918909073,-0.005061464849859476,-0.126093789935112,-0.0005535976961255074,-0.12664738297462463
0.04,0.0,0.0,-0.125,0.29759820535197407,-1.3150067800547531,-6.910033577730834,0.0767107903957367,0.615066185593605,0.9305463299155234,0.85,0.08054632991552346,0.6493300199508667,0.007548635359853506,0.6473851203918457,0.02971806563436985,0.0029296749271452427,-0.161698117852211,0.00032043320243246853,-0.1613776832818985,-0.01993522420525551,-0.015368390828371048,-0.11786311119794846,-0.0016809178050607443,-0.11954402923583984,0.034788936376571655,0.005665356293320656,-0.13065578043460846,0.0006196483736857772,-0.1300361305475235,0.08284152299165726,0.03865474835038185,-0.18087954819202423,0.004227863159030676,-0.17665168642997742,-0.08964277803897858,-0.03077300824224949,-0.19316904246807098,-0.0033657976891845465,-0.19653484225273132,-0.008366345427930355,-0.01690707914531231,-0.1490827351808548,-0.0018492117524147034,-0.1509319543838501,0.014651495963335037,0.009768186137080193,-0.25,0.0010683953296393156,-0.24893160164356232,0.0036581922322511673,0.013912452384829521,-0.25,0.0015216744504868984,-0.24847832322120667,0.00417446531355381,-0.005578969605267048,-0.25,-0.0006101998151279986,-0.25061020255088806,0.0725635215640068,0.037932973355054855,-0.24367065727710724,0.0041489191353321075,-0.23952174186706543,0.013721107505261898,0.0005733072757720947,-0.1593354493379593,6.270548328757286e-05,-0.15927274525165558
0.06,0.0,0.0,-0.125,0.32603475467599935,-1.2368895256854961,-6.620943471361441,0.06300085783004761,0.5945012867450714,0.9161509007215499,0.85,0.06615090072154994,0.6622844934463501,0.012756042182445526,0.6607753038406372,0.06148609519004822,0.02049660123884678,-0.16766057908535004,0.002241815673187375,-0.16541875898838043,0.024821236729621887,-0.003311502281576395,-0.12066689878702164,-0.0003621955693233758,-0.1210290938615799,0.02163199707865715,0.010455349460244179,-0.1260935515165329,0.0011435538763180375,-0.12494999915361404,0.16867958009243011,0.07766219973564148,-0.17579734325408936,0.0084943026304245,-0.16730304062366486,-0.1258109211921692,-0.059284381568431854,-0.19519315659999847,-0.006484229117631912,-0.2016773819923401,-0.09698743373155594,-0.04093118757009506,-0.1551758050918579,-0.004476848524063826,-0.15965265035629272,0.0420711487531662,0.0194590762257576,-0.25,0.002128336578607559,-0.24787166714668274,-0.033634379506111145,-0.0003515975549817085,-0.25,-3.845598257612437e-05,-0.2500384449958801,-0.021780692040920258,-0.010439487174153328,-0.25,-0.0011418189387768507,-0.25114181637763977,0.03166237473487854,0.03605179488658905,-0.25,0.003943164832890034,-0.24605683982372284,-0.025485284626483917,-0.007244270294904709,-0.19226539134979248,-0.0007923420635052025,-0.19305773079395294
0.08,0.0,0.0,-0.125,0.4069976415713808,-1.2220941494725086,-6.868813545733447,-0.027858132496476173,0.45821280125528574,0.8207489608787,0.85,0.029251039121300004,0.6741751432418823,0.012337906286120415,0.6708583831787109,0.06053495407104492,0.03250810503959656,-0.17335474491119385,0.0035555739887058735,-0.16979916393756866,-0.07665907591581345,-0.025315776467323303,-0.12424781173467636,-0.0027689130511134863,-0.12701672315597534,0.03873034566640854,0.018937848508358,-0.12218772619962692,0.0020713270641863346,-0.12011639773845673,0.0017241042805835605,0.054880768060684204,-0.17026583850383759,0.006002584006637335,-0.16426324844360352,-0.03995919227600098,-0.05348682403564453,-0.1963365077972412,-0.005850121378898621,-0.20218662917613983,0.0024280836805701256,-0.027923407033085823,-0.16127832233905792,-0.0030541226733475924,-0.16433244943618774,0.06075318902730942,0.031847309321165085,-0.25,0.0034832993987947702,-0.24651670455932617,0.0383087582886219,0.011246509850025177,-0.25,0.0012300870148465037,-0.24876990914344788,0.03331231325864792,0.002686053980141878,-0.25,0.00029378716135397553,-0.2497062087059021,0.09025338292121887,0.05231226980686188,-0.25,0.0057216547429561615,-0.24427834153175354,-0.021305318921804428,-0.01146258506923914,-0.22481924295425415,-0.0012537202564999461,-0.22607296705245972
0.1,0.0,0.0,-0.125,0.5431254279821122,-1.23497947574173,-6.964551761211279,-0.032274771481752396,0.4515878427773714,0.8161114899441599,0.85,0.03388851005584004,0.6846520900726318,0.01466055866330862,0.68002849817276,0.024983657523989677,0.03025077097117901,-0.17865394055843353,0.0033086780458688736,-0.1753452569246292,-0.0515650138258934,-0.03319054841995239,-0.12852618098258972,-0.003630216233432293,-0.1321564018726349,0.006270388141274452,0.015137610957026482,-0.11902517080307007,0.001655676169320941,-0.11736949533224106,0.10860418528318405,0.07099779695272446,-0.16440807282924652,0.007765383925288916,-0.15664269030094147,-0.00848888698965311,-0.03998744487762451,-0.1965736597776413,-0.004373626783490181,-0.20094728469848633,-0.03982403874397278,-0.031493596732616425,-0.1672545075416565,-0.0034446120262145996,-0.1706991195678711,0.10540487617254257,0.05391458049416542,-0.25,0.005896907299757004,-0.2441030889749527,0.041491854935884476,0.020320113748311996,-0.25,0.0022225123830139637,-0.24777749180793762,-0.005794713739305735,0.00014182354789227247,-0.25,1.55119505507173e-05,-0.2499844878911972,0.09216735512018204,0.0642687976360321,-0.25,0.007029399741441011,-0.24297060072422028,-0.05751368775963783,-0.025277916342020035,-0.25,-0.0027647721581161022,-0.2527647614479065
0.12,0.0,0.0,-0.125,0.6845238459227589,-1.2358255898949488,-6.877029506517124,0.06120831146836281,0.5918124672025442,0.914268727041781,0.85,0.06426872704178099,0.6862454414367676,0.015007533133029938,0.6839856505393982,0.0005482304841279984,0.021340008825063705,-0.18344029784202576,0.002334063407033682,-0.18110623955726624,0.05379137769341469,-0.0070959702134132385,-0.13340680301189423,-0.000776121742092073,-0.13418292999267578,0.04099910706281662,0.02289605885744095,-0.11667624861001968,0.0025042565539479256,-0.11417198926210403,0.18398480117321014,0.10489390045404434,-0.15835435688495636,0.011472770012915134,-0.1468815803527832,-0.038703471422195435,-0.03960225358605385,-0.19589929282665253,-0.004331496544182301,-0.20023079216480255,-0.08252789825201035,-0.04680388793349266,-0.1729714423418045,-0.005119175184518099,-0.17809061706066132,0.004329424351453781,0.03903903067111969,-0.25,0.00426989421248436,-0.24573010206222534,-0.09240882098674774,-0.01349856797605753,-0.25,-0.0014764058869332075,-0.2514764070510864,-0.018352782353758812,-0.00540655804798007,-0.25,-0.0005913422792218626,-0.25059133768081665,-0.04371548444032669,0.031873513013124466,-0.25,0.0034861655440181494,-0.24651382863521576,0.002807413227856159,-0.01685231551527977,-0.25,-0.001843221951276064,-0.2518432140350342
0.14,0.0,0.0,-0.125,0.7232381911464447,-1.150464486187788,-6.385987924624533,-0.019295312464237213,0.4710570313036442,0.8297399219125509,0.85,0.020260078087449118,0.6877195239067078,0.013311578892171383,0.6840337514877319,0.025323720648884773,0.02253512293100357,-0.1876073181629181,0.0024647791869938374,-0.18514253199100494,-0.011206177994608879,-0.00832903292030096,-0.13878114521503448,-0.0009109879611060023,-0.13969212770462036,-0.004163352772593498,0.01477823406457901,-0.11519322544336319,0.0016163693508133292,-0.11357685923576355,0.03214973956346512,0.08307065069675446,-0.1522393822669983,0.009085852652788162,-0.14315353333950043,-0.023873601108789444,-0.03488365560770035,-0.19432847201824188,-0.0038153999485075474,-0.198143869638443,-0.027641955763101578,-0.041055306792259216,-0.17830193042755127,-0.004490423947572708,-0.18279235064983368,0.061692047864198685,0.04583493620157242,-0.25,0.005013196263462305,-0.24498680233955383,0.08841012418270111,0.017074041068553925,-0.25,0.0018674732418730855,-0.24813252687454224,-0.007166007068008184,-0.005934393033385277,-0.25,-0.0006490742089226842,-0.2506490647792816,0.05815567821264267,0.03975816071033478,-0.25,0.00434854906052351,-0.2456514537334442,-0.00843693595379591,-0.014327701181173325,-0.25,-0.0015670922584831715,-0.2515670955181122
0.16,0.0,0.0,-0.125,0.7157656570060453,-1.0396030047663811,-5.757057939794218,0.04983115941286087,0.5747467391192913,0.9023227173835039,0.85,0.052322717383503914,0.6890303492546082,0.015373294241726398,0.6877872347831726,-0.050358787178993225,0.0006669489666819572,-0.1910623162984848,7.294754323083907e-05,-0.19098937511444092,0.03843740373849869,0.005700898822396994,-0.14452962577342987,0.000623535830527544,-0.14390608668327332,-0.062407735735177994,-0.008377558551728725,-0.11460906267166138,-0.0009162954520434141,-0.11552535742521286,0.17687202990055084,0.11121106147766113,-0.14619916677474976,0.012163709849119186,-0.13403545320034027,-0.0020383400842547417,-0.025030061602592468,-0.19189608097076416,-0.002737662987783551,-0.19463373720645905,-0.09075205773115158,-0.055964335799217224,-0.18312738835811615,-0.00612109899520874,-0.1892484873533249,0.0397271104156971,0.04400258883833885,-0.25,0.004812783095985651,-0.24518722295761108,-0.04632280766963959,-0.0019450141116976738,-0.25,-0.00021273591846693307,-0.25021272897720337,-0.04848464950919151,-0.018699470907449722,-0.25,-0.0020452546887099743,-0.25204524397850037,0.0016233734786510468,0.028317725285887718,-0.25,0.0030972512904554605,-0.24690274894237518,-0.03607702627778053,-0.020852498710155487,-0.25,-0.0022807419300079346,-0.25228074193000793
0.18,0.0,0.0,-0.125,0.6547502751940993,-0.9172078154601311,-5.095736607022433,0.038850363343954086,0.5582755450159311,0.8907928815111518,0.85,0.04079288151115179,0.6901373863220215,0.016359485685825348,0.6905996203422546,-0.0658031702041626,-0.019274087622761726,-0.19372843205928802,-0.0021081033628433943,-0.19583652913570404,0.017171207815408707,0.009141991846263409,-0.15052439272403717,0.000999905401840806,-0.1495244801044464,-0.08109016716480255,-0.030191341415047646,-0.11493678390979767,-0.003302177879959345,-0.11823896318674088,0.12305489927530289,0.11476421356201172,-0.14036807417869568,0.012552335858345032,-0.12781573832035065,-0.016888517886400223,-0.022587597370147705,-0.1886562705039978,-0.0024705184623599052,-0.19112679362297058,-0.09472137689590454,-0.06759144365787506,-0.18734049797058105,-0.0073928143829107285,-0.19473330676555634,-0.01617525890469551,0.025949234142899513,-0.25,0.002838197397068143,-0.24716180562973022,0.022284917533397675,0.005323965568095446,-0.25,0.000582308741286397,-0.24941769242286682,-0.039759017527103424,-0.025017336010932922,-0.25,-0.0027362711261957884,-0.25273627042770386,0.042656466364860535,0.03261934965848923,-0.25,0.0035677412524819374,-0.24643225967884064,-0.014949505217373371,-0.01908160001039505,-0.25,-0.0020870501175522804,-0.2520870566368103
0.2,0.0,0.0,-0.125,0.5943613215520125,-0.8125284503658446,-4.551617729915199,0.08265435695648193,0.6239815354347229,0.936787074804306,0.85,0.08678707480430603,0.691005527973175,0.01473576482385397,0.6927105784416199,-0.012997731566429138,-0.017391180619597435,-0.19554634392261505,-0.001902160351164639,-0.1974485069513321,-0.01318447571247816,0.002444051206111908,-0.15663205087184906,0.00026731810066848993,-0.15636473894119263,-0.06093401089310646,-0.039414145052433014,-0.11616907268762589,-0.004310922231525183,-0.1204799935221672,0.05326850339770317,0.09631549566984177,-0.1348758190870285,0.010534507222473621,-0.12434130907058716,-0.0019921883940696716,-0.016408974304795265,-0.18468110263347626,-0.0017947315936908126,-0.18647582828998566,-0.057401712983846664,-0.06453452259302139,-0.1908475160598755,-0.007058463525027037,-0.19790597259998322,-0.012011461891233921,0.014561024494469166,-0.25,0.0015926120104268193,-0.24840739369392395,0.023254450410604477,0.010703111067414284,-0.25,0.0011706528021022677,-0.24882934987545013,-0.050281357020139694,-0.03259654343128204,-0.25,-0.0035652469377964735,-0.25356525182724,0.01738075353205204,0.028047770261764526,-0.25,0.003067724872380495,-0.2469322681427002,-0.02239542454481125,-0.02007574774324894,-0.25,-0.0021957848221063614,-0.2521957755088806
