time_s,raw_gait_gate_action,learned_gait_blend,gait_blend,desired_gait_blend,gait_gate_error,prior_component_l2,residual_component_l2,applied_action_l2,policy_residual_0,ema_residual_0,prior_component_0,residual_component_0,applied_action_0,policy_residual_1,ema_residual_1,prior_component_1,residual_component_1,applied_action_1,policy_residual_2,ema_residual_2,prior_component_2,residual_component_2,applied_action_2,policy_residual_3,ema_residual_3,prior_component_3,residual_component_3,applied_action_3,policy_residual_4,ema_residual_4,prior_component_4,residual_component_4,applied_action_4,policy_residual_5,ema_residual_5,prior_component_5,residual_component_5,applied_action_5,policy_residual_6,ema_residual_6,prior_component_6,residual_component_6,applied_action_6,policy_residual_7,ema_residual_7,prior_component_7,residual_component_7,applied_action_7,policy_residual_8,ema_residual_8,prior_component_8,residual_component_8,applied_action_8,policy_residual_9,ema_residual_9,prior_component_9,residual_component_9,applied_action_9,policy_residual_10,ema_residual_10,prior_component_10,residual_component_10,applied_action_10
27.3,0.014082985930144787,0.5211244788952172,0.014787135226652025,0.0,0.014787135226652025,1.9883577823638916,0.04823468625545502,1.9907667636871338,0.03365147113800049,0.015362516045570374,-0.7953969836235046,0.005376880522817373,-0.7900201082229614,-0.06806903332471848,-0.06885027885437012,-0.7856220602989197,-0.02409759722650051,-0.8097196817398071,0.04964950680732727,0.04411394149065018,-0.7932233214378357,0.015439879149198532,-0.7777834534645081,-0.016667064279317856,0.003509778995066881,-0.800000011920929,0.001228422624990344,-0.7987715601921082,-0.051140815019607544,-0.05336286872625351,-0.7765017747879028,-0.0186770036816597,-0.7951787710189819,0.03963293880224228,0.041525207459926605,-0.800000011920929,0.014533822424709797,-0.785466194152832,-0.05274933576583862,-0.0580107644200325,0.1931529939174652,-0.020303767174482346,0.17284922301769257,-0.02614174410700798,-0.029690157622098923,0.19752688705921173,-0.010391554795205593,0.18713533878326416,0.047989509999752045,0.05137014389038086,0.19899989664554596,0.01797954924404621,0.21697944402694702,-0.005689835175871849,0.0011638184078037739,0.19679886102676392,0.0004073364252690226,0.19720619916915894,0.02679741010069847,0.02447175234556198,0.19207905232906342,0.008565112948417664,0.20064416527748108
27.32,0.013973451219499111,0.5209601768292487,0.014672123780474066,0.0,0.014672123780474066,1.9886455535888672,0.04722924903035164,1.9910070896148682,0.03888584300875664,0.022419514134526253,-0.7957728505134583,0.007846829481422901,-0.7879260182380676,-0.06904388219118118,-0.06890836358070374,-0.7854558825492859,-0.024117926135659218,-0.8095738291740417,0.04721608757972717,0.045044586062431335,-0.7936099171638489,0.015765605494379997,-0.7778443098068237,-0.019312303513288498,-0.0033368458971381187,-0.800000011920929,-0.001167896087281406,-0.801167905330658,-0.04870304465293884,-0.05196492001414299,-0.7767285704612732,-0.01818772219121456,-0.7949162721633911,0.032443441450595856,0.0388006791472435,-0.800000011920929,0.01358023751527071,-0.7864197492599487,-0.04798787832260132,-0.05500389635562897,0.19389133155345917,-0.01925136335194111,0.1746399700641632,-0.023541096597909927,-0.027845438569784164,0.19792227447032928,-0.009745903313159943,0.18817636370658875,0.037685539573431015,0.047264762222766876,0.198844775557518,0.016542665660381317,0.21538743376731873,-0.010662910528481007,-0.002384200459346175,0.19617466628551483,-0.0008344701491296291,0.19534020125865936,0.02928115427494049,0.025914572179317474,0.19131340086460114,0.009070100262761116,0.2003834992647171
27.34,0.008961505256593227,0.5134422578848898,0.009409580519422887,0.0,0.009409580519422887,1.9949461221694946,0.046726398169994354,1.9977500438690186,0.034167852252721786,0.025944015011191368,-0.7975074648857117,0.009080405347049236,-0.7884270548820496,-0.06853622198104858,-0.06879672408103943,-0.790496289730072,-0.0240788534283638,-0.8145751357078552,0.047687675803899765,0.045837514102458954,-0.796116828918457,0.016043130308389664,-0.7800737023353577,-0.01915479078888893,-0.008082229644060135,-0.800000011920929,-0.0028287803288549185,-0.8028287887573242,-0.05449908971786499,-0.0527251735329628,-0.7851071357727051,-0.01845381036400795,-0.8035609722137451,0.027863843366503716,0.03551962971687317,-0.800000011920929,0.012431870214641094,-0.7875681519508362,-0.05006162077188492,-0.05352121219038963,0.19367757439613342,-0.018732424825429916,0.1749451458454132,-0.026986323297023773,-0.027587704360485077,0.1960333287715912,-0.009655696339905262,0.1863776296377182,0.03655046597123146,0.04405046999454498,0.1962721049785614,0.015417664311826229,0.2116897702217102,-0.01699269935488701,-0.006766750477254391,0.1942685842514038,-0.002368362620472908,0.19190022349357605,0.021006140857934952,0.024442043155431747,0.19107435643672943,0.008554714731872082,0.1996290683746338
27.36,0.004944800399243832,0.5074172005988657,0.0051920404192060225,0.0,0.0051920404192060225,1.9999582767486572,0.04626253619790077,2.0037758350372314,0.028682291507720947,0.026765499264001846,-0.7987453937530518,0.009367924183607101,-0.7893774509429932,-0.06832457333803177,-0.06865508109331131,-0.7946599125862122,-0.02402927726507187,-0.8186891674995422,0.04867827147245407,0.04668974131345749,-0.7979763150215149,0.01634140871465206,-0.7816349267959595,-0.02018946409225464,-0.011714400723576546,-0.800000011920929,-0.004100040066987276,-0.8041000366210938,-0.06100859493017197,-0.05521019920706749,-0.7918017506599426,-0.019323568791151047,-0.8111253380775452,0.021671336144208908,0.03136514127254486,-0.800000011920929,0.010977799072861671,-0.7890222072601318,-0.04856768250465393,-0.05203515291213989,0.19317083060741425,-0.018212303519248962,0.17495852708816528,-0.02823377400636673,-0.027781525626778603,0.1943284124135971,-0.009723533876240253,0.18460488319396973,0.034730490297079086,0.041254475712776184,0.19426389038562775,0.01443906594067812,0.208702951669693,-0.013361266814172268,-0.008745105937123299,0.1930111050605774,-0.003060786984860897,0.18995031714439392,0.012436095625162125,0.02084025740623474,0.19122762978076935,0.007294089999049902,0.1985217183828354
27.38,0.00417415052652359,0.5062612257897854,0.00438285805284977,0.0,0.00438285805284977,1.9943349361419678,0.04601423442363739,1.9992386102676392,0.02932269498705864,0.027532657608389854,-0.7823588848114014,0.009636430069804192,-0.7727224826812744,-0.06876366585493088,-0.06868765503168106,-0.7954120635986328,-0.02404067851603031,-0.8194527626037598,0.04979868605732918,0.047622423619031906,-0.7983924746513367,0.016667848452925682,-0.7817246317863464,-0.02167426608502865,-0.014702360145747662,-0.800000011920929,-0.005145825911313295,-0.8051458597183228,-0.06480585038661957,-0.058088891208171844,-0.7930974364280701,-0.020331110805273056,-0.813428521156311,0.019273847341537476,0.027737751603126526,-0.800000011920929,0.009708212688565254,-0.7902917861938477,-0.0447869673371315,-0.049860697239637375,0.19318339228630066,-0.017451243475079536,0.17573215067386627,-0.027247533202171326,-0.027621328830718994,0.19402866065502167,-0.009667464531958103,0.18436118960380554,0.03577426075935364,0.03961040824651718,0.1938091367483139,0.013863642700016499,0.20767277479171753,-0.008700202219188213,-0.00873163528740406,0.19264006614685059,-0.00305607239715755,0.18958398699760437,0.00775543600320816,0.016914810985326767,0.19113503396511078,0.0059201838448643684,0.19705522060394287
27.400000000000002,0.0048177484422922134,0.5072266226634383,0.005058635864406824,0.0,0.005058635864406824,1.9568202495574951,0.046133894473314285,1.9630310535430908,0.03327246010303497,0.029254598543047905,-0.6832630038261414,0.01023910939693451,-0.6730238795280457,-0.06993506103754044,-0.06906187534332275,-0.7946133017539978,-0.024171655997633934,-0.8187849521636963,0.051884524524211884,0.04890105500817299,-0.7982611060142517,0.01711536943912506,-0.7811457514762878,-0.024854110553860664,-0.01774788461625576,-0.800000011920929,-0.006211759522557259,-0.8062117695808411,-0.06659450381994247,-0.060640573501586914,-0.7920555472373962,-0.02122420072555542,-0.8132797479629517,0.020969517529010773,0.02570728026330471,-0.800000011920929,0.008997548371553421,-0.7910024523735046,-0.040349289774894714,-0.04700727388262749,0.1935744285583496,-0.016452545300126076,0.17712187767028809,-0.02559468522667885,-0.02701333537697792,0.19438599050045013,-0.009454667568206787,0.18493132293224335,0.03755912184715271,0.03899502009153366,0.19394521415233612,0.013648256659507751,0.20759347081184387,-0.006423665210604668,-0.008039244450628757,0.19248345494270325,-0.0028137355111539364,0.18966971337795258,0.00521736778318882,0.013405578210949898,0.19076794385910034,0.004691952373832464,0.19545990228652954
27.42,0.0011748718097805977,0.5017623077146709,0.0012336154002696275,0.0,0.0012336154002696275,1.9290624856948853,0.0461258590221405,1.9360229969024658,0.04224386066198349,0.033151376992464066,-0.5851271748542786,0.011602981947362423,-0.5735241770744324,-0.0702824518084526,-0.06942804902791977,-0.7986644506454468,-0.02429981715977192,-0.8229642510414124,0.05414557084441185,0.050474412739276886,-0.7996044754981995,0.01766604371368885,-0.7819384336471558,-0.022820940241217613,-0.019269801676273346,-0.800000011920929,-0.006744430400431156,-0.8067444562911987,-0.06481274217367172,-0.061892226338386536,-0.7980685830116272,-0.021662278100848198,-0.8197308778762817,0.022214006632566452,0.024659298360347748,-0.800000011920929,0.008630754426121712,-0.7913692593574524,-0.03707962483167648,-0.044028978794813156,0.19243018329143524,-0.01541014201939106,0.17702004313468933,-0.017634112387895584,-0.02419956959784031,0.19258569180965424,-0.008469848893582821,0.18411584198474884,0.03599877655506134,0.038096144795417786,0.19243380427360535,0.013333650305867195,0.2057674527168274,-0.0026402296498417854,-0.006419539917260408,0.19205421209335327,-0.0022468389943242073,0.18980737030506134,-0.002520318143069744,0.008627809584140778,0.19164618849754333,0.003019733354449272,0.19466592371463776
27.44,-0.003885914571583271,0.4941711281426251,0.0,0.0,0.0,1.9037760496139526,0.0456601120531559,1.9108103513717651,0.05001349002122879,0.03821001201868057,-0.48994213342666626,0.013373504392802715,-0.47656863927841187,-0.070705346763134,-0.06981123983860016,-0.800000011920929,-0.024433933198451996,-0.8244339227676392,0.05614723265171051,0.05217625945806503,-0.800000011920929,0.018261689692735672,-0.7817383408546448,-0.017545783892273903,-0.018752597272396088,-0.800000011920929,-0.006563408765941858,-0.8065634369850159,-0.059060752391815186,-0.06104278191924095,-0.800000011920929,-0.021364973857998848,-0.8213649988174438,0.02009342610836029,0.02328953705728054,-0.800000011920929,0.008151337504386902,-0.7918486595153809,-0.03369804471731186,-0.04092969745397568,0.19200000166893005,-0.014325394295156002,0.17767460644245148,-0.006413226015865803,-0.01886366493999958,0.19200000166893005,-0.006602282635867596,0.18539771437644958,0.030516725033521652,0.035822317004203796,0.19200000166893005,0.012537810951471329,0.20453780889511108,-0.0018664831295609474,-0.005053623113781214,0.19200000166893005,-0.0017687680665403605,0.19023123383522034,-0.014325057156383991,0.0017419494688510895,0.19200000166893005,0.000609682290814817,0.19260968267917633
27.46,-0.009144078008830547,0.4862838829867542,0.0,0.0,0.0,1.8826290369033813,0.04542424529790878,1.8897852897644043,0.05189008265733719,0.04231403395533562,-0.3999648094177246,0.014809912070631981,-0.3851549029350281,-0.07383248955011368,-0.07101761549711227,-0.800000011920929,-0.024856165051460266,-0.824856162071228,0.06281642615795135,0.05536830797791481,-0.800000011920929,0.0193789079785347,-0.7806211113929749,-0.012225640937685966,-0.016794510185718536,-0.800000011920929,-0.005878078285604715,-0.8058781027793884,-0.05775138735771179,-0.060055363923311234,-0.800000011920929,-0.021019376814365387,-0.8210194110870361,0.009868364781141281,0.019263185560703278,-0.800000011920929,0.006742114666849375,-0.7932578921318054,-0.03274361789226532,-0.03847387433052063,0.19200000166893005,-0.013465856201946735,0.1785341501235962,-0.0002519385889172554,-0.01328014675527811,0.19200000166893005,-0.0046480512246489525,0.18735195696353912,0.020142775028944016,0.031118454411625862,0.19200000166893005,0.010891458950936794,0.20289145410060883,-0.007971287705004215,-0.0059289224445819855,0.19200000166893005,-0.0020751229021698236,0.18992488086223602,-0.020482318475842476,-0.004925331100821495,0.19200000166893005,-0.001723865862004459,0.1902761310338974
27.48,-0.010088442824780941,0.4848673357628286,0.0,0.0,0.0,1.8666447401046753,0.04532741755247116,1.8739537000656128,0.0521060973405838,0.04525165259838104,-0.31629490852355957,0.015838077291846275,-0.30045682191848755,-0.07329032570123672,-0.07169942557811737,-0.800000011920929,-0.02509479783475399,-0.8250948190689087,0.06697013229131699,0.05884885787963867,-0.800000011920929,0.020597100257873535,-0.7794029116630554,-0.006970523856580257,-0.013847313821315765,-0.800000011920929,-0.004846559837460518,-0.8048465847969055,-0.05711832270026207,-0.059174250811338425,-0.800000011920929,-0.020710987970232964,-0.8207110166549683,4.17027622461319e-05,0.01349673978984356,-0.800000011920929,0.004723859019577503,-0.7952761650085449,-0.030371757224202156,-0.03604324162006378,0.19200000166893005,-0.012615134008228779,0.17938487231731415,0.003690074197947979,-0.008189080283045769,0.19200000166893005,-0.0028661780524998903,0.18913382291793823,0.013229825533926487,0.025751866400241852,0.19200000166893005,0.009013152681291103,0.20101314783096313,-0.013781149871647358,-0.008284591138362885,0.19200000166893005,-0.0028996069449931383,0.18910039961338043,-0.028902845457196236,-0.012118586339056492,0.19200000166893005,-0.004241505172103643,0.18775849044322968
27.5,-0.0038211653009057045,0.49426825204864144,0.0,0.0,0.0,1.8552738428115845,0.045608315616846085,1.8629330396652222,0.05210983753204346,0.04730910807847977,-0.24025192856788635,0.01655818708240986,-0.22369374334812164,-0.07227454334497452,-0.07187195867300034,-0.800000011920929,-0.025155184790492058,-0.8251551985740662,0.06878787279129028,0.061830565333366394,-0.800000011920929,0.021640697494149208,-0.7783592939376831,-0.0018828511238098145,-0.010257975198328495,-0.800000011920929,-0.003590291365981102,-0.8035902976989746,-0.05922415852546692,-0.05918922275304794,-0.800000011920929,-0.02071622759103775,-0.8207162618637085,-0.008510908111929893,0.006894445512443781,-0.800000011920929,0.0024130558595061302,-0.797586977481842,-0.028461167588829994,-0.03376861661672592,0.19200000166893005,-0.011819015257060528,0.18018098175525665,0.0035830317065119743,-0.004657446406781673,0.19200000166893005,-0.0016301062423735857,0.1903698891401291,0.012046058662235737,0.021640123799443245,0.19200000166893005,0.007574043236672878,0.1995740383863449,-0.02162129059433937,-0.01228560134768486,0.19200000166893005,-0.0042999605648219585,0.1877000480890274,-0.031019754707813263,-0.01778893731534481,0.19200000166893005,-0.006226127967238426,0.18577387928962708
27.52,0.006210673600435257,0.5093160104006529,0.00652120728045702,0.0,0.00652120728045702,1.8405838012695312,0.046256717294454575,1.848751425743103,0.04927196353673935,0.04789796471595764,-0.18085400760173798,0.016764286905527115,-0.16408972442150116,-0.07402320206165314,-0.07251733541488647,-0.7923826575279236,-0.025381067767739296,-0.8177637457847595,0.07030347734689713,0.06437243521213531,-0.7986666560173035,0.02253035269677639,-0.7761362791061401,-8.427910506725311e-05,-0.007205866277217865,-0.800000011920929,-0.0025220531970262527,-0.8025220632553101,-0.06176883727312088,-0.059963107109069824,-0.7899816632270813,-0.02098708786070347,-0.8109687566757202,-0.01505638100206852,0.00030919723212718964,-0.800000011920929,0.00010821902833413333,-0.7998917698860168,-0.026110926643013954,-0.03147130832076073,0.1950368583202362,-0.011014957912266254,0.18402190506458282,0.0012923898175358772,-0.0028724954463541508,0.19464702904224396,-0.0010053734295070171,0.19364166259765625,0.014071951620280743,0.01936967298388481,0.19286786019802094,0.006779385264962912,0.19964724779129028,-0.030548397451639175,-0.017764441668987274,0.19063317775726318,-0.006217554677277803,0.18441562354564667,-0.02785220369696617,-0.020807918161153793,0.18911589682102203,-0.007282771170139313,0.18183311820030212
