time_s,raw_gait_gate_action,learned_gait_blend,gait_blend,desired_gait_blend,gait_gate_error,prior_component_l2,residual_component_l2,applied_action_l2,policy_residual_0,ema_residual_0,prior_component_0,residual_component_0,applied_action_0,policy_residual_1,ema_residual_1,prior_component_1,residual_component_1,applied_action_1,policy_residual_2,ema_residual_2,prior_component_2,residual_component_2,applied_action_2,policy_residual_3,ema_residual_3,prior_component_3,residual_component_3,applied_action_3,policy_residual_4,ema_residual_4,prior_component_4,residual_component_4,applied_action_4,policy_residual_5,ema_residual_5,prior_component_5,residual_component_5,applied_action_5,policy_residual_6,ema_residual_6,prior_component_6,residual_component_6,applied_action_6,policy_residual_7,ema_residual_7,prior_component_7,residual_component_7,applied_action_7,policy_residual_8,ema_residual_8,prior_component_8,residual_component_8,applied_action_8,policy_residual_9,ema_residual_9,prior_component_9,residual_component_9,applied_action_9,policy_residual_10,ema_residual_10,prior_component_10,residual_component_10,applied_action_10
0.02,-0.008349943906068802,0.4874750841408968,0.8412325588986277,0.85,0.008767441101372286,2.514698028564453,0.010784868150949478,2.5076589584350586,0.04666411876678467,0.013999235816299915,-0.6223999857902527,0.004899732302874327,-0.6175002455711365,-0.020799215883016586,-0.006239764858037233,-0.4635951519012451,-0.0021839176770299673,-0.46577906608581543,0.024264831095933914,0.007279449608176947,-0.5430915951728821,0.0025478072930127382,-0.540543794631958,0.050061874091625214,0.015018562786281109,-0.741597592830658,0.005256496835500002,-0.736341118812561,0.004407626111060381,0.0013222878333181143,-0.7612366676330566,0.0004628007300198078,-0.7607738375663757,-0.00792851485311985,-0.0023785545490682125,-0.5725385546684265,-0.0008324940572492778,-0.5733710527420044,0.043174706399440765,0.012952412478625774,-1.0,0.00453334441408515,-0.9954666495323181,0.04986327514052391,0.014958983287215233,-1.0,0.005235644057393074,-0.9947643280029297,-0.006779787130653858,-0.0020339363254606724,-1.0,-0.0007118777139112353,-1.0,0.015434115193784237,0.004630234558135271,-0.8454661965370178,0.0016205820720642805,-0.8438456058502197,-0.011312779039144516,-0.0033938337583094835,-0.504375159740448,-0.0011878417572006583,-0.5055630207061768
0.04,0.11067131906747818,0.6660069786012173,0.966204885020852,0.85,0.11620488502085202,2.597320079803467,0.01793995499610901,2.591054916381836,-0.07361268252134323,-0.012284341268241405,-0.646792471408844,-0.004299519583582878,-0.651091992855072,-0.005859375931322575,-0.0061256480403244495,-0.4714524447917938,-0.0021439767442643642,-0.4735964238643646,0.05761348083615303,0.022379659116268158,-0.5226231217384338,0.00783288013190031,-0.5147902369499207,-0.018867148086428642,0.004852849058806896,-0.7235181927680969,0.0016984971007332206,-0.7218196988105774,-0.0678461417555809,-0.01942824199795723,-0.7726761698722839,-0.006799884606152773,-0.7794760465621948,0.06354378163814545,0.01739814691245556,-0.5963309407234192,0.006089351139962673,-0.5902416110038757,-0.003664877265691757,0.007967225275933743,-1.0,0.002788528800010681,-0.9972114562988281,-0.06755997985601425,-0.009796706959605217,-1.0,-0.0034288472961634398,-1.0,0.038346193730831146,0.01008010283112526,-1.0,0.003528035944327712,-0.9964719414710999,0.024813618510961533,0.010685250163078308,-0.974682629108429,0.003739837557077408,-0.9709427952766418,0.10561838746070862,0.0293098334223032,-0.6373417973518372,0.010258441790938377,-0.6270833611488342
0.06,0.09012925624847412,0.6351938843727112,0.9446357190608978,0.85,0.09463571906089785,2.6491379737854004,0.031543876975774765,2.6423799991607666,-0.08174724876880646,-0.03312321752309799,-0.6706423163414001,-0.011593125760555267,-0.6822354197502136,-0.005918165668845177,-0.006063403096050024,-0.48266759514808655,-0.0021221910137683153,-0.48478978872299194,0.010338500142097473,0.018767310306429863,-0.5043742060661316,0.006568558514118195,-0.497805655002594,0.04689434915781021,0.017465298995375633,-0.7031893730163574,0.006112854462116957,-0.6970764994621277,-0.07410411536693573,-0.03583100438117981,-0.7807726263999939,-0.012540851719677448,-0.7933135032653809,-0.019419223070144653,0.0063529349863529205,-0.6207032203674316,0.002223527291789651,-0.6184796690940857,0.02339775860309601,0.012596385553479195,-1.0,0.004408734850585461,-0.9955912828445435,-0.09895402193069458,-0.03654390200972557,-1.0,-0.012790365144610405,-1.0,0.02326265536248684,0.014034869149327278,-1.0,0.00491220410913229,-0.9950878024101257,0.006302275694906712,0.009370357729494572,-1.0,0.0032796252053231,-0.9967203736305237,0.12100394815206528,0.05681806802749634,-0.7690615653991699,0.019886324182152748,-0.7491752505302429
0.08,0.009695502929389477,0.5145432543940842,0.860180278075859,0.85,0.010180278075858973,2.6967005729675293,0.04143679514527321,2.6938116550445557,-0.06994734704494476,-0.044170454144477844,-0.6934189796447754,-0.015459658578038216,-0.7088786363601685,0.02331222966313362,0.0027492870576679707,-0.49699124693870544,0.0009622504585422575,-0.49602898955345154,0.06593397259712219,0.03291730955243111,-0.4887509047985077,0.011521058157086372,-0.4772298336029053,0.05536392331123352,0.028834886848926544,-0.6810633540153503,0.01009221002459526,-0.670971155166626,-0.07728072255849838,-0.04826591908931732,-0.7853460311889648,-0.016893072053790092,-0.8022391200065613,-0.04837163910269737,-0.010064437985420227,-0.6451132893562317,-0.0035225532483309507,-0.6486358642578125,0.014295650646090508,0.013106165453791618,-1.0,0.004587157629430294,-0.9954128265380859,-0.1612343043088913,-0.07395102083683014,-1.0,-0.02588285692036152,-1.0,0.0007777762948535383,0.010057740844786167,-1.0,0.0035202093422412872,-0.9964798092842102,-0.061112090945243835,-0.011774377897381783,-1.0,-0.004121032077819109,-1.0,0.010081585496664047,0.04279712587594986,-0.8992769718170166,0.014978993684053421,-0.8842979669570923
0.1,0.011791971512138844,0.5176879572682083,0.8623815700877457,0.85,0.012381570087745764,2.7386083602905273,0.040735360234975815,2.734483480453491,-0.059660039842128754,-0.04881732910871506,-0.7146157622337341,-0.01708606444299221,-0.7317018508911133,-0.07680225372314453,-0.02111617475748062,-0.5141047239303589,-0.0073906611651182175,-0.5214954018592834,-0.006593397818505764,0.021064097061753273,-0.4761006832122803,0.007372433785349131,-0.468728244304657,0.07848585397005081,0.043730176985263824,-0.6576322913169861,0.015305561944842339,-0.6423267126083374,-0.03407616540789604,-0.04400899261236191,-0.7862946391105652,-0.015403146855533123,-0.8016977906227112,-0.044673651456832886,-0.020447202026844025,-0.669018030166626,-0.007156520616263151,-0.676174521446228,0.04381045699119568,0.02231745421886444,-1.0,0.007811109069734812,-0.9921888709068298,-0.026419345289468765,-0.05969151854515076,-1.0,-0.020892031490802765,-1.0,0.0063627129420638084,0.008949232287704945,-1.0,0.0031322313006967306,-0.9968677759170532,0.09207399934530258,0.01938013732433319,-1.0,0.006783048156648874,-0.9932169318199158,0.028770480304956436,0.03858913108706474,-1.0,0.01350619550794363,-0.9864938259124756
0.12,0.06431976705789566,0.5964796505868435,0.9175357554107904,0.85,0.06753575541079038,2.7449817657470703,0.05084691569209099,2.7446014881134033,-0.10238459706306458,-0.06488750874996185,-0.733761191368103,-0.02271062694489956,-0.7564718127250671,0.02925531007349491,-0.006004729308187962,-0.5336272120475769,-0.0021016551181674004,-0.5357288718223572,0.06389625370502472,0.0339137427508831,-0.46670499444007874,0.011869809590280056,-0.4548351764678955,0.024557923898100853,0.03797850012779236,-0.6334174275398254,0.013292474672198296,-0.6201249361038208,-0.03867261856794357,-0.04240807890892029,-0.7835971713066101,-0.014842827804386616,-0.7984399795532227,-0.03191763535141945,-0.023888330906629562,-0.691885769367218,-0.008360915817320347,-0.7002466917037964,-0.005254579707980156,0.014045843854546547,-1.0,0.004916045349091291,-0.9950839281082153,-0.1976577490568161,-0.10108138620853424,-1.0,-0.035378485918045044,-1.0,0.020121591165661812,0.012300940230488777,-1.0,0.0043053291738033295,-0.9956946969032288,-0.035694148391485214,0.0028578517958521843,-1.0,0.0010002481285482645,-0.9989997744560242,0.03120756521821022,0.036374662071466446,-1.0,0.012731131166219711,-0.98726886510849
0.14,0.024886637926101685,0.5373299568891525,0.8761309698224068,0.85,0.026130969822406813,2.750878095626831,0.04782193526625633,2.751049041748047,-0.04175828397274017,-0.05794873833656311,-0.7504292726516724,-0.02028205804526806,-0.7707113027572632,0.014629632234573364,0.00018557952716946602,-0.5551245808601379,6.495283014373854e-05,-0.5550596117973328,0.01402357965707779,0.02794669382274151,-0.46077290177345276,0.009781342931091785,-0.45099157094955444,0.015325505286455154,0.031182602047920227,-0.6089575290679932,0.01091391034424305,-0.5980436205863953,-0.04425056651234627,-0.04296082630753517,-0.7773138880729675,-0.015036288648843765,-0.792350172996521,-0.012546306475996971,-0.02048572339117527,-0.7132077217102051,-0.007170002907514572,-0.7203777432441711,0.01743263751268387,0.015061882324516773,-1.0,0.005271658767014742,-0.9947283267974854,-0.0998072549700737,-0.10069914907217026,-1.0,-0.03524470329284668,-1.0,-0.00965265091508627,0.005714863073080778,-1.0,0.0020002019591629505,-0.9979997873306274,0.030682194977998734,0.011205155402421951,-1.0,0.00392180448397994,-0.9960781931877136,0.007424940355122089,0.027689743787050247,-1.0,0.009691409766674042,-0.9903085827827454
0.16,0.07117665559053421,0.6067649833858013,0.9247354883700609,0.85,0.07473548837006094,2.7561213970184326,0.05088834464550018,2.7555694580078125,-0.0556526780128479,-0.05725992098450661,-0.7642492651939392,-0.020040972158312798,-0.7842902541160583,0.02239844761788845,0.0068494402803480625,-0.5781185030937195,0.002397304167971015,-0.5757212042808533,0.03973939269781113,0.03148450329899788,-0.4584362506866455,0.011019576340913773,-0.44741666316986084,0.01686175912618637,0.02688634768128395,-0.584796667098999,0.009410221129655838,-0.5753864645957947,-0.009725857526063919,-0.032990336418151855,-0.7675843238830566,-0.01154661737382412,-0.7791309356689453,-0.02660476416349411,-0.022321436554193497,-0.7325095534324646,-0.007812502793967724,-0.7403220534324646,0.02156831882894039,0.01701381430029869,-1.0,0.005954835098236799,-0.9940451383590698,-0.1521368771791458,-0.11613047122955322,-1.0,-0.04064566269516945,-1.0,0.017678765580058098,0.00930403359234333,-1.0,0.0032564117573201656,-0.9967435598373413,-0.006653566844761372,0.005847538821399212,-1.0,0.002046638634055853,-0.9979533553123474,0.01818213425576687,0.02483746036887169,-1.0,0.008693111129105091,-0.9913069009780884
0.18,0.007842312566936016,0.511763468850404,0.8582344281952828,0.85,0.008234428195282861,2.760549545288086,0.0483112595975399,2.760211706161499,-0.020116183906793594,-0.046116799116134644,-0.7749137282371521,-0.016140880063176155,-0.7910546064376831,0.03479398787021637,0.015232805162668228,-0.6020975708961487,0.00533148180693388,-0.5967661142349243,0.05280473455786705,0.03788057342171669,-0.4597471356391907,0.013258200138807297,-0.4464889466762543,0.0216978807002306,0.02532980591058731,-0.5614722967147827,0.008865431882441044,-0.5526068806648254,-0.027183236554265022,-0.03124820627272129,-0.7546250820159912,-0.010936872102320194,-0.7655619382858276,-0.03407182916998863,-0.025846555829048157,-0.7493619918823242,-0.00904629472643137,-0.7584083080291748,0.01702883467078209,0.01701832190155983,-1.0,0.005956412758678198,-0.9940435886383057,-0.09959889948368073,-0.11117099225521088,-1.0,-0.03890984505414963,-1.0,0.00956130214035511,0.009381214156746864,-1.0,0.0032834250014275312,-0.9967165589332581,-0.018289199098944664,-0.0013934825547039509,-1.0,-0.00048771887668408453,-1.0,-0.006910426542162895,0.015313094481825829,-1.0,0.00535958306863904,-0.9946404099464417
0.2,-0.005825189407914877,0.4912622158881277,0.8438835511216893,0.85,0.006116448878310643,2.7640221118927,0.04858507588505745,2.7628748416900635,-0.02348989248275757,-0.03932872787117958,-0.7821853756904602,-0.013765054754912853,-0.7959504127502441,0.035923294723033905,0.02143995277583599,-0.6265282034873962,0.007503983564674854,-0.6190242171287537,0.03978179767727852,0.0384509414434433,-0.46467629075050354,0.013457829132676125,-0.45121845602989197,0.04358860105276108,0.03080744482576847,-0.539503276348114,0.010782605968415737,-0.5287206768989563,-0.006041130516678095,-0.023686083033680916,-0.738724410533905,-0.008290128782391548,-0.7470145225524902,-0.028687573969364166,-0.02669886127114296,-0.763390064239502,-0.009344601072371006,-0.7727346420288086,0.022732160985469818,0.018732473254203796,-1.0,0.006556365638971329,-0.9934436082839966,-0.12171678245067596,-0.11433472484350204,-1.0,-0.040017154067754745,-1.0,0.01689397357404232,0.01163504272699356,-1.0,0.004072264768183231,-0.9959277510643005,-0.002183619886636734,-0.001630523707717657,-1.0,-0.0005706832744181156,-1.0,-0.03407983109354973,0.0004952168092131615,-1.0,0.00017332588322460651,-0.9998266696929932
