time_s,segment_index,segment_label,world_x_m,world_y_m,world_z_m,relative_forward_m,relative_lateral_m,relative_z_m
0.02,0,head,-0.009313943127687074,-0.015314042341649858,0.08886408504763911,0.006749508727730967,-0.01053663572081951,0.0015041302257102623
0.02,1,seg1,-0.15408968902243206,-0.004566119553733101,0.08731688930646386,0.0006292864492920821,-0.0014695923714109417,0.0014902205761921083
0.02,2,seg2,-0.32942716661382415,0.003939865998655722,0.08719483970812739,0.0005351376835030234,0.005043014742331881,0.001366284138747273
0.02,3,seg3,-0.5050402806200599,0.007781816723057231,0.08709287658936724,0.0006566324475056519,0.0069935993049572475,0.0012625407900399288
0.02,4,seg4,-0.6799190593175608,0.008376113911204327,0.08702049383492627,4.694322275572545e-06,0.0058435164887486,0.0011884073709555881
0.02,5,seg5,-0.8532761780890299,0.004537854671435878,0.08699606339976153,-0.0022163885755065,0.0003929314660790816,0.0011621609141592992
0.02,6,seg6,-1.0245594030875176,-0.006832045097601061,0.08703862227618411,-0.006589129755292959,-0.012511814384043718,0.0012027349197452214
0.04,0,head,-0.02854237329573809,-0.03991821004666457,0.08824428154188108,0.02569110737197436,-0.035362296556788596,0.0008843267199522276
0.04,1,seg1,-0.1592577028886435,-0.011532876710904524,0.08681820965047682,0.005716101580436313,-0.008495856273866233,0.000991540920205064
0.04,2,seg2,-0.3313552568880966,0.012843995467579796,0.08670403205391934,0.0025664324409234484,0.013924168682677915,0.0008754764845392282
0.04,3,seg3,-0.50642099352382,0.021942167764193703,0.08671392177930014,0.0022015862715078416,0.021136973280461484,0.0008835859799728313
0.04,4,seg4,-0.678705200564465,0.01883197562624929,0.08689434779739294,-0.00108774017541465,0.01631276116756216,0.001062261333422257
0.04,5,seg5,-0.8448841813031422,0.002336841540371686,0.0872949641091629,-0.010633363448457733,-0.001710542525580943,0.001461061623560675
0.04,6,seg6,-1.005597452490767,-0.03223169081326966,0.08791096485101203,-0.02584457171948985,-0.03768969212623366,0.002075077494573141
0.06,0,head,-0.05074520489412759,-0.06768607506337189,0.08756058029548552,0.04757019175819939,-0.06338596021692744,0.00020062547355667593
0.06,1,seg1,-0.17136123643177442,-0.022133801759639707,0.08668181220748664,0.0176957940355178,-0.019236531521802554,0.0008551434772148814
0.06,2,seg2,-0.3349953911345422,0.018487643927025087,0.08704005839022637,0.006271817297392628,0.01952519254697229,0.0012115028208462553
0.06,3,seg3,-0.5081282291969453,0.03381001999897473,0.08718467761470339,0.004046435937111109,0.03298421346625634,0.0013543418153760811
0.06,4,seg4,-0.6748692656484823,0.026565118524849433,0.08734064799512237,-0.00483367199192596,0.024089900139867105,0.0015085615311516837
0.06,5,seg5,-0.8309975978187376,-0.0033874483017243854,0.08752069725889078,-0.024585443378368033,-0.007273290107582541,0.0016867947732885497
0.06,6,seg6,-0.9783303862777191,-0.06156323385306392,0.08756265610004796,-0.053450200519002795,-0.06670281976517232,0.0017267687436090667
0.08,0,head,-0.0706192710330548,-0.09021246551115138,0.08976733008807122,0.06718149594366556,-0.0861414764624152,0.0024073752661423753
0.08,1,seg1,-0.18542794868025467,-0.02721728277362826,0.08761596232448407,0.03170256410759144,-0.024482917403562964,0.0017892935942123156
0.08,2,seg2,-0.34119377381446,0.027812770920737296,0.08681360770928438,0.012578002653120713,0.028777758004517134,0.0009850521399042689
0.08,3,seg3,-0.5093858093330738,0.04777047214125243,0.08633116792683256,0.0054659454161316385,0.046929130986742805,0.0005008321275052491
0.08,4,seg4,-0.6694280334625389,0.035870574506047775,0.0864034946775996,-0.0101665459436282,0.033457876128930746,0.0005714082136289156
0.08,5,seg5,-0.8171595420254166,-0.007028380866658748,0.08698251608585937,-0.03846482107855571,-0.010753383885687987,0.0011486136002571423
0.08,6,seg6,-0.9505987627279666,-0.08691676012388398,0.08798793288042199,-0.08147418963548948,-0.09173280723854971,0.0021520455239830982
0.1,0,head,-0.09764826047769601,-0.11458361420376635,0.09095290082921628,0.09392583278813295,-0.11082466113647012,0.003592946007287434
0.1,1,seg1,-0.20062080168183954,-0.0373295600464948,0.08858261735843523,0.04677703883949063,-0.03477082999540375,0.0027559486281634737
0.1,2,seg2,-0.34576851176799817,0.03031965739928621,0.08772182672378817,0.01718152548437278,0.031231384850271757,0.0018932711544080577
0.1,3,seg3,-0.5087524994037634,0.05473172954377895,0.08745220784299014,0.004913465016212387,0.05389726929611143,0.0016218720436628337
0.1,4,seg4,-0.6641262872651339,0.03931904763518394,0.08796309717495455,-0.015427914838419364,0.036967644926614814,0.0021310107109838716
0.1,5,seg5,-0.8029837296063213,-0.014267135342722165,0.08919649904526285,-0.052723686151534284,-0.017827137549794047,0.003362596559660619
0.1,6,seg6,-0.9192596063079161,-0.11222862802015901,0.09105555430859173,-0.11310498522641727,-0.11667927295243981,0.0052196669521528405
0.12,0,head,-0.12997230899361797,-0.1414660317988728,0.08953554501420606,0.12593572830702554,-0.13808039588995746,0.002175590192277213
0.12,1,seg1,-0.21662224567913854,-0.05108602904374666,0.08759573699808305,0.06261775849018457,-0.048712072773092634,0.0017690682678112996
0.12,2,seg2,-0.3495466166594111,0.03081265849769845,0.08714760893282854,0.020965097330620255,0.03168050703351866,0.0013190533634484247
0.12,3,seg3,-0.5071415079014113,0.06102180739246257,0.087192099372896,0.0033755797008831515,0.06020561945442808,0.0013617635735686945
0.12,4,seg4,-0.6591553702673274,0.040998831466136934,0.08788736531571739,-0.0203790028300486,0.038705004190938815,0.0020552788517467085
0.12,5,seg5,-0.7886004476179674,-0.025201341276121333,0.08917793709050861,-0.0672328933264457,-0.02859368608061329,0.0033440346049063846
0.12,6,seg6,-0.8828287576714198,-0.13969278367412924,0.09087276514296047,-0.1498521079043658,-0.14371879130613063,0.005036877786521579
0.14,0,head,-0.1602802163323658,-0.16557674414887974,0.08796562198407398,0.15596178465339047,-0.16254121430317534,0.0006056671621451348
0.14,1,seg1,-0.23141712296019337,-0.06349256284958164,0.08683547674257978,0.07726765896478319,-0.06128946880299618,0.0010088080123080295
0.14,2,seg2,-0.35216344586100695,0.03055842995016752,0.08681498206197749,0.02357879993085326,0.031395926744018365,0.0009864264925973781
0.14,3,seg3,-0.5057132447633805,0.06595319626065163,0.08639627289799288,0.0020046425683162123,0.06515325152838,0.0005659370986655782
0.14,4,seg4,-0.6541902193024386,0.04147529101976974,0.08596683112848287,-0.025338290012575034,0.03923905329707866,0.00013474466451218747
0.14,5,seg5,-0.7745812029470761,-0.03728395018797484,0.08563397947161755,-0.08139141516130007,-0.040512784984166494,-0.00019992301398467915
0.14,6,seg6,-0.8454479125493366,-0.1662281637264862,0.08533163381813588,-0.18753838445300589,-0.16981857169217682,-0.0005042535383030095
0.16,0,head,-0.18703637418909175,-0.1848165214361636,0.08834039505518747,0.18249285894546352,-0.18209020686370936,0.0009804402332586198
0.16,1,seg1,-0.24197909481700497,-0.07455879543839046,0.08659685501489253,0.08770049355320221,-0.07247753010292037,0.0007701862846207774
0.16,2,seg2,-0.3518173228317778,0.030704099396424787,0.08630006950619408,0.023234390735600866,0.03154560321225589,0.00047151393681396647
0.16,3,seg3,-0.5037271357608119,0.07187791518405048,0.08641663305854487,8.742494580556636e-05,0.07110062068448986,0.0005862972592175636
0.16,4,seg4,-0.6530514082928037,0.043888023731766666,0.0871151363840841,-0.02644902405246617,0.04166483967426019,0.0012830499201134105
0.16,5,seg5,-0.7674479488600466,-0.04516639262897798,0.08831264343003578,-0.0886156663045571,-0.048311913660789116,0.0024787409444335523
0.16,6,seg6,-0.818018245213149,-0.18196019332147914,0.08973530893796407,-0.2151487781644796,-0.18523121469431564,0.0038994215815251754
0.18,0,head,-0.21652668845365416,-0.20322528010388968,0.08891723600093791,0.21176754966826702,-0.2008399672375128,0.0015572811790090652
0.18,1,seg1,-0.25369917438964806,-0.08520765547839057,0.08728243679374699,0.09929620156485343,-0.0832616870487282,0.0014557680634752351
0.18,2,seg2,-0.35073312252091904,0.030431793182009368,0.08700359545828004,0.022147103266033134,0.03128589771212735,0.0011750398888999286
0.18,3,seg3,-0.5033750294485815,0.07756546130701658,0.08691583014856664,-0.00019865246580816099,0.07679187006143026,0.0010854943492393382
0.18,4,seg4,-0.6543896006013238,0.04418794247616459,0.08732427222019998,-0.02510744124046582,0.04194920821342508,0.0014921857562292945
0.18,5,seg5,-0.7596387928824104,-0.05627216538296825,0.08822260742934,-0.09655318125871024,-0.05932631159646765,0.002388704943737774
0.18,6,seg6,-0.7858283199163836,-0.19568880025039387,0.08937128227711812,-0.24749585911885516,-0.19858532613490912,0.0035353949206792246
0.2,0,head,-0.2457432649290346,-0.2191692495797412,0.08755279126162355,0.24079712544172255,-0.21712192761957988,0.0001928364396946991
0.2,1,seg1,-0.2655509336648028,-0.09557172439288893,0.08635696177943959,0.1110268854732319,-0.09376260021875917,0.0005302930491678376
0.2,2,seg2,-0.3505012362347484,0.02946044568731283,0.08631253778486528,0.021903959900389916,0.030317306720587966,0.0004839822154851653
