mode,time_s,segment_index,segment_label,body_name,x_m,y_m,z_m,forward_minus_x_mm,lateral_y_mm,delta_z_mm,height_z_mm
combined,0.000000,0,head,base_link,-0.000019163,0.000000006,0.086860548,-0.000000,0.000000,0.000000,86.860548
combined,0.000000,1,seg1,back1_Link,-0.150996510,0.000000005,0.085329344,-0.000000,0.000000,0.000000,85.329344
combined,0.000000,2,seg2,back2_Link,-0.326490973,0.000000005,0.085333382,-0.000000,0.000000,0.000000,85.333382
combined,0.000000,3,seg3,back3_Link,-0.501992308,0.000000005,0.085337295,-0.000000,0.000000,0.000000,85.337295
combined,0.000000,4,seg4,back4_Link,-0.677495607,0.000000005,0.085341174,-0.000000,0.000000,0.000000,85.341174
combined,0.000000,5,seg5,back5_Link,-0.853000455,0.000000005,0.085345024,-0.000000,0.000000,0.000000,85.345024
combined,0.000000,6,seg6,back6_Link,-1.028506129,0.000000005,0.085348860,-0.000000,0.000000,0.000000,85.348860
combined,0.020000,0,head,base_link,-0.003325437,0.000543801,0.087925007,3.306274,0.543796,1.064460,87.925007
combined,0.020000,1,seg1,back1_Link,-0.152764256,-0.000462058,0.086428495,1.767745,-0.462064,1.099151,86.428495
combined,0.020000,2,seg2,back2_Link,-0.326312324,-0.000956184,0.086472090,-0.178649,-0.956189,1.138708,86.472090
combined,0.020000,3,seg3,back3_Link,-0.500342461,0.000750820,0.086494793,-1.649846,0.750814,1.157497,86.494793
combined,0.020000,4,seg4,back4_Link,-0.675931727,0.001512344,0.086494722,-1.563880,1.512338,1.153548,86.494722
combined,0.020000,5,seg5,back5_Link,-0.851755141,-0.000637923,0.086506104,-1.245314,-0.637928,1.161080,86.506104
combined,0.020000,6,seg6,back6_Link,-1.027293047,-0.000681725,0.086511231,-1.213082,-0.681730,1.162372,86.511231
combined,0.040000,0,head,base_link,-0.017180454,0.002987761,0.087917127,17.161291,2.987755,1.056579,87.917127
combined,0.040000,1,seg1,back1_Link,-0.160698564,-0.002488156,0.086507291,9.702054,-2.488161,1.177947,86.507291
combined,0.040000,2,seg2,back2_Link,-0.326136408,-0.006829929,0.086665885,-0.354565,-6.829934,1.332503,86.665885
combined,0.040000,3,seg3,back3_Link,-0.495882436,0.000929872,0.086662305,-6.109871,0.929867,1.325009,86.662305
combined,0.040000,4,seg4,back4_Link,-0.671582742,0.005972938,0.086570364,-5.912865,5.972933,1.229190,86.570364
combined,0.040000,5,seg5,back5_Link,-0.847593378,-0.002273623,0.086556007,-5.407077,-2.273628,1.210983,86.556007
combined,0.040000,6,seg6,back6_Link,-1.023093417,-0.002372202,0.086500173,-5.412712,-2.372207,1.151313,86.500173
combined,0.060000,0,head,base_link,-0.033267521,0.001984292,0.087114580,33.248358,1.984287,0.254032,87.114580
combined,0.060000,1,seg1,back1_Link,-0.169922636,-0.005717198,0.085605133,18.926126,-5.717204,0.275789,85.605133
combined,0.060000,2,seg2,back2_Link,-0.327243521,-0.011952679,0.085689250,0.752548,-11.952684,0.355868,85.689250
combined,0.060000,3,seg3,back3_Link,-0.490916791,0.001870235,0.085804578,-11.075516,1.870230,0.467282,85.804578
combined,0.060000,4,seg4,back4_Link,-0.666419122,0.011256578,0.085664362,-11.076485,11.256573,0.323188,85.664362
combined,0.060000,5,seg5,back5_Link,-0.841837739,-0.003373343,0.085313807,-11.162716,-3.373349,-0.031218,85.313807
combined,0.060000,6,seg6,back6_Link,-1.016402387,-0.003620250,0.085107843,-12.103742,-3.620256,-0.241017,85.107843
combined,0.080000,0,head,base_link,-0.044607433,0.003359959,0.087378137,44.588270,3.359953,0.517590,87.378137
combined,0.080000,1,seg1,back1_Link,-0.175461920,-0.005281291,0.085924686,24.465410,-5.281296,0.595342,85.924686
combined,0.080000,2,seg2,back2_Link,-0.327542825,-0.013542882,0.086022724,1.051852,-13.542887,0.689343,86.022724
combined,0.080000,3,seg3,back3_Link,-0.487984327,0.003039896,0.085941068,-14.007981,3.039891,0.603772,85.941068
combined,0.080000,4,seg4,back4_Link,-0.663573398,0.014653179,0.085567102,-13.922209,14.653174,0.225928,85.567102
combined,0.080000,5,seg5,back5_Link,-0.838433500,-0.004349230,0.085175080,-14.566955,-4.349235,-0.169944,85.175080
combined,0.080000,6,seg6,back6_Link,-1.011425562,-0.002566200,0.084840323,-17.080568,-2.566206,-0.508536,84.840323
combined,0.100000,0,head,base_link,-0.054750347,0.005176047,0.087679636,54.731184,5.176042,0.819089,87.679636
combined,0.100000,1,seg1,back1_Link,-0.181106096,-0.007312069,0.086484575,30.109586,-7.312074,1.155231,86.484575
combined,0.100000,2,seg2,back2_Link,-0.330212902,-0.018199937,0.086834848,3.721929,-18.199943,1.501467,86.834848
combined,0.100000,3,seg3,back3_Link,-0.486089787,0.002096668,0.086948932,-15.902521,2.096663,1.611636,86.948932
combined,0.100000,4,seg4,back4_Link,-0.660576913,0.017351724,0.086743265,-16.918694,17.351718,1.402091,86.743265
combined,0.100000,5,seg5,back5_Link,-0.835114163,-0.004497035,0.086601865,-17.886292,-4.497041,1.256840,86.601865
combined,0.100000,6,seg6,back6_Link,-1.005717558,-0.000927268,0.086486671,-22.788571,-0.927274,1.137811,86.486671
combined,0.120000,0,head,base_link,-0.064231796,0.004779745,0.086950471,64.212633,4.779740,0.089923,86.950471
combined,0.120000,1,seg1,back1_Link,-0.187828306,-0.009921847,0.085700870,36.831796,-9.921852,0.371526,85.700870
combined,0.120000,2,seg2,back2_Link,-0.333097483,-0.020728854,0.086086704,6.606510,-20.728859,0.753323,86.086704
combined,0.120000,3,seg3,back3_Link,-0.485389465,0.002946779,0.086694710,-16.602843,2.946774,1.357414,86.694710
combined,0.120000,4,seg4,back4_Link,-0.656658745,0.016833530,0.086869493,-20.836862,16.833525,1.528319,86.869493
combined,0.120000,5,seg5,back5_Link,-0.831321485,-0.006426779,0.086544403,-21.678970,-6.426784,1.199379,86.544403
combined,0.120000,6,seg6,back6_Link,-0.996003877,0.001451177,0.086758432,-32.502253,1.451172,1.409572,86.758432
combined,0.140000,0,head,base_link,-0.071987264,0.006287899,0.086740646,71.968101,6.287893,-0.119902,86.740646
combined,0.140000,1,seg1,back1_Link,-0.192106484,-0.009793593,0.085541302,41.109974,-9.793599,0.211958,85.541302
combined,0.140000,2,seg2,back2_Link,-0.334821172,-0.021049082,0.085861320,8.330199,-21.049087,0.527938,85.861320
combined,0.140000,3,seg3,back3_Link,-0.484395538,0.004474105,0.085880679,-17.596769,4.474099,0.543384,85.880679
combined,0.140000,4,seg4,back4_Link,-0.654128705,0.017471809,0.085558293,-23.366902,17.471804,0.217120,85.558293
combined,0.140000,5,seg5,back5_Link,-0.828401037,-0.006378978,0.085252057,-24.599418,-6.378983,-0.092967,85.252057
combined,0.140000,6,seg6,back6_Link,-0.987536406,0.003776061,0.085140438,-40.969723,3.776056,-0.208422,85.140438
combined,0.160000,0,head,base_link,-0.077790301,0.006695484,0.087239373,77.771138,6.695479,0.378825,87.239373
combined,0.160000,1,seg1,back1_Link,-0.193830780,-0.009691750,0.086035361,42.834270,-9.691755,0.706016,86.035361
combined,0.160000,2,seg2,back2_Link,-0.336545478,-0.021261213,0.086231628,10.054505,-21.261219,0.898246,86.231628
combined,0.160000,3,seg3,back3_Link,-0.484264645,0.005523168,0.086067249,-17.727663,5.523163,0.729954,86.067249
combined,0.160000,4,seg4,back4_Link,-0.652835704,0.017590111,0.085563275,-24.659903,17.590106,0.222101,85.563275
combined,0.160000,5,seg5,back5_Link,-0.826561608,-0.007092195,0.085141635,-26.438847,-7.092201,-0.203390,85.141635
combined,0.160000,6,seg6,back6_Link,-0.982758598,0.004077701,0.084895984,-45.747531,4.077696,-0.452876,84.895984
combined,0.180000,0,head,base_link,-0.081660387,0.007738465,0.088094183,81.641224,7.738459,1.233635,88.094183
combined,0.180000,1,seg1,back1_Link,-0.193217911,-0.008820682,0.086764912,42.221400,-8.820687,1.435568,86.764912
combined,0.180000,2,seg2,back2_Link,-0.337588806,-0.018963520,0.086882283,11.097833,-18.963525,1.548901,86.882283
combined,0.180000,3,seg3,back3_Link,-0.486989954,0.008848124,0.087479390,-15.002353,8.848118,2.142094,87.479390
combined,0.180000,4,seg4,back4_Link,-0.653055998,0.016829518,0.087432058,-24.439609,16.829512,2.090885,87.432058
combined,0.180000,5,seg5,back5_Link,-0.824547868,-0.010050861,0.086696022,-28.452587,-10.050867,1.350998,86.696022
combined,0.180000,6,seg6,back6_Link,-0.979104308,0.001299380,0.086925884,-49.401821,1.299375,1.577024,86.925884
combined,0.200000,0,head,base_link,-0.083190270,0.011128466,0.087182244,83.171107,11.128461,0.321696,87.182244
combined,0.200000,1,seg1,back1_Link,-0.194813214,-0.008200724,0.086519081,43.816704,-8.200730,1.189736,86.519081
combined,0.200000,2,seg2,back2_Link,-0.337755045,-0.018346972,0.087215914,11.264072,-18.346977,1.882532,87.215914
combined,0.200000,3,seg3,back3_Link,-0.487311185,0.009285681,0.087424327,-14.681122,9.285676,2.087032,87.424327
combined,0.200000,4,seg4,back4_Link,-0.654685339,0.016530349,0.087507061,-22.810268,16.530344,2.165887,87.507061
combined,0.200000,5,seg5,back5_Link,-0.825085944,-0.007431996,0.087813894,-27.914511,-7.432001,2.468870,87.813894
combined,0.200000,6,seg6,back6_Link,-0.974444828,0.005418022,0.088158990,-54.061301,5.418016,2.810130,88.158990
combined,0.220000,0,head,base_link,-0.084088457,0.012530677,0.086129860,84.069294,12.530672,-0.730688,86.129860
combined,0.220000,1,seg1,back1_Link,-0.195444010,-0.008293887,0.085423489,44.447500,-8.293892,0.094145,85.423489
combined,0.220000,2,seg2,back2_Link,-0.337364909,-0.018669480,0.085975948,10.873936,-18.669485,0.642566,85.975948
combined,0.220000,3,seg3,back3_Link,-0.488888521,0.008720042,0.085765759,-13.103786,8.720037,0.428464,85.765759
combined,0.220000,4,seg4,back4_Link,-0.657311761,0.015199035,0.085541219,-20.183846,15.199030,0.200046,85.541219
combined,0.220000,5,seg5,back5_Link,-0.824603126,-0.005771196,0.085744706,-28.397329,-5.771202,0.399682,85.744706
combined,0.220000,6,seg6,back6_Link,-0.971635379,0.008993208,0.085802701,-56.870751,8.993203,0.453842,85.802701
combined,0.240000,0,head,base_link,-0.084343748,0.011846842,0.085991086,84.324585,11.846836,-0.869462,85.991086
combined,0.240000,1,seg1,back1_Link,-0.195499391,-0.009587105,0.084951632,44.502880,-9.587111,-0.377712,84.951632
combined,0.240000,2,seg2,back2_Link,-0.337805063,-0.019407815,0.085238539,11.314090,-19.407821,-0.094843,85.238539
combined,0.240000,3,seg3,back3_Link,-0.489731397,0.007942396,0.085167410,-12.260911,7.942390,-0.169885,85.167410
combined,0.240000,4,seg4,back4_Link,-0.658114203,0.013693243,0.084848381,-19.381404,13.693237,-0.492793,84.848381
combined,0.240000,5,seg5,back5_Link,-0.824286484,-0.006256774,0.084679208,-28.713971,-6.256780,-0.665816,84.679208
combined,0.240000,6,seg6,back6_Link,-0.970526338,0.008723191,0.084766696,-57.979791,8.723186,-0.582164,84.766696
combined,0.260000,0,head,base_link,-0.084262156,0.011690053,0.086200559,84.242993,11.690047,-0.659989,86.200559
combined,0.260000,1,seg1,back1_Link,-0.195403959,-0.010267171,0.085084152,44.407449,-10.267177,-0.245192,85.084152
combined,0.260000,2,seg2,back2_Link,-0.338115200,-0.019543903,0.085323974,11.624227,-19.543908,-0.009407,85.323974
combined,0.260000,3,seg3,back3_Link,-0.490319342,0.007848882,0.085335183,-11.672966,7.848876,-0.002112,85.335183
combined,0.260000,4,seg4,back4_Link,-0.658692440,0.013031598,0.085030510,-18.803168,13.031593,-0.310664,85.030510
combined,0.260000,5,seg5,back5_Link,-0.824210541,-0.006325330,0.084803847,-28.789914,-6.325336,-0.541178,84.803847
combined,0.260000,6,seg6,back6_Link,-0.969654820,0.008382138,0.084955070,-58.851309,8.382133,-0.393790,84.955070
combined,0.280000,0,head,base_link,-0.083906102,0.011697700,0.086396718,83.886939,11.697695,-0.463830,86.396718
combined,0.280000,1,seg1,back1_Link,-0.195058562,-0.010727381,0.085281241,44.062052,-10.727386,-0.048103,85.281241
combined,0.280000,2,seg2,back2_Link,-0.338036735,-0.019548003,0.085529759,11.545762,-19.548008,0.196377,85.529759
combined,0.280000,3,seg3,back3_Link,-0.491020157,0.008029599,0.085564149,-10.972151,8.029594,0.226854,85.564149
combined,0.280000,4,seg4,back4_Link,-0.659661507,0.012732846,0.085281447,-17.834100,12.732840,-0.059727,85.281447
combined,0.280000,5,seg5,back5_Link,-0.824267863,-0.006124290,0.085087002,-28.732592,-6.124295,-0.258022,85.087002
combined,0.280000,6,seg6,back6_Link,-0.968703794,0.008157538,0.085290219,-59.802335,8.157532,-0.058641,85.290219
combined,0.300000,0,head,base_link,-0.083269047,0.011655614,0.086551087,83.249884,11.655608,-0.309461,86.551087
combined,0.300000,1,seg1,back1_Link,-0.194376583,-0.011159792,0.085455681,43.380073,-11.159798,0.126337,85.455681
combined,0.300000,2,seg2,back2_Link,-0.337717286,-0.019585471,0.085722288,11.226313,-19.585476,0.388906,85.722288
combined,0.300000,3,seg3,back3_Link,-0.492039786,0.008313675,0.085757619,-9.952521,8.313669,0.420324,85.757619
combined,0.300000,4,seg4,back4_Link,-0.661108909,0.012587649,0.085497125,-16.386699,12.587644,0.155951,85.497125
combined,0.300000,5,seg5,back5_Link,-0.824383497,-0.005801987,0.085360975,-28.616958,-5.801993,0.015951,85.360975
combined,0.300000,6,seg6,back6_Link,-0.967536689,0.007980123,0.085617814,-60.969440,7.980117,0.268954,85.617814
combined,0.320000,0,head,base_link,-0.082225155,0.011488530,0.086825148,82.205992,11.488524,-0.035400,86.825148
combined,0.320000,1,seg1,back1_Link,-0.193240775,-0.011646099,0.085736344,42.244264,-11.646104,0.407000,85.736344
combined,0.320000,2,seg2,back2_Link,-0.337341768,-0.019703264,0.085996670,10.850795,-19.703269,0.663289,85.996670
combined,0.320000,3,seg3,back3_Link,-0.493588038,0.008659576,0.086007345,-8.404270,8.659570,0.670050,86.007345
combined,0.320000,4,seg4,back4_Link,-0.663003671,0.012542983,0.085752631,-14.491936,12.542978,0.411457,85.752631
combined,0.320000,5,seg5,back5_Link,-0.824502366,-0.005393611,0.085663304,-28.498090,-5.393617,0.318280,85.663304
combined,0.320000,6,seg6,back6_Link,-0.966127166,0.007861520,0.085963894,-62.378963,7.861514,0.615034,85.963894
combined,0.340000,0,head,base_link,-0.080386238,0.010670490,0.087445125,80.367075,10.670484,0.584577,87.445125
combined,0.340000,1,seg1,back1_Link,-0.191542777,-0.012450416,0.086292581,40.546267,-12.450421,0.963236,86.292581
combined,0.340000,2,seg2,back2_Link,-0.337421995,-0.019643233,0.086478845,10.931022,-19.643238,1.145464,86.478845
combined,0.340000,3,seg3,back3_Link,-0.496456225,0.009758526,0.086457914,-5.536083,9.758521,1.120619,86.457914
combined,0.340000,4,seg4,back4_Link,-0.665358050,0.013095267,0.086188664,-12.137557,13.095262,0.847490,86.188664
combined,0.340000,5,seg5,back5_Link,-0.824468748,-0.004833280,0.086086503,-28.531708,-4.833286,0.741479,86.086503
combined,0.340000,6,seg6,back6_Link,-0.964476621,0.007565276,0.086418642,-64.029509,7.565271,1.069782,86.418642
combined,0.360000,0,head,base_link,-0.077327163,0.010742524,0.086990039,77.308000,10.742519,0.129491,86.990039
combined,0.360000,1,seg1,back1_Link,-0.188031756,-0.010891044,0.086131297,37.035246,-10.891049,0.801953,86.131297
combined,0.360000,2,seg2,back2_Link,-0.337488652,-0.015034929,0.086502204,10.997679,-15.034935,1.168823,86.502204
combined,0.360000,3,seg3,back3_Link,-0.504973079,0.016696700,0.086415864,2.980771,16.696695,1.078569,86.415864
combined,0.360000,4,seg4,back4_Link,-0.669076689,0.014841091,0.086481288,-8.418918,14.841086,1.140114,86.481288
combined,0.360000,5,seg5,back5_Link,-0.823556382,-0.005964872,0.086796149,-29.444073,-5.964877,1.451125,86.796149
combined,0.360000,6,seg6,back6_Link,-0.962671043,0.004773637,0.087305154,-65.835086,4.773631,1.956294,87.305154
combined,0.380000,0,head,base_link,-0.073901752,0.011189674,0.086584265,73.882589,11.189669,-0.276283,86.584265
combined,0.380000,1,seg1,back1_Link,-0.185441416,-0.010095783,0.085631580,34.444906,-10.095789,0.302236,85.631580
combined,0.380000,2,seg2,back2_Link,-0.339641979,-0.011715369,0.085713605,13.151006,-11.715374,0.380223,85.713605
combined,0.380000,3,seg3,back3_Link,-0.509950210,0.020075452,0.085265562,7.957903,20.075446,-0.071733,85.265562
combined,0.380000,4,seg4,back4_Link,-0.673302438,0.013747178,0.085157895,-4.193170,13.747173,-0.183279,85.157895
combined,0.380000,5,seg5,back5_Link,-0.823921376,-0.006605430,0.085410353,-29.079080,-6.605436,0.065329,85.410353
combined,0.380000,6,seg6,back6_Link,-0.960260252,0.005282871,0.085759496,-68.245877,5.282865,0.410636,85.759496
combined,0.400000,0,head,base_link,-0.069989805,0.011543962,0.086733470,69.970642,11.543956,-0.127078,86.733470
combined,0.400000,1,seg1,back1_Link,-0.183966676,-0.010771151,0.085631813,32.970166,-10.771156,0.302469,85.631813
combined,0.400000,2,seg2,back2_Link,-0.341029706,-0.010954586,0.085575729,14.538733,-10.954591,0.242347,85.575729
combined,0.400000,3,seg3,back3_Link,-0.511356384,0.021119951,0.085127378,9.364076,21.119946,-0.209918,85.127378
combined,0.400000,4,seg4,back4_Link,-0.675333142,0.012333807,0.084920884,-2.162465,12.333802,-0.420289,84.920884
combined,0.400000,5,seg5,back5_Link,-0.824090316,-0.007128133,0.085093274,-28.910139,-7.128138,-0.251750,85.093274
combined,0.400000,6,seg6,back6_Link,-0.959330060,0.005612050,0.085432635,-69.176069,5.612045,0.083775,85.432635
combined,0.420000,0,head,base_link,-0.065846816,0.012192093,0.086824798,65.827653,12.192087,-0.035750,86.824798
combined,0.420000,1,seg1,back1_Link,-0.182816180,-0.011495510,0.085644991,31.819670,-11.495516,0.315647,85.644991
combined,0.420000,2,seg2,back2_Link,-0.342133664,-0.010709760,0.085580429,15.642691,-10.709765,0.247048,85.580429
combined,0.420000,3,seg3,back3_Link,-0.512093201,0.021703031,0.085250007,10.100893,21.703026,-0.087289,85.250007
combined,0.420000,4,seg4,back4_Link,-0.676691596,0.011268840,0.085052892,-0.804011,11.268835,-0.288282,85.052892
combined,0.420000,5,seg5,back5_Link,-0.824006176,-0.007412845,0.085252375,-28.994279,-7.412850,-0.092649,85.252375
combined,0.420000,6,seg6,back6_Link,-0.959232854,0.005739258,0.085656838,-69.273276,5.739253,0.307978,85.656838
combined,0.440000,0,head,base_link,-0.061736327,0.012937752,0.086827868,61.717164,12.937746,-0.032679,86.827868
combined,0.440000,1,seg1,back1_Link,-0.181844343,-0.012106088,0.085606938,30.847832,-12.106094,0.277593,85.606938
combined,0.440000,2,seg2,back2_Link,-0.343251260,-0.010557738,0.085571726,16.760287,-10.557744,0.238344,85.571726
combined,0.440000,3,seg3,back3_Link,-0.512816040,0.022136712,0.085365032,10.823732,22.136707,0.027737,85.365032
combined,0.440000,4,seg4,back4_Link,-0.677609269,0.010550046,0.085221890,0.113662,10.550041,-0.119283,85.221890
combined,0.440000,5,seg5,back5_Link,-0.823713817,-0.007462946,0.085488939,-29.286638,-7.462951,0.143915,85.488939
combined,0.440000,6,seg6,back6_Link,-0.959622178,0.005899334,0.085960552,-68.883952,5.899329,0.611692,85.960552
combined,0.460000,0,head,base_link,-0.057883675,0.013642098,0.086850190,57.864512,13.642093,-0.010358,86.850190
combined,0.460000,1,seg1,back1_Link,-0.180991690,-0.012607627,0.085606274,29.995180,-12.607633,0.276930,85.606274
combined,0.460000,2,seg2,back2_Link,-0.344443128,-0.010406238,0.085594367,17.952155,-10.406244,0.260985,85.594367
combined,0.460000,3,seg3,back3_Link,-0.513738220,0.022501540,0.085472046,11.745912,22.501535,0.134751,85.472046
combined,0.460000,4,seg4,back4_Link,-0.678097025,0.010150138,0.085395155,0.601418,10.150133,0.053981,85.395155
combined,0.460000,5,seg5,back5_Link,-0.823209845,-0.007274735,0.085732526,-29.790610,-7.274740,0.387502,85.732526
combined,0.460000,6,seg6,back6_Link,-0.960364334,0.006252155,0.086242090,-68.141795,6.252150,0.893230,86.242090
combined,0.480000,0,head,base_link,-0.054386757,0.014208313,0.086989588,54.367594,14.208308,0.129040,86.989588
combined,0.480000,1,seg1,back1_Link,-0.180204445,-0.013063473,0.085721585,29.207935,-13.063478,0.392241,85.721585
combined,0.480000,2,seg2,back2_Link,-0.345740280,-0.010273158,0.085709340,19.249307,-10.273163,0.375959,85.709340
combined,0.480000,3,seg3,back3_Link,-0.514993310,0.022802472,0.085630315,13.001002,22.802467,0.293019,85.630315
combined,0.480000,4,seg4,back4_Link,-0.678158039,0.010034619,0.085614936,0.662432,10.034613,0.273763,85.614936
combined,0.480000,5,seg5,back5_Link,-0.822481266,-0.006858564,0.086003188,-30.519190,-6.858570,0.658164,86.003188
combined,0.480000,6,seg6,back6_Link,-0.961315751,0.006860020,0.086517820,-67.190379,6.860015,1.168960,86.517820
combined,0.500000,0,head,base_link,-0.051176690,0.014434935,0.087545560,51.157527,14.434929,0.685012,87.545560
combined,0.500000,1,seg1,back1_Link,-0.179443631,-0.013737646,0.086154069,28.447121,-13.737651,0.824725,86.154069
combined,0.500000,2,seg2,back2_Link,-0.347252144,-0.010451219,0.086044786,20.761171,-10.451225,0.711404,86.044786
combined,0.500000,3,seg3,back3_Link,-0.516507837,0.022636906,0.085945839,14.515530,22.636900,0.608544,85.945839
combined,0.500000,4,seg4,back4_Link,-0.677952273,0.009882816,0.085894798,0.456666,9.882810,0.553624,85.894798
combined,0.500000,5,seg5,back5_Link,-0.821658082,-0.005661725,0.086230566,-31.342373,-5.661730,0.885542,86.230566
combined,0.500000,6,seg6,back6_Link,-0.961456080,0.009992298,0.086696329,-67.050049,9.992292,1.347469,86.696329
combined,0.520000,0,head,base_link,-0.047362779,0.009710567,0.088303687,47.343616,9.710561,1.443139,88.303687
combined,0.520000,1,seg1,back1_Link,-0.180241413,-0.019416216,0.086972048,29.244902,-19.416222,1.642703,86.972048
combined,0.520000,2,seg2,back2_Link,-0.349747268,-0.012631766,0.086732932,23.256295,-12.631771,1.399551,86.732932
combined,0.520000,3,seg3,back3_Link,-0.517717108,0.023271198,0.086369020,15.724801,23.271193,1.031724,86.369020
combined,0.520000,4,seg4,back4_Link,-0.677466925,0.011373731,0.086380383,-0.028682,11.373725,1.039210,86.380383
combined,0.520000,5,seg5,back5_Link,-0.819883602,-0.002944316,0.086795259,-33.116853,-2.944321,1.450235,86.795259
combined,0.520000,6,seg6,back6_Link,-0.960847461,0.015237638,0.087076866,-67.658668,15.237633,1.728006,87.076866
combined,0.540000,0,head,base_link,-0.044807041,0.001214323,0.088456972,44.787877,1.214317,1.596424,88.456972
combined,0.540000,1,seg1,back1_Link,-0.180641847,-0.023629583,0.086342329,29.645337,-23.629589,1.012985,86.342329
combined,0.540000,2,seg2,back2_Link,-0.351273736,-0.010756789,0.086314417,24.782763,-10.756795,0.981036,86.314417
combined,0.540000,3,seg3,back3_Link,-0.520573178,0.022985622,0.086769321,18.580870,22.985617,1.432025,86.769321
combined,0.540000,4,seg4,back4_Link,-0.673947711,0.011065992,0.086535572,-3.547896,11.065987,1.194399,86.535572
combined,0.540000,5,seg5,back5_Link,-0.818499749,-0.002540564,0.086481410,-34.500706,-2.540569,1.136386,86.481410
combined,0.540000,6,seg6,back6_Link,-0.960656796,0.015879407,0.087168062,-67.849333,15.879402,1.819202,87.168062
combined,0.560000,0,head,base_link,-0.043900015,0.000858083,0.087829572,43.880852,0.858077,0.969024,87.829572
combined,0.560000,1,seg1,back1_Link,-0.180585686,-0.023308375,0.086190090,29.589175,-23.308380,0.860746,86.190090
combined,0.560000,2,seg2,back2_Link,-0.352207503,-0.007844970,0.086004893,25.716530,-7.844975,0.671512,86.004893
combined,0.560000,3,seg3,back3_Link,-0.521879179,0.023359010,0.085947357,19.886871,23.359005,0.610062,85.947357
combined,0.560000,4,seg4,back4_Link,-0.672920037,0.011563813,0.086044734,-4.575570,11.563808,0.703561,86.044734
combined,0.560000,5,seg5,back5_Link,-0.816228023,-0.000841824,0.086321096,-36.772432,-0.841829,0.976071,86.321096
combined,0.560000,6,seg6,back6_Link,-0.959890649,0.017786917,0.086729282,-68.615480,17.786912,1.380422,86.729282
combined,0.580000,0,head,base_link,-0.042951512,0.001474042,0.087446572,42.932349,1.474036,0.586024,87.446572
combined,0.580000,1,seg1,back1_Link,-0.181149064,-0.022680188,0.086295645,30.152554,-22.680193,0.966301,86.295645
combined,0.580000,2,seg2,back2_Link,-0.353020605,-0.005256689,0.085996357,26.529632,-5.256694,0.662975,85.996357
combined,0.580000,3,seg3,back3_Link,-0.522458601,0.024171102,0.085633567,20.466293,24.171097,0.296271,85.633567
combined,0.580000,4,seg4,back4_Link,-0.672056887,0.012613852,0.086097172,-5.438721,12.613846,0.755998,86.097172
combined,0.580000,5,seg5,back5_Link,-0.813979655,0.000827754,0.086730634,-39.020800,0.827748,1.385610,86.730634
combined,0.580000,6,seg6,back6_Link,-0.959180593,0.018506709,0.086966803,-69.325536,18.506703,1.617943,86.966803
combined,0.600000,0,head,base_link,-0.041918313,-0.000457826,0.088404466,41.899150,-0.457832,1.543918,88.404466
combined,0.600000,1,seg1,back1_Link,-0.182538104,-0.024649009,0.086176749,31.541594,-24.649015,0.847405,86.176749
combined,0.600000,2,seg2,back2_Link,-0.354148556,-0.006808846,0.086388296,27.657583,-6.808851,1.054914,86.388296
combined,0.600000,3,seg3,back3_Link,-0.521983348,0.022227943,0.086993775,19.991041,22.227938,1.656480,86.993775
combined,0.600000,4,seg4,back4_Link,-0.670752153,0.010823774,0.086911226,-6.743454,10.823769,1.570052,86.911226
combined,0.600000,5,seg5,back5_Link,-0.813630945,0.001455115,0.087019912,-39.369510,1.455110,1.674887,87.019912
combined,0.600000,6,seg6,back6_Link,-0.958925447,0.020886198,0.087828761,-69.580682,20.886192,2.479901,87.828761
combined,0.620000,0,head,base_link,-0.041550157,-0.000160826,0.088452680,41.530994,-0.160831,1.592132,88.452680
combined,0.620000,1,seg1,back1_Link,-0.183455326,-0.024179097,0.086240475,32.458816,-24.179102,0.911131,86.240475
combined,0.620000,2,seg2,back2_Link,-0.355220922,-0.006622149,0.086368446,28.729949,-6.622155,1.035064,86.368446
combined,0.620000,3,seg3,back3_Link,-0.522001171,0.022483128,0.086892489,20.008863,22.483122,1.555194,86.892489
combined,0.620000,4,seg4,back4_Link,-0.669269800,0.010265918,0.086816882,-8.225808,10.265913,1.475708,86.816882
combined,0.620000,5,seg5,back5_Link,-0.812133114,0.002451194,0.086955449,-40.867342,2.451188,1.610424,86.955449
combined,0.620000,6,seg6,back6_Link,-0.959538931,0.023931220,0.087693720,-68.967199,23.931215,2.344860,87.693720
combined,0.640000,0,head,base_link,-0.041010683,0.001234616,0.087827507,40.991520,1.234610,0.966960,87.827507
combined,0.640000,1,seg1,back1_Link,-0.185523071,-0.022424852,0.086472875,34.526560,-22.424857,1.143531,86.472875
combined,0.640000,2,seg2,back2_Link,-0.356531313,-0.004257793,0.086190301,30.040340,-4.257798,0.856920,86.190301
combined,0.640000,3,seg3,back3_Link,-0.521009127,0.024286564,0.085964141,19.016820,24.286559,0.626846,85.964141
combined,0.640000,4,seg4,back4_Link,-0.667072084,0.012025874,0.086440540,-10.423523,12.025869,1.099366,86.440540
combined,0.640000,5,seg5,back5_Link,-0.810782199,0.006250697,0.086923381,-42.218257,6.250692,1.578357,86.923381
combined,0.640000,6,seg6,back6_Link,-0.960279508,0.029940128,0.087030722,-68.226621,29.940123,1.681862,87.030722
combined,0.660000,0,head,base_link,-0.040990617,0.001102392,0.087188298,40.971454,1.102387,0.327750,87.188298
