cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok
-0.25,-0.15,0.0,-0.0671948991058262,0.03281813945844557,-0.011704312381411563,6.0,-8112.127465534421,False,0.2585346727771281,0.011704312381411563,0.040734357174815265,0.06271281279699326,True,True
-0.25,-0.075,0.0,-0.06715177310776825,0.0006876506449504069,-0.04763873406393845,6.0,-9321.30503962578,False,0.1978941498321391,0.04763873406393845,0.06412213842299244,0.01995456987733096,True,True
-0.25,0.0,0.0,-0.07128249767576256,0.010124788849038323,-0.0364017029860079,6.0,-8608.27767317653,False,0.17900406974773345,0.0364017029860079,0.07128249767576256,0.010124788849038323,True,True
-0.25,0.075,0.0,-0.07206823705574154,-0.004630411633228134,-0.04441158019426935,6.0,-8385.99914189603,False,0.194937720109088,0.04441158019426935,0.06769831278942834,0.02514378550816118,True,True
-0.25,0.15,0.0,-0.07327233041084552,0.023631288576779767,-0.015110521183845519,6.0,-8140.232806081264,False,0.21725956923730302,0.015110521183845519,0.07498870264580836,0.01743464020660298,True,True
-0.125,-0.15,0.0,0.0165984857831725,-0.008972909398867314,-0.08103844277827947,6.0,-5698.569247380161,False,0.19984687002679677,0.08103844277827947,-0.0037329117163305233,0.01849562660448527,False,False
-0.125,-0.075,0.0,-0.039118974975407735,0.02424370326250355,0.014255348384773084,6.0,-6126.412327290372,False,0.1312435259223498,0.014255348384773084,0.02107096187813563,0.04091535062219383,True,True
-0.125,0.0,0.0,-0.02841768541840967,0.028715958997005048,0.02028483624598813,6.0,-5846.116483217159,False,0.10076085445774541,0.02028483624598813,0.02841768541840967,0.028715958997005048,True,True
-0.125,0.075,0.0,-0.034956188128256196,0.0416763137996933,0.035030232715372644,6.0,-6709.552628665229,False,0.0960122706656316,0.035030232715372644,0.05141697058166437,0.01775233383509918,True,True
-0.125,0.15,0.0,0.02533702024196262,0.024881048282424,0.11268441475620206,6.0,-6372.228877868133,False,0.1955913385969261,0.11268441475620206,0.002893785656360241,0.03539289706917168,True,False
0.0,-0.15,0.0,0.015910983651423665,-0.009651446921571941,-0.08222684823232451,6.0,-10024.648202698343,False,0.14124756901258234,0.08222684823232451,0.009651446921571941,0.015910983651423665,True,False
0.0,-0.075,0.0,0.006250422849496788,-0.010660376144423667,-0.0648015446488804,6.0,-6879.348423929544,False,0.06464251684204876,0.0648015446488804,0.010660376144423667,0.006250422849496788,True,False
