cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok
-0.25,-0.15,0.0,-0.06000485167574229,-0.03942848484118725,-0.07290195319751887,6.0,-8808.758355779708,False,0.21982769696121607,0.07290195319751887,0.07173952391410894,0.002937405330654642,True,False
-0.25,-0.075,0.0,-0.06905953749030336,0.05297037097684804,0.011238485568466924,6.0,-8573.458340669285,False,0.22162099815038971,0.011238485568466924,0.05092611615556591,0.07058052573556908,True,True
-0.25,0.0,0.0,-0.07684069786046645,0.028527063050367243,-0.019632225088288324,6.0,-8821.619494274424,False,0.1754934108271017,0.019632225088288324,0.07684069786046645,0.028527063050367243,True,True
-0.25,0.075,0.0,-0.07196656088111755,0.006412232075856959,-0.0350759273629091,6.0,-8390.53462578463,False,0.19078833128184997,0.0350759273629091,0.07077400499766084,0.01453763467147681,True,True
-0.25,0.15,0.0,-0.0780591190533506,0.03249493086855149,-0.014686550050447167,6.0,-8262.211882514399,False,0.2082573115458287,0.014686550050447167,0.08365364638038207,0.012296912084059763,True,True
-0.125,-0.15,0.0,0.07103844564418596,-0.13793702392640358,-0.21180012370688925,6.0,-12125.661726018128,False,0.19640923492122414,0.21180012370688925,0.06048845234677463,0.14287837646721485,True,False
-0.125,-0.075,0.0,-0.0357962202017271,0.036902169292667236,0.03138151449138693,6.0,-6463.933561930585,False,0.1431062885505159,0.03138151449138693,0.01170899612308415,0.05006035246604651,True,True
-0.125,0.0,0.0,-0.02732497462394297,0.03094242309244873,0.023950766550755676,6.0,-6185.4927304169605,False,0.10245898754645924,0.023950766550755676,0.02732497462394297,0.03094242309244873,True,True
-0.125,0.075,0.0,-0.03495109637136699,0.041316196791068696,0.03754317721024969,6.0,-6749.604292952522,False,0.09614262136709632,0.03754317721024969,0.051227325763757804,0.01744615573508199,True,True
-0.125,0.15,0.0,-0.01697618182162007,0.08548414745869899,0.13186647951029182,6.0,-7674.426311845566,False,0.12582305243065192,0.13186647951029182,0.0765386279140814,0.04168415349999441,True,False
0.0,-0.15,0.0,0.04051434189907505,-0.15145493941415153,-0.1347446765772983,6.0,-17761.257933236167,False,0.04054045816482591,0.1347446765772983,0.15145493941415153,0.04051434189907505,True,False
