cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,command_planar_speed_m_s,body_planar_speed_m_s,vx_error_m_s,vy_error_m_s,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok,mean_gait_blend,std_gait_blend,final_gait_blend,mean_learned_gait_blend,std_learned_gait_blend,final_learned_gait_blend,mean_raw_gait_gate_action,std_raw_gait_gate_action,final_raw_gait_gate_action,mean_prior_component_l2,std_prior_component_l2,final_prior_component_l2,mean_residual_component_l2,std_residual_component_l2,final_residual_component_l2,mean_applied_action_l2,std_applied_action_l2,final_applied_action_l2,mean_desired_gait_blend,std_desired_gait_blend,final_desired_gait_blend,mean_gait_gate_error,std_gait_gate_error,final_gait_gate_error,mean_reward_component_tracking_cost,std_reward_component_tracking_cost,final_reward_component_tracking_cost,mean_reward_planar_component_deficit_penalty,std_reward_planar_component_deficit_penalty,final_reward_planar_component_deficit_penalty,mean_reward_axial_prior_preserve_penalty,std_reward_axial_prior_preserve_penalty,final_reward_axial_prior_preserve_penalty,mean_axial_prior_residual_cancellation,std_axial_prior_residual_cancellation,final_axial_prior_residual_cancellation,mean_axial_slide_activity_deficit,std_axial_slide_activity_deficit,final_axial_slide_activity_deficit
0.0,-0.15,0.0,0.02511950342351366,-0.1758303735730333,-0.12721829645923854,4.0,-14771.591356015164,False,0.15,0.17761562353316884,0.02511950342351366,-0.025830373573033305,0.03603051000425017,0.12721829645923854,0.1758303735730333,0.02511950342351366,True,False,0.004196742,0.0127445261,0.0,0.4320563121,0.0670501026,0.4078536984,-0.0452957919,0.0447000684,-0.0614308678,1.6932013059,0.2317866677,1.7491738796,0.0563691832,0.0138614941,0.0647526458,1.693023482,0.2374899421,1.754709959,0.0,0.0,0.0,0.004196742,0.0127445261,0.0,8.9040812367,0.5308765682,9.0,0.9464330861,1.3072848095,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.075,0.0,-0.06173684985720431,-0.07702744631353038,0.05112775843702244,4.0,-14244.286142333427,False,0.075,0.09871507542353798,-0.06173684985720431,-0.0020274463135303844,0.061770131688747724,0.05112775843702244,0.07702744631353038,0.06173684985720431,True,False,0.0063778437,0.011699596,0.0,0.4725376534,0.0498809458,0.3985724226,-0.0183082311,0.0332539638,-0.067618385,1.015920825,0.1390719994,1.0495043993,0.0271717844,0.0056584711,0.0265171211,1.0205428088,0.1374335094,1.0613077879,0.0,0.0,0.0,0.0063778437,0.011699596,0.0,8.5785310439,1.4648511231,7.6253102511,1.1536962085,1.3699185244,0.7005229203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-3.6146201760910014e-06,-7.23921236852104e-05,-0.0003153967666092994,4.0,1192.2189863786602,False,0.0,7.248230853575378e-05,-3.6146201760910014e-06,-7.23921236852104e-05,7.248230853575378e-05,0.0003153967666092994,0.0,7.248230853575378e-05,True,True,0.5364372419,0.0129861139,0.5204113301,0.5520532027,0.0185515912,0.529159043,0.0347021351,0.0123677275,0.019439362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,3.2778e-06,1.08992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.075,0.0,-0.027622740760722016,0.03096767134523946,0.05087843045389018,4.0,-5657.376363070339,False,0.075,0.04149713816253862,-0.027622740760722016,-0.04403232865476053,0.05197943606749595,0.05087843045389018,0.03096767134523946,0.027622740760722016,True,False,0.0204189998,0.0272530514,0.0286131877,0.5155153075,0.0517477167,0.5408759825,0.0103435383,0.0344984778,0.027250655,0.5528748882,0.0696618143,0.5274428725,0.026919669,0.0048328768,0.022860907,0.553061793,0.0637578619,0.521638155,0.0,0.0,0.0,0.0204189998,0.0272530514,0.0286131877,3.3750188461,2.4542746597,5.9924964821,0.6978881109,0.5313166329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15,0.0,-0.03324618906420915,0.06117361747281733,0.10474606698047939,4.0,-9703.138347439959,False,0.15,0.0696241377828388,-0.03324618906420915,-0.08882638252718267,0.09484426877865906,0.10474606698047939,0.06117361747281733,0.03324618906420915,True,False,0.0173525386,0.0310182061,0.0212692416,0.4857514838,0.076400448,0.5303846309,-0.0094990108,0.050933632,0.0202564206,0.921458112,0.1161030183,0.8790714741,0.0503835038,0.0062681962,0.0493735671,0.919342925,0.1012422098,0.8632190228,0.0,0.0,0.0,0.0173525386,0.0310182061,0.0212692416,7.0486581166,2.7598139828,9.0,1.2746539163,1.0353621578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,-0.15,0.0,-0.058134970276020874,-0.037527061822519664,0.060964551637800124,4.0,-14771.108905389128,False,0.19525624189766635,0.06919505139838429,-0.18313497027602088,0.11247293817748033,0.21491528368237184,0.060964551637800124,-0.008388013592840918,0.06868476079882174,False,False,0.0047016124,0.0104544887,0.0,0.4557923846,0.0610148868,0.3891190886,-0.0294717436,0.0406765912,-0.0739206076,1.1005808043,0.1506613223,1.1369630098,0.1351867509,0.0254663846,0.1458723247,1.1254532233,0.1495266673,1.1782594919,0.0,0.0,0.0,0.0047016124,0.0104544887,0.0,8.7737248316,1.0379244744,9.0,1.6328243984,1.331672584,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,-0.075,0.0,0.03856839067629458,0.02845395477613545,0.06435533970642071,4.0,-9493.969675192122,False,0.1457737973711325,0.04792857500241007,-0.08643160932370542,0.10345395477613545,0.1348078033687528,0.06435533970642071,0.018432683203591767,0.04424233822570496,True,False,0.5024040416,0.0253301576,0.4786702388,0.5034343451,0.0361859394,0.4695289126,0.0022895634,0.0241239596,-0.0203140583,0.5650215107,0.0270037523,0.5717203021,0.0730210116,0.0110729803,0.0851330161,0.5875534236,0.0275271981,0.5976336002,0.5,0.0,0.5,0.021563129,0.0135065824,0.0213297612,6.3110976001,3.3674076316,9.0,1.2867592211,1.0890475643,0.6406832643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.0,0.0,0.05181400884219473,-0.001618779624137192,0.014216529283060275,4.0,-8856.528518457431,False,0.125,0.05183928973057555,-0.07318599115780527,-0.001618779624137192,0.07320389162620983,0.014216529283060275,0.05181400884219473,0.001618779624137192,True,True,0.4038591353,0.036240264,0.3682509985,0.4697987647,0.0517718057,0.4189299978,-0.0201341568,0.0345145371,-0.0540466681,1.187956796,0.0823164201,1.0416419506,0.0306199261,0.0051158975,0.0334870592,1.1938005847,0.0807815288,1.0493463278,0.425,0.0,0.425,0.0357237561,0.0220024122,0.0567490015,7.7704203278,2.5098268673,9.0,0.5682186275,0.6113879747,0.4198729766,0.0003358945,0.0010361842,0.0,0.0003358945,0.0010361842,0.0,0.0,0.0,0.0
0.125,0.075,0.0,0.03946822665180957,0.022253094757406923,0.0757073832253059,4.0,-10176.356706354012,False,0.1457737973711325,0.04530939352188178,-0.08553177334819043,-0.052746905242593074,0.10048840860894012,0.0757073832253059,0.04529284794215841,0.0012243637569202557,True,False,0.5184113232,0.0286329321,0.4899942457,0.5263018903,0.0409041888,0.4857060653,0.0175345935,0.0272694592,-0.0095292898,0.5594202864,0.0345461391,0.5818817019,0.0752325432,0.0140351901,0.0699271411,0.5827159895,0.0297597068,0.6030160189,0.5,0.0,0.5,0.0260966614,0.0218583139,0.0100057543,6.5733476302,3.2908223947,9.0,1.4649698127,1.1492167247,2.9502024442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.15,0.0,-0.024505103203019362,0.021869041366140613,0.06608553705130638,4.0,-7108.631495472499,False,0.19525624189766635,0.032844406727243515,-0.14950510320301935,-0.12813095863385937,0.1968992596333903,0.06608553705130638,0.001112478159123413,0.03282556085750969,True,False,0.0259005462,0.0310760285,0.0316317776,0.5307276574,0.0506734959,0.5451882537,0.0204851049,0.0337823306,0.0301255025,0.5989477444,0.0754669564,0.5713964105,0.1304218397,0.0213663054,0.1265448928,0.6070535412,0.0472417956,0.550478816,0.0,0.0,0.0,0.0259005462,0.0310760285,0.0316317776,4.5822971964,2.4201958042,5.8230948577,1.7378328286,0.8683464652,0.6038218925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
