cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok
0.125,-0.075,0.0,0.058951522726691984,0.03406845699496455,0.06008930083923225,6.0,-9147.112560813814,False,0.12750815527402595,0.06008930083923225,0.03302243718024617,0.05954376908199654,True,False
0.125,0.0,0.0,0.06049538511069308,-0.0009867285327025182,0.04769991902722367,6.0,-9571.734693147331,False,0.06451216145204751,0.04769991902722367,0.06049538511069308,0.0009867285327025182,True,True
0.125,0.075,0.0,0.05448863847870939,0.014484237609736078,0.0460970687500184,6.0,-8889.91392460863,False,0.09291937150702766,0.0460970687500184,0.05417570079801459,0.01561404193163272,True,True
0.125,0.15,0.0,0.027236823723328446,0.020605863760611007,0.09564484732460558,6.0,-7131.205406174175,False,0.16217423077924903,0.09564484732460558,0.03326645266947207,0.007732355051748723,True,False
0.25,-0.15,0.0,0.08224585121894645,0.0012015573278564642,0.061686578084287236,6.0,-9693.668158092383,False,0.22583924674782482,0.061686578084287236,0.06990703944436803,0.04334546826214679,True,False
0.25,-0.075,0.0,0.07270492266658717,-0.005832291415511258,0.03471090683817524,6.0,-10256.548616422991,False,0.19030952776329826,0.03471090683817524,0.07131458260128218,0.015305283777662122,True,True
0.25,0.0,0.0,0.14264529018933716,0.00880775567237197,0.05583359967943317,6.0,-10402.132056866063,False,0.1077154133748547,0.05583359967943317,0.14264529018933716,0.00880775567237197,True,False
0.25,0.075,0.0,0.09030714008059935,0.003034404738071403,0.03500430677372113,6.0,-9947.793872419927,False,0.17515951704272603,0.03500430677372113,0.08737048229778395,0.023043133135579597,True,True
0.25,0.15,0.0,0.06670268306552589,-0.007324254468023896,0.050414819116804344,6.0,-9488.163828185985,False,0.24155501948685848,0.050414819116804344,0.05342878101926499,0.040598743705289604,True,False
0.0,0.0,-0.5,0.049457707181109735,-0.027760091631141025,-0.34355212224346693,6.0,-4280.582900947397,False,0.0567158486402323,0.15644787775653307,0.0,0.0567158486402323,False,True
0.0,0.0,-0.25,0.05967090294582262,-0.03035462554392901,-0.3823182539788044,6.0,-3242.028472471072,False,0.0669478898120167,0.13231825397880442,0.0,0.0669478898120167,False,True
0.0,0.0,0.25,0.05846156944070508,0.030054469164702224,0.38091244744304714,6.0,-3184.6416175008685,False,0.06573451314372397,0.13091244744304714,0.0,0.06573451314372397,False,True
0.0,0.0,0.5,0.05753280305009786,0.028152339166379717,0.37935054235631976,6.0,-4080.496244970563,False,0.06405136709969762,0.12064945764368024,0.0,0.06405136709969762,False,True
-0.125,0.0,-0.25,-0.017748569911114544,0.05335156058754988,0.09654436496769418,6.0,-3913.4712356955733,False,0.11978838955941469,0.3465443649676942,0.017748569911114544,0.05335156058754988,True,False
-0.125,0.0,0.25,-0.013002748163554899,-0.06147957392770176,-0.1136909746600226,6.0,-4001.133584408489,False,0.12776197567839914,0.3636909746600226,0.013002748163554899,0.06147957392770176,True,False
0.125,0.0,-0.25,0.04846899588356112,0.02708880574985864,0.03292302863487059,6.0,-5445.511431423564,False,0.08118372982330856,0.28292302863487057,0.04846899588356112,0.02708880574985864,True,False
0.125,0.0,0.25,0.050184730260516765,-0.016172641217367202,-0.0015383742544815189,6.0,-5378.191701850308,False,0.07654331394796884,0.2515383742544815,0.050184730260516765,0.016172641217367202,True,False
0.25,0.0,-0.25,0.0802319966857928,-0.016984105303493112,-0.03203925018953754,6.0,-5987.572291312051,False,0.17061545880210507,0.21796074981046246,0.0802319966857928,0.016984105303493112,True,True
0.25,0.0,0.25,0.09391828509722865,-0.006930740120637979,0.027281573091568385,6.0,-5785.316583831935,False,0.1562355173627617,0.2227184269084316,0.09391828509722865,0.006930740120637979,True,True
