time_s,segment_index,segment_label,world_x_m,world_y_m,world_z_m,relative_forward_m,relative_lateral_m,relative_z_m
0.02,0,head,-0.0009208615375645913,0.0005971235400026099,0.09126912100037603,0.004352716546407448,-0.0021057026470252243,0.003909240581930498
0.02,1,seg1,-0.147614210829603,-0.010459135539492391,0.0894908513971227,0.00044431630658471415,-0.004821660568287243,0.003664152499872994
0.02,2,seg2,-0.3232149124295923,-0.014794808311570682,0.08908165892349346,0.0005041340671821505,0.0007342023123970913,0.0032530720967867965
0.02,3,seg3,-0.4982717350988331,-0.01856972887020175,0.08868356713037555,-1.4086004660971386e-05,0.006622721736374263,0.0028531549903024755
0.02,4,seg4,-0.6733072374011185,-0.02748101744512847,0.08829960436608174,-0.0002636779199275002,0.007122650902253845,0.002467405495039543
0.02,5,seg5,-0.8484639109484899,-0.04208338108327609,0.0879249291841467,-6.933331637798109e-05,0.001732222370271276,0.0020909564479208442
0.02,6,seg6,-1.0193991239139097,-0.06439810457399898,0.08764610014445852,-0.0036494289740618977,-0.01169816775699553,0.0018103136550041005
0.04,0,head,-0.009690319565553392,-0.009153961113776723,0.09189230863506384,0.01366126716531423,-0.011343555827715464,0.004532428216618312
0.04,1,seg1,-0.14991507979717425,-0.01784743786184939,0.08989855487367984,0.0031606466974224423,-0.012067525486822356,0.00407185597643013
0.04,2,seg2,-0.32574463839890777,-0.012624930233267499,0.08894749020763658,0.0029066798029353663,0.003044106713392261,0.003118903380929919
0.04,3,seg3,-0.4990346344745869,-0.005595812669427116,0.08804561760831049,1.152346785527616e-05,0.01961902356403953,0.002215205468237419
0.04,4,seg4,-0.6729650905684075,-0.01333665587488755,0.08723997572908887,-0.0014077387497303765,0.021224819299336808,0.0014077768580466749
0.04,5,seg5,-0.8467836282117444,-0.03990555311056986,0.08654874183092706,-0.001870466397315405,0.003811213562695299,0.0007147690947012092
0.04,6,seg6,-1.0084364265318222,-0.08525006565034501,0.08620636433818389,-0.013411455614930201,-0.033138500088408615,0.0003705778487294725
0.06,0,head,-0.017770581542894372,-0.018279793924702525,0.08634122083154826,0.022246258810054605,-0.019996265031227478,-0.001018659586897272
0.06,1,seg1,-0.15506677063055946,-0.02444790722390938,0.0853656143216181,0.008678510379769189,-0.018365088080313424,-0.0004610845756316123
0.06,2,seg2,-0.3304066924740511,-0.011659648015149356,0.08588136146764974,0.0075064606215235466,0.004272330788564972,5.277464094308182e-05
0.06,3,seg3,-0.5003151616072476,0.005735738068598091,0.08651249096878631,0.0006471048030219468,0.03100497228303706,0.0006820788287132395
0.06,4,seg4,-0.6725396843829158,0.0008923351247537446,0.08697299234991802,-0.0026397261886007416,0.03540675718659305,0.001140793478875829
0.06,5,seg5,-0.8444956675376257,-0.034928858706251634,0.08717709310425689,-0.004437089314343482,0.00865008719611985,0.0013431203680310394
0.06,6,seg6,-0.9976786110143476,-0.09778919763032096,0.08734268285701303,-0.023440549770488758,-0.04626776876311854,0.0015068963675586161
0.08,0,head,-0.021619002412189215,-0.020006490565816173,0.08620343151212244,0.02618644342809314,-0.02150184453795862,-0.0011564489063230904
0.08,1,seg1,-0.1582374391754893,-0.026659203368797704,0.08523436863495802,0.011969527535696701,-0.0203929381092303,-0.0005923302622916904
0.08,2,seg2,-0.3328155268775004,-0.010781820436185289,0.08553911362057219,0.009861612597344294,0.005285407099546231,-0.00028947320613446903
0.08,3,seg3,-0.5022833986067,0.015068779910517152,0.08588538210109856,0.0020826715783927217,0.04043464751298803,5.496996102548335e-05
0.08,4,seg4,-0.6720612634257944,0.014700581853384888,0.08632984953361263,-0.003900772538089573,0.049165620745495915,0.0004976506625704313
