cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok
-0.25,-0.15,0.0,-0.05998152567407245,-0.03893928782621676,-0.08024416192079402,6.0,-8630.53099249773,False,0.2200943033649465,0.08024416192079402,0.07146783224492176,0.0025299234798879804,True,False
-0.25,-0.075,0.0,-0.07108133650596549,0.025296439649824268,-0.024144789287205537,6.0,-8483.00982232359,False,0.20511280787147934,0.024144789287205537,0.06081469404832987,0.04465466656733128,True,True
-0.25,0.0,0.0,-0.06400539181982126,0.056004174037483416,0.027901789205719913,6.0,-8590.533035065071,False,0.19424330562909742,0.027901789205719913,0.06400539181982126,0.056004174037483416,True,True
-0.25,0.075,0.0,-0.07508608729270504,0.012018897064950825,-0.02772310990423092,6.0,-8825.486256023438,False,0.18590722467265886,0.02772310990423092,0.07537303272181595,0.01006381289083158,True,True
-0.25,0.15,0.0,-0.07537227623629487,0.006928045062392046,-0.02419406521792659,6.0,-8107.126037780706,False,0.2257530203487028,0.02419406521792659,0.06819564344548591,0.03283796657046583,True,True
-0.125,-0.15,0.0,0.061713570715273725,-0.130214701313056,-0.176553204355305,6.0,-12090.407441570203,False,0.18775892930398572,0.176553204355305,0.06052563924559705,0.13077109865099903,True,False
-0.125,-0.075,0.0,-0.03550154565753119,0.03619951614281284,0.03091216727951022,6.0,-6372.985192813998,False,0.14274209512294075,0.03091216727951022,0.011817826849186459,0.04930622355859539,True,True
-0.125,0.0,0.0,-0.030729497331392932,0.021495178976838166,0.013158458056217478,6.0,-5807.472090618014,False,0.09669007390957025,0.013158458056217478,0.030729497331392932,0.021495178976838166,True,True
-0.125,0.075,0.0,-0.036309574896245006,0.040060031929335486,0.033184963022790503,6.0,-6754.714568198849,False,0.09532467085630995,0.033184963022790503,0.05174591999909418,0.015670071817727897,True,True
-0.125,0.15,0.0,-0.02315229964878184,0.0805719187962023,0.11937952764049971,6.0,-7611.2211378004295,False,0.12326075014566742,0.11937952764049971,0.07671880360874195,0.03379479620255294,True,False
