trial,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
0,forward_left,0.25,0.15,0.08687509657674038,-0.0012301125952623702,0.06218235029124871,3.0,False,0.3465341031551361,-1.544818862155476,0.2224416352044363,0.07386189302618851,0.08687509657674038,-0.0012301125952623702,0.0,1.0410037531754124,0.31091175145624356,-0.5,0.45,1.0,1.0,3.141592653589793,0.45,1.0,1.0,0.0,0.0,0.0
1,forward_left,0.25,0.15,0.09869363054744941,0.06700795613543876,0.5342867451736512,3.0,False,0.6258478164672852,-1.2788928922367204,0.1725725840964578,0.11910439901888245,0.09869363054744941,0.06700795613543876,0.0,0.0,2.6714337258682557,-0.6909881994337552,0.8798336092307709,0.4024826056279571,-1.7494772063078454,2.1728067408961937,0.14057297468684882,0.49273218150866055,-2.169112873668506,0.16695774032502175,0.5950237174426707,0.04801438833142613
2,forward_left,0.25,0.15,0.01598370518175312,0.05883206750539335,0.14713118618416385,3.0,False,0.7027021646499634,-1.7576313206937313,0.2511478014154251,0.04397476313457882,0.01598370518175312,0.05883206750539335,0.800203685228086,0.0,0.7356559309208192,-0.7299504925868605,0.9505465149188866,0.6618203860665527,-1.4347600226797863,0.37651647011233536,0.9424257275398953,1.3327095691464008,-0.29957853010977953,-1.8437823694379178,0.03750220486881728,-0.6878980610110746
3,forward_left,0.25,0.15,0.13699961499839172,-0.10065782297312766,-0.6373423110311577,3.0,False,0.29405030608177185,-5.123449635374325,0.2749516888985036,0.06568817801621353,0.13699961499839172,-0.10065782297312766,0.0,4.355260765770923,3.1867115551557883,-0.3170251149093849,0.09177944924849568,0.284671558599188,2.0601207904115793,-2.1739081684040604,0.46312516028903083,0.10277971730620611,-0.651630057065073,-0.8409497976987277,-0.5074717241373845,-0.3186430635852984
4,forward_left,0.25,0.15,0.03968426847893305,-0.038848143014798636,-0.4256354886750038,3.0,False,0.5403008460998535,-3.8786166690564805,0.2826593852066111,0.014041774795406987,0.03968426847893305,-0.038848143014798636,0.5039466440133369,2.294938100493288,2.128177443375019,-0.5668753581693948,0.9256753786954299,1.284171140595032,1.494907891966295,-2.7902490260397754,0.490030265307589,0.9741132078830099,-1.706850145193522,0.15455356000693898,-0.03758781971975311,0.5236453227290769
5,forward_left,0.25,0.15,0.06249408088178723,-0.036870146586383656,-0.2745536387929753,3.0,False,0.6056521534919739,-3.222316768224042,0.2647242364982516,0.03461869833435501,0.06249408088178723,-0.036870146586383656,0.21882398897765967,2.2290048862127887,1.3727681939648764,-0.52826078196514,0.8214942549764582,1.1361137535325374,2.1701606814387473,1.1425349811380272,0.21819971450745168,1.4451174690829927,2.5205836760202507,2.1636776677614735,-0.5988230308712149,-0.5116286404572841
6,forward_left,0.25,0.15,0.06411236077873146,-0.03346813405837186,-0.30545417191556695,3.0,False,0.23208610713481903,-3.1494203316850933,0.26117957544593184,0.037756682903380856,0.06411236077873146,-0.03346813405837186,0.19859549026585674,2.1156044686123954,1.5272708595778346,-0.010535365076704828,0.721474213045597,0.15355405106572878,1.8858046153721766,1.8891584587529842,0.12408698214014302,0.34207260385140786,0.3324107553388558,2.749257437420355,-0.3852703614128635,-0.23634162161122857
7,forward_left,0.25,0.15,0.0566781262480312,0.05065962371058596,0.3963131678796656,3.0,False,0.10860312730073929,-1.5755754643695,0.21735192024064232,0.07466525367098138,0.0566781262480312,0.05065962371058596,0.29152342189961,0.0,1.9815658393983278,-0.234291044317662,0.13798498573643103,1.4065115022705708,2.6113590607575796,2.4036262105584605,0.29116640624500645,0.5389686778655504,1.610739754985028,-1.1434996062683005,0.21824915259304334,-0.20225711146983882
8,forward_left,0.25,0.15,0.08250918744943732,-0.025608597943893575,-0.49337743254156763,3.0,False,0.6871724724769592,-3.0176694509823205,0.24267581659627271,0.05757552959959941,0.08250918744943732,-0.025608597943893575,0.0,1.853619931463119,2.466887162707838,-0.9170238629462588,0.33177345939712166,1.173334593952455,2.129059833411283,1.4714392997758425,0.4742851506786778,0.3240760032424357,1.95409243279643,-1.193693590595139,-0.27223306819440696,0.6795491559608442
9,forward_left,0.25,0.15,0.03818681765528376,-0.0746842965585435,-0.25805232476627094,3.0,False,0.47514885663986206,-4.612977676680826,0.30878448363705635,-0.005679827581580546,0.03818681765528376,-0.0746842965585435,0.5226647793089529,3.48947655195145,1.2902616238313547,-0.6325182844967046,0.7642495191361913,0.44437239129458384,0.3451750636132065,-1.1281969267698706,0.3050243260032748,1.2326773778753966,-1.0317122878334717,-1.4119740025122058,-0.28755083165859474,-0.4715325202407091
