trial,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
10,reverse_right,-0.25,-0.15,0.09969841463629182,-0.07442051432906623,0.09875128087544145,3.0,False,0.745904266834259,-3.455931673587016,0.3577726091435994,-0.04720164651633823,-0.09969841463629182,0.07442051432906623,2.246230182953648,0.0,0.49375640437720725,-0.9334028264073534,0.9781660892573776,0.07520812719540264,-1.19590208096974,1.9143320475935974,0.9690640113015105,0.9219404309593799,-0.33714701806408787,-2.3189483757492306,0.13854552191026503,0.39799510544078065
11,reverse_right,-0.25,-0.15,0.05200892830421888,-0.058247900129902976,-0.2406833923842262,3.0,False,0.5148345828056335,-2.9900378877581963,0.3156387818472804,-0.014628990715357051,-0.05200892830421888,0.058247900129902976,1.6501116038027361,0.0,1.203416961921131,-0.5949991091961255,0.6931077405984924,0.6480159160112658,-0.0434046497771563,2.1718435149202033,0.24390248177782692,0.9859240637702711,-1.5583606411087008,-1.758095609133004,-0.4767021299244095,-0.5533905403244714
12,reverse_right,-0.25,-0.15,0.044550851909920246,-0.0540536482045631,-0.6822825397098091,3.0,False,0.4671904146671295,-3.6569877543885925,0.30978364511980533,-0.010391667780603348,-0.044550851909920246,0.0540536482045631,1.556885648874003,0.0,3.4114126985490456,-0.32066771644603975,0.8798916617417336,1.240475398727365,-2.719730259411704,0.4347163630529378,0.8662976362183982,0.4768804767959734,-0.8877151027717938,1.7221422671720346,-0.3843547045917623,0.5715693256795484
13,reverse_right,-0.25,-0.15,0.05081949920302436,-0.07594895838020284,-0.1927872356258812,3.0,False,0.28851088881492615,-2.831515805828627,0.3097998190214696,-0.004501944339091436,-0.05081949920302436,0.07594895838020284,1.6352437400378044,0.0,0.963936178129406,-0.033196467521124595,0.6935069195052974,0.8819427105491368,-1.9506745952664315,1.0434966614958565,0.7613115468189936,1.1300053378780255,2.424132271339614,-1.4119122578194434,-0.19962006796984777,-0.42756869322540536
14,reverse_right,-0.25,-0.15,0.04276405049918824,0.00191595635661215,-0.19439250234530459,3.0,False,0.2193254977464676,-3.706765873568301,0.329832149828417,-0.03765562219092925,-0.04276405049918824,-0.00191595635661215,1.534550631239853,1.0638652118870717,0.9719625117265229,-0.25389962845892355,0.048551560632755564,0.6132039196795153,1.878809859541601,-1.7792272951058585,0.7588479943138986,0.9389985540447333,0.3832798652463767,-0.44874679080448665,0.09612590336737703,-0.4802229400065424
15,reverse_right,-0.25,-0.15,0.07970260629726751,0.058759722788317044,0.44806941921963767,3.0,False,0.4566402733325958,-6.272950017375535,0.3902363776711058,-0.0985760490254462,-0.07970260629726751,-0.058759722788317044,1.9962825787158438,2.9586574262772345,2.2403470960981884,-0.25524239752304734,0.7078923421605814,0.5731920108725618,0.42786341167696573,0.9324952133843274,0.03298347958869474,0.196887244921031,-2.314267622717905,2.902304732954917,0.5173407362456404,0.1889844798583744
16,reverse_right,-0.25,-0.15,0.0282864389151994,0.03621554169510495,0.10623684547769363,3.0,False,0.15653464198112488,-4.264311831812104,0.3348426048950527,-0.042888163746023604,-0.0282864389151994,-0.03621554169510495,1.3535804864399925,2.207184723170165,0.5311842273884682,-0.2346156591123858,0.1263310828847204,0.8725365032188621,2.9677190221608045,-0.6185280711867813,0.20950827565887087,1.3801615351242074,1.9861719943220004,-1.2164759021397904,0.3250564110387819,0.4654381442323674
17,reverse_right,-0.25,-0.15,0.04212885608686476,0.10464870371976104,0.3512210527471999,3.0,False,0.19664616882801056,-6.799135790661942,0.38753739286006295,-0.08996650993765826,-0.04212885608686476,-0.10464870371976104,1.5266107010858094,4.4882901239920345,1.7561052637359993,-0.40734627304615767,0.19946279812448076,0.7806027033188396,-0.9226564265291155,-0.8901157248400815,0.4405241303487186,1.409498431079245,-0.14843316148061447,0.7647038797383585,-0.0807996500062127,-0.22458777929786444
18,reverse_right,-0.25,-0.15,0.032066407411362755,-0.10157594977243212,-0.4394279206409322,3.0,False,0.3048545718193054,-2.897780021435457,0.28619284902036757,0.024763677503176092,-0.032066407411362755,0.10157594977243212,1.4008300926420345,0.0,2.197139603204661,-0.13965788679095248,0.9679178331294374,0.40300711551820056,1.9592153241821766,1.874420214382643,0.1678230965195271,1.4597819358023025,-2.843178695403297,1.8014049748988095,-0.14949327702160642,0.32102884494430506
19,reverse_right,-0.25,-0.15,0.0038289133963162847,-0.05223403743855994,-0.27987488803741317,3.0,False,0.1931178718805313,-2.3124465933868614,0.27200606741673894,0.023590924400474396,-0.0038289133963162847,0.05223403743855994,1.0478614174539536,0.0,1.3993744401870658,-0.4581080331502595,0.2155770068053786,0.2606046615320324,1.0656473191567493,-1.565275180101997,0.1648205418973172,1.1559180994370515,-0.8718366873634498,-2.436944491645348,-0.07311602507581627,0.18709366987888532
