cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,command_planar_speed_m_s,body_planar_speed_m_s,vx_error_m_s,vy_error_m_s,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok,mean_gait_blend,std_gait_blend,final_gait_blend,mean_learned_gait_blend,std_learned_gait_blend,final_learned_gait_blend,mean_raw_gait_gate_action,std_raw_gait_gate_action,final_raw_gait_gate_action,mean_prior_component_l2,std_prior_component_l2,final_prior_component_l2,mean_residual_component_l2,std_residual_component_l2,final_residual_component_l2,mean_applied_action_l2,std_applied_action_l2,final_applied_action_l2,mean_desired_gait_blend,std_desired_gait_blend,final_desired_gait_blend,mean_gait_gate_error,std_gait_gate_error,final_gait_gate_error,mean_reward_component_tracking_cost,std_reward_component_tracking_cost,final_reward_component_tracking_cost,mean_reward_planar_component_deficit_penalty,std_reward_planar_component_deficit_penalty,final_reward_planar_component_deficit_penalty,mean_reward_axial_prior_preserve_penalty,std_reward_axial_prior_preserve_penalty,final_reward_axial_prior_preserve_penalty,mean_axial_prior_residual_cancellation,std_axial_prior_residual_cancellation,final_axial_prior_residual_cancellation,mean_axial_slide_activity_deficit,std_axial_slide_activity_deficit,final_axial_slide_activity_deficit
-0.25,-0.15,0.0,-0.037202505638819446,0.0002598998107210916,-0.017068793755358636,4.0,-12914.242898380355,False,0.291547594742265,0.03720341346863222,0.21279749436118056,0.15025989981072108,0.26050107696039304,0.017068793755358636,0.031767168054616296,0.019363393491528588,True,True,0.4917207006,0.0412469983,0.5136420647,0.4881724294,0.0589242833,0.5194886639,-0.007885047,0.0392828556,0.0129924426,0.8348769471,0.0372826358,0.8519521952,0.1530796517,0.0301572381,0.1411349624,0.8253640762,0.0561160402,0.8410218954,0.5,0.0,0.5,0.034410091,0.0242034565,0.0136420647,7.436676342,2.3846971343,8.2174996266,1.9867313391,1.0804486049,1.9704644299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,-0.075,0.0,-0.06142306053350043,0.012438267876346384,-0.06436792002439107,4.0,-11547.589418438003,False,0.26100766272276377,0.06266979234899227,0.18857693946649956,0.08743826787634638,0.20786224473859496,0.06436792002439107,0.0552585119233407,0.029563486483901426,True,False,0.5031480925,0.0413992779,0.5024711624,0.504497275,0.0591418256,0.503530232,0.0029981833,0.0394278837,0.002353488,0.8327850765,0.0395179972,0.8684740067,0.1394716966,0.032103269,0.0989069492,0.8153983453,0.0567030799,0.8686794043,0.5,0.0,0.5,0.0323902813,0.0259746102,0.0024711624,7.2572423561,2.710844829,9.0,1.8018643244,1.1355793983,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,0.0,0.0,-0.06253780643572242,0.058323525888040524,0.022494005191955546,4.0,-7870.133712862145,False,0.25,0.08551380535214662,0.18746219356427757,0.058323525888040524,0.1963255146127054,0.022494005191955546,0.06253780643572242,0.058323525888040524,True,True,0.5055582431,0.0441223356,0.5088084371,0.5079403472,0.063031908,0.5125834816,0.0052935648,0.042021272,0.0083889877,0.8286713681,0.0412866604,0.8590934873,0.0841703161,0.021336895,0.0683016852,0.8137373075,0.0467963045,0.8260160685,0.5,0.0,0.5,0.0364832075,0.0254293165,0.0088084371,7.0609648788,2.8595755876,9.0,0.8624336355,0.5314700736,1.0665675331,0.0271335238,0.0148276973,0.0510983925,0.0271335238,0.0148276973,0.0510983925,0.0,0.0,0.0
-0.25,0.075,0.0,-0.05062106686249894,-0.05182577210479758,-0.1045899240303565,4.0,-11385.44670871592,False,0.26100766272276377,0.07244586299131237,0.19937893313750105,-0.12682577210479756,0.23629798020513454,0.1045899240303565,0.03359416239468201,0.0641859433019079,True,False,0.5146832759,0.0380653978,0.5146949497,0.5209761084,0.0543791397,0.5209927852,0.0139840723,0.0362527598,0.0139951902,0.829474692,0.0441410163,0.8503981829,0.1598408591,0.0416913907,0.1236751378,0.8221246827,0.0532151317,0.8083706498,0.5,0.0,0.5,0.0320055326,0.0253025489,0.0146949497,7.2177576086,2.6369784416,9.0,1.7336322746,0.971423589,0.8080410194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,0.15,0.0,-0.05680655887905437,0.012028159860282613,-0.023544406809220653,4.0,-12096.65863702584,False,0.291547594742265,0.05806601210091825,0.19319344112094564,-0.1379718401397174,0.23740247337315593,0.023544406809220653,0.0548996595665814,0.018912671434185416,True,True,0.5204009578,0.0386747111,0.5263959855,0.5291442254,0.0552495873,0.5377085507,0.0194294836,0.0368330582,0.0251390338,0.824777427,0.0464908816,0.8331673741,0.1944646691,0.0370867811,0.1814148575,0.8254339644,0.0488530658,0.7981749773,0.5,0.0,0.5,0.035032412,0.0261660556,0.0263959855,6.8847541875,2.8415786673,9.0,1.8257489009,0.8600589097,0.7022354209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.125,-0.15,0.0,0.032679274882329065,-0.16908743215480565,-0.12645755700099892,4.0,-16557.6202406569,False,0.19525624189766635,0.17221641826359305,0.15767927488232908,-0.019087432154805656,0.1588303616871831,0.12645755700099892,0.10897580152178492,0.13335205061124994,True,False,0.0048057917,0.0140548868,0.0,0.4300672412,0.0689838179,0.3919282109,-0.0466218392,0.0459892119,-0.0720478594,1.6932013059,0.2317866677,1.7491738796,0.2000662847,0.0445485554,0.2490266114,1.6892055297,0.2462040719,1.7825545073,0.0,0.0,0.0,0.0048057917,0.0140548868,0.0,8.9933441198,0.0781470204,9.0,2.1756595422,1.1381385083,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.125,-0.075,0.0,-0.03474188951829401,0.023096271809678805,0.0161637929802817,4.0,-7956.121746670448,False,0.1457737973711325,0.041718540947735826,0.09025811048170598,0.09809627180967881,0.1333019319090546,0.0161637929802817,0.017907990675543724,0.03767944437982798,True,True,0.5158801498,0.0323795052,0.5052629735,0.5226859283,0.046256436,0.5075185336,0.0151239522,0.030837624,0.0050123557,0.4984543629,0.025747295,0.5186034441,0.0890525912,0.0149514436,0.0916800201,0.4930453774,0.0319522265,0.49994573,0.5,0.0,0.5,0.0299646171,0.0200682146,0.0052629735,4.9312935658,3.7245788326,9.0,1.4056382317,1.1131497029,2.2144629091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.125,0.0,0.0,-0.03225743362987644,0.018136783802608095,0.01542332740766339,4.0,-5400.462941589313,False,0.125,0.03700655281282533,0.09274256637012357,0.018136783802608095,0.09449934678937903,0.01542332740766339,0.03225743362987644,0.018136783802608095,True,True,0.448518043,0.0303622729,0.4396055511,0.5335972043,0.0433746755,0.520865073,0.0223981362,0.0289164503,0.0139100486,0.4994879369,0.0217983254,0.4729127288,0.0496928755,0.0081106769,0.0434195064,0.4955365042,0.0258371728,0.458794415,0.425,0.0,0.425,0.029511088,0.0245776655,0.0146055511,4.9165298695,3.5596162287,3.8408552458,0.4006983195,0.2306305514,0.4021556266,0.0143382272,0.014137233,0.0410140395,0.0143382272,0.014137233,0.0410140395,0.0,0.0,0.0
-0.125,0.075,0.0,-0.036076117236087696,0.023406746230477095,0.02241708229761452,4.0,-7587.646456863712,False,0.1457737973711325,0.04300420914201187,0.0889238827639123,-0.0515932537695229,0.10280720188944162,0.02241708229761452,0.04297768690107131,0.001510110116309921,True,True,0.5341674116,0.0316321372,0.5312275497,0.548810588,0.0451887675,0.5446107853,0.032540392,0.030125845,0.0297405235,0.4896990719,0.0308329535,0.4956443906,0.1106788144,0.0173529312,0.094146274,0.4900378129,0.0249308622,0.4777543545,0.5,0.0,0.5,0.038178623,0.0266532712,0.0312275497,4.8270387602,3.5958427193,6.5090143688,1.1590791093,0.8932238517,0.4789306005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.125,0.15,0.0,-0.013778182629309294,0.05576682339195182,0.13606112643953894,4.0,-8732.18995840123,False,0.19525624189766635,0.05744368466416256,0.1112218173706907,-0.09423317660804817,0.14577442928333786,0.13606112643953894,0.05166183800025803,0.02511635726435743,True,False,0.024114487,0.0341946223,0.0792995218,0.5121437803,0.0689347612,0.6132850312,0.0080958536,0.0459565074,0.0755233541,0.921458112,0.1161030183,0.8790714741,0.2068427087,0.0294618263,0.1857939512,0.9571115306,0.0839526833,0.8541705608,0.0,0.0,0.0,0.024114487,0.0341946223,0.0792995218,6.0804438535,2.8149001662,5.6371151346,1.6506629632,0.8778822057,0.6137906649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.15,0.0,0.013863058892786823,-0.1109917810520257,-0.06611304155685405,4.0,-14438.206892102255,False,0.15,0.11185419018957532,0.013863058892786823,0.039008218947974294,0.04139837614397425,0.06611304155685405,0.1109917810520257,0.013863058892786823,True,False,0.0044121843,0.0136208122,0.0,0.430098942,0.0633491073,0.3901697546,-0.0466007053,0.0422327382,-0.0732201636,1.6932013059,0.2317866677,1.7491738796,0.1074160035,0.0261636833,0.1352277547,1.6928673136,0.2429735442,1.7553309202,0.0,0.0,0.0,0.0044121843,0.0136208122,0.0,8.9922949196,0.1086935353,9.0,0.9325028033,1.3141447506,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.075,0.0,-0.07333707032541194,-0.027629173240601032,0.09424668813625059,4.0,-14346.575525079474,False,0.075,0.07836898045702496,-0.07333707032541194,0.047370826759398965,0.08730590536603698,0.09424668813625059,0.027629173240601032,0.07333707032541194,True,False,0.0063499722,0.0102844398,0.0,0.4732905466,0.0492218281,0.3802581653,-0.0178063022,0.032814552,-0.0798278898,1.015920825,0.1390719994,1.0495043993,0.0532353831,0.0114535231,0.0514674596,1.0246280125,0.135360049,1.050932169,0.0,0.0,0.0,0.0063499722,0.0102844398,0.0,8.6088994315,1.3645972972,9.0,1.1980250398,1.3779004254,1.4484890429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-3.6146201760910014e-06,-7.23921236852104e-05,-0.0003153967666092994,4.0,1192.2189800291135,False,0.0,7.248230853575378e-05,-3.6146201760910014e-06,-7.23921236852104e-05,7.248230853575378e-05,0.0003153967666092994,0.0,7.248230853575378e-05,True,True,0.5451816492,0.0109571272,0.5334788647,0.5645452131,0.0156530389,0.5478269495,0.0430301421,0.0104353593,0.031884633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,3.2778e-06,1.08992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.075,0.0,-0.026810292512908222,0.022998767606129258,0.051824622572220314,4.0,-5567.948276151841,False,0.075,0.03532329395778999,-0.026810292512908222,-0.052001232393870736,0.05850572583182824,0.051824622572220314,0.022998767606129258,0.026810292512908222,True,False,0.0254846567,0.0295039792,0.0330439936,0.5277095676,0.0510049331,0.5472057052,0.0184730451,0.0340032887,0.0314704701,0.5528748882,0.0696618143,0.5274428725,0.0550611195,0.0098299875,0.0452096201,0.559689433,0.059484804,0.521920681,0.0,0.0,0.0,0.0254846567,0.0295039792,0.0330439936,3.1616636779,2.3612019173,5.3654698661,0.7157632332,0.5512369989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15,0.0,-0.026599386028970575,0.06449868361316127,0.12095768381383465,4.0,-9367.627828351637,False,0.15,0.06976824152111671,-0.026599386028970575,-0.08550131638683872,0.08954329925237561,0.12095768381383465,0.06449868361316127,0.026599386028970575,True,False,0.0212632077,0.0324538173,0.0346128987,0.4968082759,0.0759853827,0.5494469982,-0.0021278161,0.0506569218,0.0329646654,0.921458112,0.1161030183,0.8790714741,0.1005613583,0.0110582612,0.0925460756,0.9270031825,0.0905970795,0.8562918305,0.0,0.0,0.0,0.0212632077,0.0324538173,0.0346128987,6.6487251489,2.7501409347,6.632027564,1.1556225101,0.9290399492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
