trial,generation,command_name,cmd_vx_m_s,cmd_vy_m_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,terminated,action_energy,score,planar_error_m_s,projected_speed_m_s,vx_progress_m_s,vy_progress_m_s,vx_deficit,vy_deficit,yaw_penalty,slide_bias,slide_amp,slide_freq,slide_wave_n,slide_phase,yaw_amp,yaw_freq,yaw_wave_n,yaw_phase,yaw_bias,yaw_trim_gradient
27,2,forward_left,0.25,0.15,0.09517804377504908,-0.020785389280315123,-0.3696939018087342,3.0,False,0.5349765419960022,-2.5877288556690887,0.23051569864317137,0.0709205046606325,0.09517804377504908,-0.020785389280315123,0.0,1.6928463093438373,1.848469509043671,-0.7092963730148835,0.5433891124771842,1.028645329036325,1.933964604205812,2.98589862060476,0.4566974914327734,1.4571760675787058,0.7661267632566302,2.139175645106124,0.24522406584831447,0.1893039615465133
28,2,forward_left,0.25,0.15,0.02390654289701948,-0.051084910721288866,-0.04730755388507838,3.0,False,0.5865470170974731,-3.794446734353134,0.3025779117261635,-0.0057832783200595875,0.02390654289701948,-0.051084910721288866,0.7011682137872566,2.7028303573762957,0.2365377694253919,-0.8201196801199029,0.37850689599759846,1.3922436298210779,2.0978117373397938,2.879354797719456,0.2484008155972529,1.101712302853706,-0.38278083486145453,2.8997236075307855,0.2362866443873971,0.48817129786034386
29,2,forward_left,0.25,0.15,0.02381800115199932,0.1235391708772207,0.5426572963098873,3.0,False,0.537559449672699,-2.140291667778256,0.22772455309154063,0.0839841465378186,0.02381800115199932,0.1235391708772207,0.7022749856000085,0.0,2.7132864815494364,-0.6124241339773935,0.6856834339805689,0.7335997727624203,1.6029687757250421,3.0134911463756247,0.6774322108650099,1.4481910504133377,-0.597005599782797,-0.7459221302165187,0.2900537080355211,0.3081653083950142
30,3,forward_left,0.25,0.15,0.0893011138743421,0.025212252295649065,0.20430214717462203,3.0,False,0.6670052409172058,-1.047769484104658,0.2034603498944006,0.08954667019637805,0.0893011138743421,0.025212252295649065,0.0,0.15959159014503113,1.0215107358731101,-0.9938026031275092,0.10899600326586051,0.7167708902893087,2.679150591246592,1.1785204255267523,0.5914489366211909,1.1130854794793417,1.2333341318126152,1.2182230504021279,0.27240482423819645,0.15599872913358914
31,3,forward_left,0.25,0.15,0.17016600069579094,0.005335670011374728,-0.8035678673616808,3.0,False,0.37986019253730774,-2.187859330390855,0.16523085612548982,0.14866132136665086,0.17016600069579094,0.005335670011374728,0.0,0.8221443329541758,4.017839336808404,-0.36806776660853147,0.2889926437068361,1.4082323024144725,1.8333569507783576,3.0681548386125517,0.779280830178566,0.650672077819689,-1.145928167581497,-0.593115422075591,0.597810272212923,0.05195982514048425
32,3,forward_left,0.25,0.15,0.13663496415016865,0.05522567425292819,0.25588743811742604,3.0,False,0.527214527130127,-0.592549878609753,0.14776266163698334,0.14557689015751152,0.13663496415016865,0.05522567425292819,0.0,0.0,1.27943719058713,-0.7099283706377144,0.3862073190402968,0.43450218824784226,2.2326993374482837,3.1340171693170245,0.5428991929330907,1.2626229852529165,0.14754798402935343,-0.4571720456779036,0.22432444953354314,0.1979624092748481
33,3,forward_left,0.25,0.15,0.061469305274683195,-0.06814046203249578,-0.35990214292341144,3.0,False,0.5216182470321655,-4.267971328911891,0.2883211473849279,0.017651515932916015,0.061469305274683195,-0.06814046203249578,0.2316336840664601,3.271348734416526,1.799510714617057,-0.6429790873787696,0.4600276965921023,0.6115404983423026,2.4662967712562747,2.3741878707110446,0.34172997148099216,1.1497106962079713,0.20465095426797486,-0.7636255492574122,0.062171231193936305,0.6475657926994378
34,3,forward_left,0.25,0.15,0.21041791326802559,-0.10220911242908552,-0.36597425858609284,3.0,False,0.7344801425933838,-4.396090316334068,0.2552962553237408,0.1278457175597483,0.21041791326802559,-0.10220911242908552,0.0,4.40697041430285,1.8298712929304641,-0.8791367499448616,0.4824764037449865,0.5687130984053489,1.880966985773468,2.360778686254954,0.9558522459825665,0.8030070435304837,0.7171140547315966,-0.1118639940574786,0.21699476535862217,-0.3017962280876363
35,3,forward_left,0.25,0.15,0.19330307732216054,0.10529233257860811,0.8199930615772683,3.0,False,0.6630935668945312,-1.003470363617195,0.07220330025281872,0.21992847951297495,0.19330307732216054,0.10529233257860811,0.0,0.0,4.099965307886341,-0.6215856538594142,0.5098945500070158,0.5060626186136032,2.442417115311585,1.1591217330043984,0.7360320397786636,0.7148728863320294,0.030341343206077287,-0.23763074804789897,0.4685672858479215,-0.6246981411184505
36,3,forward_left,0.25,0.15,0.18533295365113345,0.09801184785455713,0.9498083531766195,3.0,False,0.33393654227256775,-1.3065301111949468,0.08297345869001828,0.20934837636003595,0.18533295365113345,0.09801184785455713,0.0,0.0,4.7490417658830975,-0.4036397987124014,0.45254225220981237,0.9723363007513494,2.990419970545994,2.55203540711401,0.46848946445179857,1.0672669254144054,0.10952240228022614,1.660722379444973,0.16859354367919632,-0.3914231241651959
