cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rad_s,body_vx_m_s,body_vy_m_s,yaw_rate_rad_s,elapsed_s,reward,terminated,planar_error_m_s,yaw_error_rad_s,projected_speed_m_s,off_axis_speed_m_s,planar_sign_ok,yaw_sign_ok
-0.25,-0.15,0.0,-0.0671948991058262,0.03281813945844557,-0.011704312381411563,6.0,-8112.127465534421,False,0.2585346727771281,0.011704312381411563,0.040734357174815265,0.06271281279699326,True,True
-0.25,-0.075,0.0,-0.06715177310776825,0.0006876506449504069,-0.04763873406393845,6.0,-9321.30503962578,False,0.1978941498321391,0.04763873406393845,0.06412213842299244,0.01995456987733096,True,True
-0.25,0.0,0.0,-0.07128249767576256,0.010124788849038323,-0.0364017029860079,6.0,-8608.27767317653,False,0.17900406974773345,0.0364017029860079,0.07128249767576256,0.010124788849038323,True,True
-0.25,0.075,0.0,-0.07206823705574154,-0.004630411633228134,-0.04441158019426935,6.0,-8385.99914189603,False,0.194937720109088,0.04441158019426935,0.06769831278942834,0.02514378550816118,True,True
-0.25,0.15,0.0,-0.07327233041084552,0.023631288576779767,-0.015110521183845519,6.0,-8140.232806081264,False,0.21725956923730302,0.015110521183845519,0.07498870264580836,0.01743464020660298,True,True
-0.125,-0.15,0.0,0.0548954102942279,-0.14674290736824377,-0.17802296353243463,6.0,-12031.848192948048,False,0.17992489348986826,0.17802296353243463,0.07758783878672583,0.13611434239881423,True,False
-0.125,-0.075,0.0,-0.039118974975407735,0.02424370326250355,0.014255348384773084,6.0,-6126.412327290372,False,0.1312435259223498,0.014255348384773084,0.02107096187813563,0.04091535062219383,True,True
-0.125,0.0,0.0,-0.02841768541840967,0.028715958997005048,0.02028483624598813,6.0,-5846.116483217159,False,0.10076085445774541,0.02028483624598813,0.02841768541840967,0.028715958997005048,True,True
-0.125,0.075,0.0,-0.034956188128256196,0.0416763137996933,0.035030232715372644,6.0,-6709.552628665229,False,0.0960122706656316,0.035030232715372644,0.05141697058166437,0.01775233383509918,True,True
-0.125,0.15,0.0,-0.017629770701018926,0.08313142399281527,0.13083145757387848,6.0,-7761.560948615327,False,0.12649020751403808,0.13083145757387848,0.07514963308696677,0.0396758757551487,True,False
0.0,-0.15,0.0,0.05993112934533792,-0.150144335823602,-0.16799955148103982,6.0,-17624.27603243839,False,0.05993130315150504,0.16799955148103982,0.150144335823602,0.05993112934533792,True,False
0.0,-0.075,0.0,-0.07296688684921063,-0.09532131856304078,-0.004555273994813813,6.0,-16883.597845571665,False,0.07574379555188723,0.004555273994813813,0.09532131856304078,0.07296688684921063,True,True
